Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,James Sicily,6,23/04/2023,Crows,Loss 76-79,27,0,0
2022,James Sicily,17,10/07/2022,Crows,Win 86-54,23,0,0
2023,Jai Newcombe,6,23/04/2023,Crows,Loss 76-79,26,0,1
2022,Jai Newcombe,17,10/07/2022,Crows,Win 86-54,25,0,0
2023,Dylan Moore,6,23/04/2023,Crows,Loss 76-79,19,0,2
2022,Dylan Moore,17,10/07/2022,Crows,Win 86-54,29,0,0
2021,Dylan Moore,19,24/07/2021,Crows,Loss 83-102,25,1,2
2021,Dylan Moore,6,25/04/2021,Crows,Win 102-99,7,0,0
2023,Karl Amon,6,23/04/2023,Crows,Loss 76-79,22,1,0
2022,Karl Amon,23,20/08/2022,Crows,Win 111-55,31,1,0
2022,Karl Amon,3,01/04/2022,Crows,Loss 92-96,22,0,1
2021,Karl Amon,21,07/08/2021,Crows,Win 55-51,14,0,0
2021,Karl Amon,8,08/05/2021,Crows,Win 87-38,27,0,0
2023,James Worpel,6,23/04/2023,Crows,Loss 76-79,21,1,0
2021,James Worpel,19,24/07/2021,Crows,Loss 83-102,28,1,0
2021,James Worpel,6,25/04/2021,Crows,Win 102-99,18,0,0
2023,Conor Nash,6,23/04/2023,Crows,Loss 76-79,28,1,1
2022,Conor Nash,17,10/07/2022,Crows,Win 86-54,22,1,0
2023,Blake Hardwick,6,23/04/2023,Crows,Loss 76-79,22,0,0
2022,Blake Hardwick,17,10/07/2022,Crows,Win 86-54,32,0,0
2021,Blake Hardwick,19,24/07/2021,Crows,Loss 83-102,18,0,0
2021,Blake Hardwick,6,25/04/2021,Crows,Win 102-99,19,0,1
2023,Jarman Impey,6,23/04/2023,Crows,Loss 76-79,22,0,0
2022,Jarman Impey,17,10/07/2022,Crows,Win 86-54,14,1,3
2021,Jarman Impey,6,25/04/2021,Crows,Win 102-99,19,1,0
2023,Harry Morrison,6,23/04/2023,Crows,Loss 76-79,18,0,0
2022,Harry Morrison,17,10/07/2022,Crows,Win 86-54,21,1,0
2021,Harry Morrison,6,25/04/2021,Crows,Win 102-99,12,0,0
2022,Josh Ward,17,10/07/2022,Crows,Win 86-54,16,0,0
2022,Mitch Lewis,17,10/07/2022,Crows,Win 86-54,12,5,1
2021,Mitch Lewis,19,24/07/2021,Crows,Loss 83-102,13,3,0
2021,Mitch Lewis,6,25/04/2021,Crows,Win 102-99,14,2,1
2023,Connor Macdonald,6,23/04/2023,Crows,Loss 76-79,15,1,1
2022,Connor Macdonald,17,10/07/2022,Crows,Win 86-54,11,0,0
2023,Jack Scrimshaw,6,23/04/2023,Crows,Loss 76-79,7,1,0
2022,Jack Scrimshaw,17,10/07/2022,Crows,Win 86-54,25,0,1
2021,Jack Scrimshaw,19,24/07/2021,Crows,Loss 83-102,16,0,0
2021,Jack Scrimshaw,6,25/04/2021,Crows,Win 102-99,13,1,0
2023,Seamus Mitchell,6,23/04/2023,Crows,Loss 76-79,15,0,1
2023,Ned Reeves,6,23/04/2023,Crows,Loss 76-79,4,1,0
2022,Ned Reeves,17,10/07/2022,Crows,Win 86-54,6,1,0
2021,Ned Reeves,19,24/07/2021,Crows,Loss 83-102,8,0,0
2023,Chad Wingard,6,23/04/2023,Crows,Loss 76-79,16,0,0
2021,Chad Wingard,19,24/07/2021,Crows,Loss 83-102,24,0,0
2021,Chad Wingard,6,25/04/2021,Crows,Win 102-99,14,0,0
2023,Luke Breust,6,23/04/2023,Crows,Loss 76-79,7,0,2
2022,Luke Breust,17,10/07/2022,Crows,Win 86-54,11,2,1
2021,Luke Breust,19,24/07/2021,Crows,Loss 83-102,13,1,0
2021,Luke Breust,6,25/04/2021,Crows,Win 102-99,15,3,1
2022,Lloyd Meek,1,20/03/2022,Crows,Win 83-82,13,0,0
2023,Changkuoth Jiath,6,23/04/2023,Crows,Loss 76-79,21,0,0
2022,Changkuoth Jiath,17,10/07/2022,Crows,Win 86-54,24,0,0
2021,Changkuoth Jiath,6,25/04/2021,Crows,Win 102-99,26,0,0
2023,Jack Gunston,22,12/08/2023,Crows,Win 99-93,3,0,1
2023,Jack Gunston,11,28/05/2023,Crows,Loss 78-95,5,0,2
2023,Sam Frost,6,23/04/2023,Crows,Loss 76-79,13,0,0
2021,Sam Frost,19,24/07/2021,Crows,Loss 83-102,17,0,0
2021,Sam Frost,6,25/04/2021,Crows,Win 102-99,13,0,0
2022,Mabior Chol,14,19/06/2022,Crows,Win 116-73,11,3,0
2021,Mabior Chol,11,30/05/2021,Crows,Win 111-83,7,2,1
2023,Cam Mackenzie,6,23/04/2023,Crows,Loss 76-79,15,0,0
2023,Jack Ginnivan,7,30/04/2023,Crows,Win 59-58,10,0,0
2022,Jack Ginnivan,18,16/07/2022,Crows,Win 91-86,13,1,1
2022,Jack Ginnivan,2,26/03/2022,Crows,Win 100-58,21,1,2
2022,Finn Maginness,17,10/07/2022,Crows,Win 86-54,13,0,0
2021,Finn Maginness,6,25/04/2021,Crows,Win 102-99,3,0,0
2023,Denver Grainger-Barras,6,23/04/2023,Crows,Loss 76-79,3,0,0
2022,Denver Grainger-Barras,17,10/07/2022,Crows,Win 86-54,10,0,0
2021,Denver Grainger-Barras,19,24/07/2021,Crows,Loss 83-102,7,0,0
2022,James Blanck,17,10/07/2022,Crows,Win 86-54,12,0,0
2022,Cooper Stephens,11,28/05/2022,Crows,Win 97-55,15,0,0
