Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Clayton Oliver,20,29/07/2022,Dockers,Win 85-39,21,0,1
2022,Clayton Oliver,11,28/05/2022,Dockers,Loss 56-94,36,0,0
2021,Clayton Oliver,1,20/03/2021,Dockers,Win 80-58,35,0,0
2023,Christian Petracca,11,27/05/2023,Dockers,Loss 72-79,30,0,0
2022,Christian Petracca,20,29/07/2022,Dockers,Win 85-39,30,0,0
2022,Christian Petracca,11,28/05/2022,Dockers,Loss 56-94,10,0,2
2021,Christian Petracca,1,20/03/2021,Dockers,Win 80-58,24,2,1
2023,Jack Viney,11,27/05/2023,Dockers,Loss 72-79,16,1,0
2022,Jack Viney,20,29/07/2022,Dockers,Win 85-39,33,0,1
2022,Jack Viney,11,28/05/2022,Dockers,Loss 56-94,28,0,1
2023,Max Gawn,11,27/05/2023,Dockers,Loss 72-79,15,0,0
2022,Max Gawn,20,29/07/2022,Dockers,Win 85-39,14,0,1
2022,Max Gawn,11,28/05/2022,Dockers,Loss 56-94,20,0,1
2021,Max Gawn,1,20/03/2021,Dockers,Win 80-58,12,0,0
2022,Lachie Hunter,Elimination Final,03/09/2022,Dockers,Loss 60-73,25,0,1
2021,Lachie Hunter,12,06/06/2021,Dockers,Win 93-65,27,1,0
2023,Christian Salem,11,27/05/2023,Dockers,Loss 72-79,19,0,0
2022,Christian Salem,20,29/07/2022,Dockers,Win 85-39,17,0,0
2021,Christian Salem,1,20/03/2021,Dockers,Win 80-58,18,0,0
2023,Trent Rivers,11,27/05/2023,Dockers,Loss 72-79,13,0,0
2022,Trent Rivers,20,29/07/2022,Dockers,Win 85-39,16,0,0
2022,Trent Rivers,11,28/05/2022,Dockers,Loss 56-94,14,0,0
2021,Trent Rivers,1,20/03/2021,Dockers,Win 80-58,14,0,0
2023,Alex Neal-Bullen,11,27/05/2023,Dockers,Loss 72-79,18,0,0
2022,Alex Neal-Bullen,20,29/07/2022,Dockers,Win 85-39,7,0,0
2022,Alex Neal-Bullen,11,28/05/2022,Dockers,Loss 56-94,14,0,1
2021,Alex Neal-Bullen,1,20/03/2021,Dockers,Win 80-58,17,0,0
2023,Ed Langdon,11,27/05/2023,Dockers,Loss 72-79,19,0,0
2022,Ed Langdon,20,29/07/2022,Dockers,Win 85-39,23,1,0
2021,Ed Langdon,1,20/03/2021,Dockers,Win 80-58,22,1,1
2023,Steven May,11,27/05/2023,Dockers,Loss 72-79,8,0,0
2022,Steven May,20,29/07/2022,Dockers,Win 85-39,13,0,0
2022,Steven May,11,28/05/2022,Dockers,Loss 56-94,6,0,0
2021,Steven May,1,20/03/2021,Dockers,Win 80-58,24,0,0
2023,Tom Sparrow,11,27/05/2023,Dockers,Loss 72-79,18,1,0
2022,Tom Sparrow,20,29/07/2022,Dockers,Win 85-39,17,0,0
2022,Tom Sparrow,11,28/05/2022,Dockers,Loss 56-94,13,0,0
2021,Tom Sparrow,1,20/03/2021,Dockers,Win 80-58,10,0,1
2023,Kysaiah Pickett,11,27/05/2023,Dockers,Loss 72-79,11,2,1
2022,Kysaiah Pickett,20,29/07/2022,Dockers,Win 85-39,12,3,2
2022,Kysaiah Pickett,11,28/05/2022,Dockers,Loss 56-94,17,1,0
2021,Kysaiah Pickett,1,20/03/2021,Dockers,Win 80-58,12,1,0
2023,Bayley Fritsch,11,27/05/2023,Dockers,Loss 72-79,12,2,2
2022,Bayley Fritsch,20,29/07/2022,Dockers,Win 85-39,14,3,0
2022,Bayley Fritsch,11,28/05/2022,Dockers,Loss 56-94,7,3,1
2021,Bayley Fritsch,1,20/03/2021,Dockers,Win 80-58,10,2,1
2023,Jake Bowey,11,27/05/2023,Dockers,Loss 72-79,18,0,0
2022,Jake Bowey,11,28/05/2022,Dockers,Loss 56-94,24,0,0
2022,Jack Billings,17,09/07/2022,Dockers,Loss 70-111,18,0,0
2021,Shane McAdam,5,18/04/2021,Dockers,Loss 72-84,4,1,0
2023,Kade Chandler,11,27/05/2023,Dockers,Loss 72-79,6,0,0
2023,Jake Lever,11,27/05/2023,Dockers,Loss 72-79,7,0,0
2022,Jake Lever,20,29/07/2022,Dockers,Win 85-39,11,0,0
2022,Jake Lever,11,28/05/2022,Dockers,Loss 56-94,12,0,0
2021,Jake Lever,1,20/03/2021,Dockers,Win 80-58,18,0,1
2021,Adam Tomlinson,1,20/03/2021,Dockers,Win 80-58,15,0,0
2023,Tom McDonald,11,27/05/2023,Dockers,Loss 72-79,6,1,0
2021,Tom McDonald,1,20/03/2021,Dockers,Win 80-58,18,2,2
2022,Harrison Petty,20,29/07/2022,Dockers,Win 85-39,9,0,0
2022,Harrison Petty,11,28/05/2022,Dockers,Loss 56-94,9,0,0
2023,Jacob van Rooyen,11,27/05/2023,Dockers,Loss 72-79,8,1,1
2022,Ben Brown,11,28/05/2022,Dockers,Loss 56-94,2,0,0
2022,Jake Melksham,20,29/07/2022,Dockers,Win 85-39,11,1,3
2022,Jake Melksham,11,28/05/2022,Dockers,Loss 56-94,5,0,0
2023,Judd McVee,11,27/05/2023,Dockers,Loss 72-79,10,0,0
2023,Charlie Spargo,11,27/05/2023,Dockers,Loss 72-79,15,0,1
2022,Charlie Spargo,20,29/07/2022,Dockers,Win 85-39,11,2,0
2022,Charlie Spargo,11,28/05/2022,Dockers,Loss 56-94,13,0,1
2021,Charlie Spargo,1,20/03/2021,Dockers,Win 80-58,16,1,0
2021,Tom Fullarton,21,08/08/2021,Dockers,Win 118-54,14,0,0
