Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Rowan Marshall,16,02/07/2023,Eagles,Win 85-77,26,0,0
2022,Rowan Marshall,19,24/07/2022,Eagles,Win 90-62,15,0,0
2021,Rowan Marshall,4,10/04/2021,Eagles,Win 102-82,13,0,0
2023,Brad Crouch,16,02/07/2023,Eagles,Win 85-77,26,0,1
2022,Brad Crouch,19,24/07/2022,Eagles,Win 90-62,31,1,0
2021,Brad Crouch,19,24/07/2021,Eagles,Loss 86-94,17,0,0
2021,Brad Crouch,4,10/04/2021,Eagles,Win 102-82,26,0,1
2023,Jack Sinclair,16,02/07/2023,Eagles,Win 85-77,30,0,0
2022,Jack Sinclair,19,24/07/2022,Eagles,Win 90-62,27,0,0
2021,Jack Sinclair,19,24/07/2021,Eagles,Loss 86-94,22,1,0
2021,Jack Sinclair,4,10/04/2021,Eagles,Win 102-82,21,0,0
2023,Jack Steele,16,02/07/2023,Eagles,Win 85-77,22,0,1
2022,Jack Steele,19,24/07/2022,Eagles,Win 90-62,40,0,0
2021,Jack Steele,19,24/07/2021,Eagles,Loss 86-94,18,0,0
2021,Jack Steele,4,10/04/2021,Eagles,Win 102-82,33,1,0
2023,Mason Wood,16,02/07/2023,Eagles,Win 85-77,24,1,1
2022,Mason Wood,19,24/07/2022,Eagles,Win 90-62,21,1,1
2023,Nasiah Wanganeen-Milera,16,02/07/2023,Eagles,Win 85-77,22,0,0
2023,Callum Wilkie,16,02/07/2023,Eagles,Win 85-77,16,0,0
2022,Callum Wilkie,19,24/07/2022,Eagles,Win 90-62,14,0,0
2021,Callum Wilkie,19,24/07/2021,Eagles,Loss 86-94,15,0,0
2021,Callum Wilkie,4,10/04/2021,Eagles,Win 102-82,12,0,0
2023,Liam Henry,22,12/08/2023,Eagles,Win 134-33,20,0,1
2023,Liam Henry,3,02/04/2023,Eagles,Win 108-67,11,0,1
2021,Liam Henry,22,15/08/2021,Eagles,Win 79-64,8,0,0
2023,Bradley Hill,16,02/07/2023,Eagles,Win 85-77,16,0,0
2022,Bradley Hill,19,24/07/2022,Eagles,Win 90-62,19,0,0
2021,Bradley Hill,19,24/07/2021,Eagles,Loss 86-94,26,0,0
2021,Bradley Hill,4,10/04/2021,Eagles,Win 102-82,26,0,0
2023,Mitch Owens,16,02/07/2023,Eagles,Win 85-77,14,4,0
2023,Liam Stocker,16,02/07/2023,Eagles,Win 85-77,9,0,0
2021,Liam Stocker,12,06/06/2021,Eagles,Loss 73-95,16,0,0
2023,Sebastian Ross,16,02/07/2023,Eagles,Win 85-77,16,0,0
2022,Sebastian Ross,19,24/07/2022,Eagles,Win 90-62,27,0,0
2021,Sebastian Ross,19,24/07/2021,Eagles,Loss 86-94,22,0,0
2021,Sebastian Ross,4,10/04/2021,Eagles,Win 102-82,20,0,1
2022,Hunter Clark,19,24/07/2022,Eagles,Win 90-62,18,0,0
2021,Hunter Clark,4,10/04/2021,Eagles,Win 102-82,22,0,0
2023,Jack Higgins,16,02/07/2023,Eagles,Win 85-77,9,1,4
2022,Jack Higgins,19,24/07/2022,Eagles,Win 90-62,15,2,1
2021,Jack Higgins,4,10/04/2021,Eagles,Win 102-82,15,1,0
2023,Marcus Windhager,16,02/07/2023,Eagles,Win 85-77,20,0,0
2022,Marcus Windhager,19,24/07/2022,Eagles,Win 90-62,23,0,1
2023,Jimmy Webster,16,02/07/2023,Eagles,Win 85-77,15,0,0
2022,Jimmy Webster,19,24/07/2022,Eagles,Win 90-62,18,0,0
2021,Jimmy Webster,19,24/07/2021,Eagles,Loss 86-94,17,0,0
2021,Jimmy Webster,4,10/04/2021,Eagles,Win 102-82,20,0,0
2023,Josh Battle,16,02/07/2023,Eagles,Win 85-77,1,0,0
2022,Josh Battle,19,24/07/2022,Eagles,Win 90-62,8,0,0
2021,Josh Battle,4,10/04/2021,Eagles,Win 102-82,16,0,0
2023,Ryan Byrnes,16,02/07/2023,Eagles,Win 85-77,12,0,0
2022,Ryan Byrnes,19,24/07/2022,Eagles,Win 90-62,18,0,0
2021,Ryan Byrnes,19,24/07/2021,Eagles,Loss 86-94,18,0,1
2023,Dan Butler,16,02/07/2023,Eagles,Win 85-77,10,2,1
2022,Dan Butler,19,24/07/2022,Eagles,Win 90-62,14,5,0
2021,Dan Butler,19,24/07/2021,Eagles,Loss 86-94,20,2,0
2021,Dan Butler,4,10/04/2021,Eagles,Win 102-82,16,3,2
2023,Max King,16,02/07/2023,Eagles,Win 85-77,14,1,0
2022,Max King,19,24/07/2022,Eagles,Win 90-62,12,2,1
2021,Max King,19,24/07/2021,Eagles,Loss 86-94,13,6,1
2021,Max King,4,10/04/2021,Eagles,Win 102-82,13,5,2
2023,Paddy Dow,19,22/07/2023,Eagles,Win 140-69,21,1,0
2021,Paddy Dow,12,06/06/2021,Eagles,Loss 73-95,19,0,0
2021,Zak Jones,19,24/07/2021,Eagles,Loss 86-94,32,0,0
2021,Zak Jones,4,10/04/2021,Eagles,Win 102-82,26,0,0
2022,Ben Paton,19,24/07/2022,Eagles,Win 90-62,15,0,0
2022,Tim Membrey,19,24/07/2022,Eagles,Win 90-62,17,2,1
2021,Tim Membrey,19,24/07/2021,Eagles,Loss 86-94,10,1,0
2021,Tim Membrey,4,10/04/2021,Eagles,Win 102-82,14,2,2
2023,Dougal Howard,16,02/07/2023,Eagles,Win 85-77,18,0,1
2021,Dougal Howard,19,24/07/2021,Eagles,Loss 86-94,10,0,0
2021,Dougal Howard,4,10/04/2021,Eagles,Win 102-82,11,0,0
2023,Mattaes Phillipou,16,02/07/2023,Eagles,Win 85-77,11,0,0
2022,Riley Bonner,6,23/04/2022,Eagles,Win 117-33,19,0,1
2023,Anthony Caminiti,16,02/07/2023,Eagles,Win 85-77,9,2,1
2023,Cooper Sharman,16,02/07/2023,Eagles,Win 85-77,10,0,0
2022,Cooper Sharman,19,24/07/2022,Eagles,Win 90-62,14,0,0
2021,Zaine Cordy,15,27/06/2021,Eagles,Win 98-43,5,0,0
