Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Connor Rozee,18,15/07/2023,Blues,Loss 72-122,28,2,1
2022,Connor Rozee,5,17/04/2022,Blues,Loss 91-94,24,1,0
2021,Connor Rozee,22,14/08/2021,Blues,Win 140-45,23,1,1
2021,Connor Rozee,5,17/04/2021,Blues,Win 96-68,17,1,1
2023,Zak Butters,18,15/07/2023,Blues,Loss 72-122,17,1,0
2022,Zak Butters,5,17/04/2022,Blues,Loss 91-94,32,1,1
2021,Zak Butters,22,14/08/2021,Blues,Win 140-45,25,0,0
2023,Dan Houston,18,15/07/2023,Blues,Loss 72-122,41,0,0
2022,Dan Houston,5,17/04/2022,Blues,Loss 91-94,25,0,1
2021,Dan Houston,22,14/08/2021,Blues,Win 140-45,24,1,0
2021,Dan Houston,5,17/04/2021,Blues,Win 96-68,9,0,0
2022,Ivan Soldo,1,17/03/2022,Blues,Loss 76-101,5,0,0
2023,Ollie Wines,18,15/07/2023,Blues,Loss 72-122,23,0,0
2021,Ollie Wines,22,14/08/2021,Blues,Win 140-45,31,0,1
2021,Ollie Wines,5,17/04/2021,Blues,Win 96-68,32,0,1
2023,Willem Drew,18,15/07/2023,Blues,Loss 72-122,27,0,0
2022,Willem Drew,5,17/04/2022,Blues,Loss 91-94,13,0,0
2021,Willem Drew,22,14/08/2021,Blues,Win 140-45,16,0,0
2021,Willem Drew,5,17/04/2021,Blues,Win 96-68,14,0,1
2023,Jeremy Finlayson,18,15/07/2023,Blues,Loss 72-122,9,0,1
2022,Jeremy Finlayson,5,17/04/2022,Blues,Loss 91-94,12,1,2
2021,Jeremy Finlayson,14,19/06/2021,Blues,Win 102-66,13,5,0
2021,Charlie Dixon,22,14/08/2021,Blues,Win 140-45,9,4,0
2021,Charlie Dixon,5,17/04/2021,Blues,Win 96-68,13,2,1
2022,Jason Horne-Francis,7,30/04/2022,Blues,Loss 64-114,20,0,0
2023,Kane Farrell,18,15/07/2023,Blues,Loss 72-122,21,0,1
2023,Ryan Burton,18,15/07/2023,Blues,Loss 72-122,9,0,0
2022,Ryan Burton,5,17/04/2022,Blues,Loss 91-94,29,2,0
2021,Ryan Burton,22,14/08/2021,Blues,Win 140-45,19,0,0
2021,Ryan Burton,5,17/04/2021,Blues,Win 96-68,19,0,0
2023,Travis Boak,18,15/07/2023,Blues,Loss 72-122,18,0,0
2022,Travis Boak,5,17/04/2022,Blues,Loss 91-94,23,1,0
2021,Travis Boak,22,14/08/2021,Blues,Win 140-45,31,1,3
2021,Travis Boak,5,17/04/2021,Blues,Win 96-68,29,0,1
2022,Mitch Georgiades,5,17/04/2022,Blues,Loss 91-94,13,2,0
2021,Mitch Georgiades,22,14/08/2021,Blues,Win 140-45,11,2,0
2021,Mitch Georgiades,5,17/04/2021,Blues,Win 96-68,15,3,0
2023,Sam Powell-Pepper,18,15/07/2023,Blues,Loss 72-122,14,1,3
2022,Sam Powell-Pepper,5,17/04/2022,Blues,Loss 91-94,16,2,1
2023,Darcy Byrne-Jones,18,15/07/2023,Blues,Loss 72-122,7,1,0
2022,Darcy Byrne-Jones,5,17/04/2022,Blues,Loss 91-94,26,0,0
2021,Darcy Byrne-Jones,22,14/08/2021,Blues,Win 140-45,27,0,0
2021,Darcy Byrne-Jones,5,17/04/2021,Blues,Win 96-68,24,0,0
2023,Todd Marshall,18,15/07/2023,Blues,Loss 72-122,8,3,1
2022,Todd Marshall,5,17/04/2022,Blues,Loss 91-94,10,0,0
2021,Todd Marshall,22,14/08/2021,Blues,Win 140-45,12,2,0
2021,Todd Marshall,5,17/04/2021,Blues,Win 96-68,19,1,0
2023,Miles Bergman,18,15/07/2023,Blues,Loss 72-122,10,0,0
2022,Miles Bergman,5,17/04/2022,Blues,Loss 91-94,10,0,1
2021,Miles Bergman,22,14/08/2021,Blues,Win 140-45,20,2,1
2021,Miles Bergman,5,17/04/2021,Blues,Win 96-68,16,0,0
2023,Dylan Williams,18,15/07/2023,Blues,Loss 72-122,18,0,0
2022,Willie Rioli,17,10/07/2022,Blues,Loss 53-116,10,1,0
2023,Brandon Zerk-Thatcher,13,11/06/2023,Blues,Win 86-52,10,0,0
2023,Aliir Aliir,18,15/07/2023,Blues,Loss 72-122,14,0,0
2022,Aliir Aliir,5,17/04/2022,Blues,Loss 91-94,8,0,0
2021,Aliir Aliir,22,14/08/2021,Blues,Win 140-45,19,0,0
2021,Aliir Aliir,5,17/04/2021,Blues,Win 96-68,17,0,0
2023,Lachie Jones,18,15/07/2023,Blues,Loss 72-122,16,0,1
2021,Lachie Jones,5,17/04/2021,Blues,Win 96-68,17,0,0
2023,Jed McEntee,18,15/07/2023,Blues,Loss 72-122,12,1,0
2023,Esava Ratugolea,2,23/03/2023,Blues,Loss 82-90,6,0,0
2021,Esava Ratugolea,17,10/07/2021,Blues,Win 70-44,7,1,1
2023,Jackson Mead,18,15/07/2023,Blues,Loss 72-122,5,0,0
2022,Jackson Mead,5,17/04/2022,Blues,Loss 91-94,10,0,0
2023,Jase Burgoyne,18,15/07/2023,Blues,Loss 72-122,14,0,0
2023,Ollie Lord,18,15/07/2023,Blues,Loss 72-122,10,1,2
2022,Tom Clurey,5,17/04/2022,Blues,Loss 91-94,9,0,0
2021,Tom Clurey,22,14/08/2021,Blues,Win 140-45,14,0,0
2021,Tom Clurey,5,17/04/2021,Blues,Win 96-68,16,0,0
2021,Jordon Sweet,8,09/05/2021,Blues,Win 107-91,9,1,0
