Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Sam Docherty,20,30/07/2022,Crows,Loss 55-84,32,0,0
2022,Sam Docherty,8,08/05/2022,Crows,Win 116-68,30,0,0
2021,Sam Docherty,15,27/06/2021,Crows,Win 83-73,16,0,0
2023,Nic Newman,5,13/04/2023,Crows,Loss 62-118,20,0,0
2022,Nic Newman,20,30/07/2022,Crows,Loss 55-84,5,0,0
2022,Nic Newman,8,08/05/2022,Crows,Win 116-68,21,0,0
2021,Nic Newman,15,27/06/2021,Crows,Win 83-73,21,0,0
2023,Adam Cerra,5,13/04/2023,Crows,Loss 62-118,23,0,0
2022,Adam Cerra,20,30/07/2022,Crows,Loss 55-84,24,0,0
2022,Adam Cerra,8,08/05/2022,Crows,Win 116-68,27,0,0
2021,Adam Cerra,5,18/04/2021,Crows,Win 84-72,4,0,0
2023,Sam Walsh,5,13/04/2023,Crows,Loss 62-118,25,1,0
2022,Sam Walsh,20,30/07/2022,Crows,Loss 55-84,40,0,1
2022,Sam Walsh,8,08/05/2022,Crows,Win 116-68,26,0,0
2021,Sam Walsh,15,27/06/2021,Crows,Win 83-73,38,0,0
2023,Patrick Cripps,5,13/04/2023,Crows,Loss 62-118,19,0,1
2022,Patrick Cripps,20,30/07/2022,Crows,Loss 55-84,41,0,0
2022,Patrick Cripps,8,08/05/2022,Crows,Win 116-68,35,2,0
2021,Patrick Cripps,15,27/06/2021,Crows,Win 83-73,20,1,0
2023,Blake Acres,5,13/04/2023,Crows,Loss 62-118,23,1,0
2022,Blake Acres,1,20/03/2022,Crows,Win 83-82,17,0,0
2021,Blake Acres,5,18/04/2021,Crows,Win 84-72,19,0,0
2023,Charlie Curnow,5,13/04/2023,Crows,Loss 62-118,9,2,1
2022,Charlie Curnow,20,30/07/2022,Crows,Loss 55-84,8,2,1
2022,Charlie Curnow,8,08/05/2022,Crows,Win 116-68,21,6,3
2023,Matthew Kennedy,5,13/04/2023,Crows,Loss 62-118,16,0,0
2022,Matthew Kennedy,20,30/07/2022,Crows,Loss 55-84,24,0,0
2022,Matthew Kennedy,8,08/05/2022,Crows,Win 116-68,23,1,1
2021,Matthew Kennedy,15,27/06/2021,Crows,Win 83-73,24,0,0
2023,George Hewett,5,13/04/2023,Crows,Loss 62-118,16,0,0
2021,George Hewett,2,27/03/2021,Crows,Win 121-88,18,0,0
2023,Adam Saad,5,13/04/2023,Crows,Loss 62-118,17,0,0
2022,Adam Saad,20,30/07/2022,Crows,Loss 55-84,26,0,0
2022,Adam Saad,8,08/05/2022,Crows,Win 116-68,14,0,0
2021,Adam Saad,15,27/06/2021,Crows,Win 83-73,19,1,0
2022,Mitch McGovern,20,30/07/2022,Crows,Loss 55-84,18,0,0
2023,Jacob Weitering,5,13/04/2023,Crows,Loss 62-118,11,0,0
2022,Jacob Weitering,20,30/07/2022,Crows,Loss 55-84,11,0,0
2022,Jacob Weitering,8,08/05/2022,Crows,Win 116-68,14,0,0
2021,Jacob Weitering,15,27/06/2021,Crows,Win 83-73,22,0,0
2023,Harry McKay,5,13/04/2023,Crows,Loss 62-118,10,2,1
2022,Harry McKay,20,30/07/2022,Crows,Loss 55-84,7,1,1
2022,Harry McKay,8,08/05/2022,Crows,Win 116-68,9,3,2
2021,Harry McKay,15,27/06/2021,Crows,Win 83-73,8,2,2
2023,Tom De Koning,5,13/04/2023,Crows,Loss 62-118,9,0,0
2022,Tom De Koning,20,30/07/2022,Crows,Loss 55-84,8,0,0
2022,Tom De Koning,8,08/05/2022,Crows,Win 116-68,11,0,0
2021,Tom De Koning,15,27/06/2021,Crows,Win 83-73,6,0,0
2023,Jack Silvagni,5,13/04/2023,Crows,Loss 62-118,18,0,0
2022,Jack Silvagni,20,30/07/2022,Crows,Loss 55-84,13,1,0
2022,Jack Silvagni,8,08/05/2022,Crows,Win 116-68,13,2,0
2021,Jack Silvagni,15,27/06/2021,Crows,Win 83-73,8,0,1
2022,Matthew Cottrell,20,30/07/2022,Crows,Loss 55-84,10,2,0
2022,Matthew Cottrell,8,08/05/2022,Crows,Win 116-68,11,0,0
2021,Lachie Fogarty,15,27/06/2021,Crows,Win 83-73,14,0,2
2023,Marc Pittonet,5,13/04/2023,Crows,Loss 62-118,1,0,0
2022,Marc Pittonet,20,30/07/2022,Crows,Loss 55-84,8,0,0
2023,Oliver Hollands,5,13/04/2023,Crows,Loss 62-118,12,0,0
2023,Lewis Young,5,13/04/2023,Crows,Loss 62-118,13,0,0
2022,Lewis Young,20,30/07/2022,Crows,Loss 55-84,14,0,0
2022,Lewis Young,8,08/05/2022,Crows,Win 116-68,14,0,0
2022,Jack Martin,8,08/05/2022,Crows,Win 116-68,2,0,1
2021,Jack Martin,15,27/06/2021,Crows,Win 83-73,13,2,2
2023,Elijah Hollands,21,05/08/2023,Crows,Loss 61-89,7,0,0
2022,Matthew Owies,20,30/07/2022,Crows,Loss 55-84,8,1,1
2022,Matthew Owies,8,08/05/2022,Crows,Win 116-68,7,0,1
2021,Matthew Owies,15,27/06/2021,Crows,Win 83-73,17,1,3
2023,Jesse Motlop,5,13/04/2023,Crows,Loss 62-118,7,1,0
2022,Jesse Motlop,20,30/07/2022,Crows,Loss 55-84,13,1,1
2023,Corey Durdin,5,13/04/2023,Crows,Loss 62-118,8,2,0
2022,Corey Durdin,20,30/07/2022,Crows,Loss 55-84,4,0,0
2022,Corey Durdin,8,08/05/2022,Crows,Win 116-68,9,0,0
2022,Jordan Boyd,8,08/05/2022,Crows,Win 116-68,13,0,0
2023,Lachlan Cowan,5,13/04/2023,Crows,Loss 62-118,9,0,0
2023,Orazio Fantasia,3,01/04/2023,Crows,Loss 86-117,5,1,0
2021,Orazio Fantasia,21,07/08/2021,Crows,Win 55-51,12,1,1
2021,Orazio Fantasia,8,08/05/2021,Crows,Win 87-38,18,1,5
2022,Jack Carroll,8,08/05/2022,Crows,Win 116-68,18,0,0
2022,Zac Williams,8,08/05/2022,Crows,Win 116-68,16,0,0
2021,Zac Williams,15,27/06/2021,Crows,Win 83-73,26,1,0
