Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Rowan Marshall,17,08/07/2023,Demons,Loss 58-79,30,0,0
2022,Rowan Marshall,8,08/05/2022,Demons,Loss 55-93,8,2,0
2023,Brad Crouch,17,08/07/2023,Demons,Loss 58-79,27,0,1
2022,Brad Crouch,8,08/05/2022,Demons,Loss 55-93,27,0,0
2023,Jack Sinclair,17,08/07/2023,Demons,Loss 58-79,33,0,1
2022,Jack Sinclair,8,08/05/2022,Demons,Loss 55-93,26,0,0
2021,Jack Sinclair,2,27/03/2021,Demons,Loss 73-91,21,0,0
2023,Jack Steele,17,08/07/2023,Demons,Loss 58-79,31,1,0
2022,Jack Steele,8,08/05/2022,Demons,Loss 55-93,29,0,1
2021,Jack Steele,2,27/03/2021,Demons,Loss 73-91,24,3,1
2023,Mason Wood,17,08/07/2023,Demons,Loss 58-79,21,1,2
2022,Mason Wood,8,08/05/2022,Demons,Loss 55-93,20,0,2
2023,Nasiah Wanganeen-Milera,17,08/07/2023,Demons,Loss 58-79,33,0,0
2022,Nasiah Wanganeen-Milera,8,08/05/2022,Demons,Loss 55-93,9,0,0
2023,Callum Wilkie,17,08/07/2023,Demons,Loss 58-79,23,0,0
2022,Callum Wilkie,8,08/05/2022,Demons,Loss 55-93,19,0,0
2021,Callum Wilkie,2,27/03/2021,Demons,Loss 73-91,20,0,0
2022,Liam Henry,20,29/07/2022,Demons,Loss 39-85,17,0,0
2021,Liam Henry,1,20/03/2021,Demons,Loss 58-80,8,1,1
2022,Bradley Hill,8,08/05/2022,Demons,Loss 55-93,21,0,0
2021,Bradley Hill,2,27/03/2021,Demons,Loss 73-91,21,0,0
2023,Mitch Owens,17,08/07/2023,Demons,Loss 58-79,13,2,0
2023,Liam Stocker,17,08/07/2023,Demons,Loss 58-79,19,0,1
2022,Liam Stocker,22,13/08/2022,Demons,Loss 74-79,15,0,0
2021,Liam Stocker,9,16/05/2021,Demons,Loss 68-94,15,1,0
2023,Sebastian Ross,17,08/07/2023,Demons,Loss 58-79,2,0,0
2022,Sebastian Ross,8,08/05/2022,Demons,Loss 55-93,26,0,0
2021,Sebastian Ross,2,27/03/2021,Demons,Loss 73-91,28,0,0
2021,Hunter Clark,2,27/03/2021,Demons,Loss 73-91,20,0,0
2022,Jack Higgins,8,08/05/2022,Demons,Loss 55-93,10,1,0
2021,Jack Higgins,2,27/03/2021,Demons,Loss 73-91,9,1,0
2023,Marcus Windhager,17,08/07/2023,Demons,Loss 58-79,19,0,0
2022,Marcus Windhager,8,08/05/2022,Demons,Loss 55-93,2,1,0
2023,Jimmy Webster,17,08/07/2023,Demons,Loss 58-79,20,0,0
2022,Jimmy Webster,8,08/05/2022,Demons,Loss 55-93,14,0,0
2021,Jimmy Webster,2,27/03/2021,Demons,Loss 73-91,10,0,0
2022,Josh Battle,8,08/05/2022,Demons,Loss 55-93,18,0,0
2021,Josh Battle,2,27/03/2021,Demons,Loss 73-91,13,1,1
2023,Ryan Byrnes,17,08/07/2023,Demons,Loss 58-79,18,0,0
2023,Dan Butler,17,08/07/2023,Demons,Loss 58-79,8,0,0
2022,Dan Butler,8,08/05/2022,Demons,Loss 55-93,8,0,0
2021,Dan Butler,2,27/03/2021,Demons,Loss 73-91,8,0,0
2023,Max King,17,08/07/2023,Demons,Loss 58-79,0,0,0
2022,Max King,8,08/05/2022,Demons,Loss 55-93,4,2,1
2021,Max King,2,27/03/2021,Demons,Loss 73-91,10,2,0
2023,Paddy Dow,22,12/08/2023,Demons,Win 60-56,20,0,0
2023,Paddy Dow,12,02/06/2023,Demons,Loss 44-61,9,0,0
2023,Zak Jones,17,08/07/2023,Demons,Loss 58-79,20,0,0
2022,Zak Jones,8,08/05/2022,Demons,Loss 55-93,20,0,0
2021,Zak Jones,2,27/03/2021,Demons,Loss 73-91,12,0,1
2022,Ben Paton,8,08/05/2022,Demons,Loss 55-93,14,0,0
2022,Tim Membrey,8,08/05/2022,Demons,Loss 55-93,17,1,2
2021,Tim Membrey,2,27/03/2021,Demons,Loss 73-91,16,1,3
2023,Dougal Howard,17,08/07/2023,Demons,Loss 58-79,17,0,0
2022,Dougal Howard,8,08/05/2022,Demons,Loss 55-93,18,0,0
2021,Dougal Howard,2,27/03/2021,Demons,Loss 73-91,29,0,0
2023,Mattaes Phillipou,17,08/07/2023,Demons,Loss 58-79,15,0,2
2023,Riley Bonner,10,19/05/2023,Demons,Win 80-76,14,0,1
2022,Riley Bonner,18,17/07/2022,Demons,Loss 69-83,16,0,0
2022,Riley Bonner,4,07/04/2022,Demons,Loss 36-68,37,0,0
2023,Anthony Caminiti,17,08/07/2023,Demons,Loss 58-79,11,0,0
2023,Cooper Sharman,17,08/07/2023,Demons,Loss 58-79,8,1,1
2023,Zaine Cordy,17,08/07/2023,Demons,Loss 58-79,2,0,0
2022,Zaine Cordy,1,16/03/2022,Demons,Loss 71-97,3,0,0
2021,Zaine Cordy,Grand Final,25/09/2021,Demons,Loss 66-140,13,0,0
2021,Zaine Cordy,19,24/07/2021,Demons,Win 85-65,14,0,0
2021,Zaine Cordy,11,28/05/2021,Demons,Loss 59-87,16,0,0
2021,Tom Campbell,7,02/05/2021,Demons,Loss 73-103,11,2,0
