Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Clayton Oliver,8,08/05/2022,Saints,Win 93-55,38,0,0
2021,Clayton Oliver,2,27/03/2021,Saints,Win 91-73,37,0,0
2023,Christian Petracca,17,08/07/2023,Saints,Win 79-58,20,4,0
2022,Christian Petracca,8,08/05/2022,Saints,Win 93-55,36,0,2
2021,Christian Petracca,2,27/03/2021,Saints,Win 91-73,30,0,3
2023,Jack Viney,17,08/07/2023,Saints,Win 79-58,25,0,0
2022,Jack Viney,8,08/05/2022,Saints,Win 93-55,18,0,0
2021,Jack Viney,2,27/03/2021,Saints,Win 91-73,13,2,0
2023,Max Gawn,17,08/07/2023,Saints,Win 79-58,16,0,0
2022,Max Gawn,8,08/05/2022,Saints,Win 93-55,11,0,0
2021,Max Gawn,2,27/03/2021,Saints,Win 91-73,17,0,0
2023,Lachie Hunter,17,08/07/2023,Saints,Win 79-58,21,1,0
2021,Lachie Hunter,10,22/05/2021,Saints,Win 144-33,24,1,1
2023,Christian Salem,17,08/07/2023,Saints,Win 79-58,24,0,0
2021,Christian Salem,2,27/03/2021,Saints,Win 91-73,30,0,1
2023,Trent Rivers,17,08/07/2023,Saints,Win 79-58,21,0,0
2022,Trent Rivers,8,08/05/2022,Saints,Win 93-55,8,1,0
2021,Trent Rivers,2,27/03/2021,Saints,Win 91-73,20,0,0
2023,Alex Neal-Bullen,17,08/07/2023,Saints,Win 79-58,12,1,0
2022,Alex Neal-Bullen,8,08/05/2022,Saints,Win 93-55,17,0,1
2021,Alex Neal-Bullen,2,27/03/2021,Saints,Win 91-73,22,1,0
2023,Ed Langdon,17,08/07/2023,Saints,Win 79-58,21,1,0
2022,Ed Langdon,8,08/05/2022,Saints,Win 93-55,39,0,1
2021,Ed Langdon,2,27/03/2021,Saints,Win 91-73,22,1,0
2023,Steven May,17,08/07/2023,Saints,Win 79-58,29,0,0
2022,Steven May,8,08/05/2022,Saints,Win 93-55,16,0,0
2021,Steven May,2,27/03/2021,Saints,Win 91-73,23,0,0
2023,Tom Sparrow,17,08/07/2023,Saints,Win 79-58,22,2,0
2022,Tom Sparrow,8,08/05/2022,Saints,Win 93-55,23,0,0
2021,Tom Sparrow,2,27/03/2021,Saints,Win 91-73,14,1,0
2023,Kysaiah Pickett,17,08/07/2023,Saints,Win 79-58,4,0,0
2022,Kysaiah Pickett,8,08/05/2022,Saints,Win 93-55,14,3,1
2021,Kysaiah Pickett,2,27/03/2021,Saints,Win 91-73,17,2,2
2022,Bayley Fritsch,8,08/05/2022,Saints,Win 93-55,4,1,0
2021,Bayley Fritsch,2,27/03/2021,Saints,Win 91-73,10,1,3
2023,Jake Bowey,17,08/07/2023,Saints,Win 79-58,19,0,0
2022,Jake Bowey,8,08/05/2022,Saints,Win 93-55,14,0,0
2022,Shane McAdam,10,21/05/2022,Saints,Loss 69-90,10,2,0
2021,Shane McAdam,13,12/06/2021,Saints,Win 66-60,11,1,2
2023,Jake Lever,17,08/07/2023,Saints,Win 79-58,19,0,0
2022,Jake Lever,8,08/05/2022,Saints,Win 93-55,17,0,0
2021,Jake Lever,2,27/03/2021,Saints,Win 91-73,8,0,0
2021,Adam Tomlinson,2,27/03/2021,Saints,Win 91-73,17,0,0
2022,Tom McDonald,8,08/05/2022,Saints,Win 93-55,14,2,2
2021,Tom McDonald,2,27/03/2021,Saints,Win 91-73,19,2,3
2023,Harrison Petty,17,08/07/2023,Saints,Win 79-58,13,0,0
2022,Harrison Petty,8,08/05/2022,Saints,Win 93-55,11,0,0
2023,Ben Brown,17,08/07/2023,Saints,Win 79-58,11,1,2
2022,Ben Brown,8,08/05/2022,Saints,Win 93-55,10,3,0
2023,Jake Melksham,17,08/07/2023,Saints,Win 79-58,10,2,2
2023,Judd McVee,17,08/07/2023,Saints,Win 79-58,15,0,0
2023,Charlie Spargo,17,08/07/2023,Saints,Win 79-58,11,0,0
2022,Charlie Spargo,8,08/05/2022,Saints,Win 93-55,14,1,0
2021,Charlie Spargo,2,27/03/2021,Saints,Win 91-73,11,1,1
2023,Taj Woewodin,17,08/07/2023,Saints,Win 79-58,12,0,1
2023,Joel Smith,17,08/07/2023,Saints,Win 79-58,0,0,0
