Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim Taranto,7,30/04/2023,Suns,Loss 48-72,32,1,1
2022,Tim Taranto,3,02/04/2022,Suns,Win 83-57,36,1,0
2021,Tim Taranto,17,11/07/2021,Suns,Loss 64-65,18,0,0
2022,Toby Nankervis,17,09/07/2022,Suns,Loss 92-94,10,0,0
2023,Jayden Short,7,30/04/2023,Suns,Loss 48-72,32,0,0
2022,Jayden Short,17,09/07/2022,Suns,Loss 92-94,20,1,0
2021,Jayden Short,16,01/07/2021,Suns,Loss 67-77,17,0,0
2023,Dustin Martin,7,30/04/2023,Suns,Loss 48-72,19,0,0
2021,Dustin Martin,16,01/07/2021,Suns,Loss 67-77,23,1,0
2023,Shai Bolton,7,30/04/2023,Suns,Loss 48-72,19,1,2
2022,Shai Bolton,17,09/07/2022,Suns,Loss 92-94,29,3,3
2021,Shai Bolton,16,01/07/2021,Suns,Loss 67-77,19,1,0
2023,Nick Vlastuin,7,30/04/2023,Suns,Loss 48-72,18,0,0
2021,Nick Vlastuin,16,01/07/2021,Suns,Loss 67-77,17,0,0
2023,Jacob Hopper,7,30/04/2023,Suns,Loss 48-72,21,0,0
2021,Jacob Hopper,17,11/07/2021,Suns,Loss 64-65,41,0,0
2023,Daniel Rioli,7,30/04/2023,Suns,Loss 48-72,21,0,0
2022,Daniel Rioli,17,09/07/2022,Suns,Loss 92-94,31,0,0
2022,Dion Prestia,17,09/07/2022,Suns,Loss 92-94,24,0,1
2023,Jack Ross,7,30/04/2023,Suns,Loss 48-72,17,0,0
2021,Jack Ross,16,01/07/2021,Suns,Loss 67-77,15,0,0
2023,Liam Baker,7,30/04/2023,Suns,Loss 48-72,21,0,1
2022,Liam Baker,17,09/07/2022,Suns,Loss 92-94,19,0,0
2021,Liam Baker,16,01/07/2021,Suns,Loss 67-77,18,0,0
2023,Nathan Broad,7,30/04/2023,Suns,Loss 48-72,20,0,0
2022,Nathan Broad,17,09/07/2022,Suns,Loss 92-94,21,0,0
2023,Noah Balta,7,30/04/2023,Suns,Loss 48-72,10,0,0
2022,Jack Graham,17,09/07/2022,Suns,Loss 92-94,15,1,0
2021,Jack Graham,16,01/07/2021,Suns,Loss 67-77,8,1,0
2023,Kamdyn McIntosh,7,30/04/2023,Suns,Loss 48-72,16,0,0
2022,Kamdyn McIntosh,17,09/07/2022,Suns,Loss 92-94,16,0,0
2021,Kamdyn McIntosh,16,01/07/2021,Suns,Loss 67-77,15,0,0
2022,Thomson Dow,17,09/07/2022,Suns,Loss 92-94,13,0,0
2021,Thomson Dow,16,01/07/2021,Suns,Loss 67-77,5,0,0
2022,Tom Lynch,17,09/07/2022,Suns,Loss 92-94,1,0,1
2021,Tom Lynch,16,01/07/2021,Suns,Loss 67-77,13,5,2
2023,Marlion Pickett,7,30/04/2023,Suns,Loss 48-72,18,0,1
2022,Marlion Pickett,17,09/07/2022,Suns,Loss 92-94,17,1,1
2021,Marlion Pickett,16,01/07/2021,Suns,Loss 67-77,16,0,0
2023,Jacob Koschitzke,15,25/06/2023,Suns,Loss 34-101,6,0,1
2022,Jacob Koschitzke,21,06/08/2022,Suns,Win 70-63,13,1,0
2022,Jacob Koschitzke,11,28/05/2022,Suns,Loss 54-121,10,1,3
2021,Jacob Koschitzke,11,29/05/2021,Suns,Loss 76-113,6,0,1
2023,Samson Ryan,7,30/04/2023,Suns,Loss 48-72,11,2,0
2023,Ben Miller,7,30/04/2023,Suns,Loss 48-72,2,0,0
2022,Ben Miller,17,09/07/2022,Suns,Loss 92-94,9,0,0
2023,Noah Cumberland,7,30/04/2023,Suns,Loss 48-72,6,0,2
2022,Noah Cumberland,17,09/07/2022,Suns,Loss 92-94,10,2,3
2023,Judson Clarke,7,30/04/2023,Suns,Loss 48-72,5,0,0
2022,Hugo Ralphsmith,17,09/07/2022,Suns,Loss 92-94,20,0,0
2023,Dylan Grimes,7,30/04/2023,Suns,Loss 48-72,7,0,0
2022,Dylan Grimes,17,09/07/2022,Suns,Loss 92-94,7,0,0
2021,Dylan Grimes,16,01/07/2021,Suns,Loss 67-77,15,0,0
2023,Tylar Young,7,30/04/2023,Suns,Loss 48-72,14,0,0
2023,Tyler Sonsie,7,30/04/2023,Suns,Loss 48-72,4,0,0
2022,Maurice Rioli,17,09/07/2022,Suns,Loss 92-94,3,0,1
