Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Sam Docherty,1,16/03/2023,Tigers,Draw 58-58,25,1,0
2022,Sam Docherty,14,16/06/2022,Tigers,Loss 66-81,31,0,0
2022,Sam Docherty,1,17/03/2022,Tigers,Win 101-76,26,1,0
2021,Sam Docherty,1,18/03/2021,Tigers,Loss 80-105,24,0,0
2023,Nic Newman,1,16/03/2023,Tigers,Draw 58-58,14,0,0
2022,Nic Newman,14,16/06/2022,Tigers,Loss 66-81,20,0,0
2022,Nic Newman,1,17/03/2022,Tigers,Win 101-76,14,0,0
2023,Adam Cerra,1,16/03/2023,Tigers,Draw 58-58,21,0,0
2022,Adam Cerra,1,17/03/2022,Tigers,Win 101-76,30,1,1
2021,Adam Cerra,20,01/08/2021,Tigers,Win 55-51,33,0,1
2022,Sam Walsh,14,16/06/2022,Tigers,Loss 66-81,34,0,1
2021,Sam Walsh,1,18/03/2021,Tigers,Loss 80-105,31,0,1
2023,Patrick Cripps,1,16/03/2023,Tigers,Draw 58-58,25,0,1
2022,Patrick Cripps,14,16/06/2022,Tigers,Loss 66-81,34,0,0
2022,Patrick Cripps,1,17/03/2022,Tigers,Win 101-76,30,3,0
2021,Patrick Cripps,1,18/03/2021,Tigers,Loss 80-105,28,0,1
2023,Blake Acres,1,16/03/2023,Tigers,Draw 58-58,16,0,0
2022,Blake Acres,19,22/07/2022,Tigers,Draw 52-52,22,0,0
2023,Charlie Curnow,1,16/03/2023,Tigers,Draw 58-58,10,3,0
2022,Charlie Curnow,14,16/06/2022,Tigers,Loss 66-81,9,1,2
2022,Charlie Curnow,1,17/03/2022,Tigers,Win 101-76,8,0,2
2023,Matthew Kennedy,1,16/03/2023,Tigers,Draw 58-58,22,0,1
2022,Matthew Kennedy,14,16/06/2022,Tigers,Loss 66-81,21,0,0
2022,Matthew Kennedy,1,17/03/2022,Tigers,Win 101-76,33,1,2
2023,George Hewett,1,16/03/2023,Tigers,Draw 58-58,28,0,0
2022,George Hewett,14,16/06/2022,Tigers,Loss 66-81,25,1,1
2022,George Hewett,1,17/03/2022,Tigers,Win 101-76,28,1,0
2021,George Hewett,3,03/04/2021,Tigers,Win 117-72,10,0,0
2023,Adam Saad,1,16/03/2023,Tigers,Draw 58-58,18,0,0
2022,Adam Saad,14,16/06/2022,Tigers,Loss 66-81,25,0,0
2022,Adam Saad,1,17/03/2022,Tigers,Win 101-76,21,0,0
2021,Adam Saad,1,18/03/2021,Tigers,Loss 80-105,25,0,0
2023,Mitch McGovern,1,16/03/2023,Tigers,Draw 58-58,21,0,0
2022,Mitch McGovern,1,17/03/2022,Tigers,Win 101-76,14,0,1
2023,Jacob Weitering,1,16/03/2023,Tigers,Draw 58-58,20,0,0
2022,Jacob Weitering,1,17/03/2022,Tigers,Win 101-76,9,0,0
2021,Jacob Weitering,1,18/03/2021,Tigers,Loss 80-105,14,0,0
2023,Harry McKay,1,16/03/2023,Tigers,Draw 58-58,13,1,2
2022,Harry McKay,14,16/06/2022,Tigers,Loss 66-81,10,4,2
2022,Harry McKay,1,17/03/2022,Tigers,Win 101-76,9,1,1
2021,Harry McKay,1,18/03/2021,Tigers,Loss 80-105,10,2,3
2023,Tom De Koning,1,16/03/2023,Tigers,Draw 58-58,13,0,1
2022,Tom De Koning,14,16/06/2022,Tigers,Loss 66-81,11,0,1
2022,Tom De Koning,1,17/03/2022,Tigers,Win 101-76,9,0,2
2023,Jack Silvagni,1,16/03/2023,Tigers,Draw 58-58,5,1,0
2022,Jack Silvagni,14,16/06/2022,Tigers,Loss 66-81,14,0,0
2022,Jack Silvagni,1,17/03/2022,Tigers,Win 101-76,12,1,2
2021,Jack Silvagni,1,18/03/2021,Tigers,Loss 80-105,7,1,0
2022,Matthew Cottrell,14,16/06/2022,Tigers,Loss 66-81,21,0,0
2022,Lachie Fogarty,14,16/06/2022,Tigers,Loss 66-81,0,0,0
2021,Lachie Fogarty,1,18/03/2021,Tigers,Loss 80-105,20,0,1
2022,Marc Pittonet,1,17/03/2022,Tigers,Win 101-76,13,0,1
2021,Marc Pittonet,1,18/03/2021,Tigers,Loss 80-105,9,0,0
2023,Oliver Hollands,1,16/03/2023,Tigers,Draw 58-58,11,0,1
2023,Lewis Young,1,16/03/2023,Tigers,Draw 58-58,20,0,0
2022,Lewis Young,14,16/06/2022,Tigers,Loss 66-81,12,0,0
2023,Jack Martin,1,16/03/2023,Tigers,Draw 58-58,6,0,1
2022,Jack Martin,14,16/06/2022,Tigers,Loss 66-81,8,1,0
2022,Jack Martin,1,17/03/2022,Tigers,Win 101-76,13,1,1
2023,Matthew Owies,1,16/03/2023,Tigers,Draw 58-58,10,1,1
2022,Matthew Owies,14,16/06/2022,Tigers,Loss 66-81,6,0,0
2022,Matthew Owies,1,17/03/2022,Tigers,Win 101-76,10,0,2
2023,Jesse Motlop,1,16/03/2023,Tigers,Draw 58-58,10,0,0
2022,Corey Durdin,14,16/06/2022,Tigers,Loss 66-81,7,1,0
2022,Corey Durdin,1,17/03/2022,Tigers,Win 101-76,14,2,1
2022,Jordan Boyd,14,16/06/2022,Tigers,Loss 66-81,16,0,0
2023,Lachlan Cowan,1,16/03/2023,Tigers,Draw 58-58 ,7,0,0
2021,Orazio Fantasia,4,09/04/2021,Tigers,Win 79-77,12,1,0
2022,Zac Williams,1,17/03/2022,Tigers,Win 101-76,11,0,0
2022,Sam Durdin,14,16/06/2022,Tigers,Loss 66-81,9,0,0
