Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Daniel Rioli,14,16/06/2022,Blues,Win 81-66,19,1,0
2022,Daniel Rioli,1,17/03/2022,Blues,Loss 76-101,13,0,0
2021,Daniel Rioli,1,18/03/2021,Blues,Win 105-80,10,2,1
2023,Dion Prestia,1,16/03/2023,Blues,Draw 58-58,23,0,1
2022,Dion Prestia,14,16/06/2022,Blues,Win 81-66,33,0,1
2022,Dion Prestia,1,17/03/2022,Blues,Loss 76-101,10,0,0
2021,Dion Prestia,1,18/03/2021,Blues,Win 105-80,25,0,1
2023,Jack Ross,1,16/03/2023,Blues,Draw 58-58,4,0,0
2022,Jack Ross,1,17/03/2022,Blues,Loss 76-101,20,0,0
2021,Jack Ross,1,18/03/2021,Blues,Win 105-80,8,0,0
2023,Liam Baker,1,16/03/2023,Blues,Draw 58-58,15,0,0
2022,Liam Baker,14,16/06/2022,Blues,Win 81-66,27,0,1
2022,Liam Baker,1,17/03/2022,Blues,Loss 76-101,14,1,0
2021,Liam Baker,1,18/03/2021,Blues,Win 105-80,15,0,0
2023,Nathan Broad,1,16/03/2023,Blues,Draw 58-58,13,0,0
2022,Nathan Broad,14,16/06/2022,Blues,Win 81-66,22,0,0
2022,Nathan Broad,1,17/03/2022,Blues,Loss 76-101,18,0,0
2021,Nathan Broad,1,18/03/2021,Blues,Win 105-80,9,0,0
2023,Noah Balta,1,16/03/2023,Blues,Draw 58-58,8,0,0
2022,Noah Balta,14,16/06/2022,Blues,Win 81-66,12,1,1
2022,Noah Balta,1,17/03/2022,Blues,Loss 76-101,10,2,0
2021,Noah Balta,1,18/03/2021,Blues,Win 105-80,11,0,1
2023,Jack Graham,1,16/03/2023,Blues,Draw 58-58,20,0,2
2022,Jack Graham,14,16/06/2022,Blues,Win 81-66,19,0,0
2022,Jack Graham,1,17/03/2022,Blues,Loss 76-101,14,0,0
2021,Jack Graham,1,18/03/2021,Blues,Win 105-80,33,0,1
2023,Kamdyn McIntosh,1,16/03/2023,Blues,Draw 58-58,17,0,0
2022,Kamdyn McIntosh,14,16/06/2022,Blues,Win 81-66,15,0,0
2021,Kamdyn McIntosh,1,18/03/2021,Blues,Win 105-80,13,0,0
2023,Tom Lynch,1,16/03/2023,Blues,Draw 58-58,10,3,3
2022,Tom Lynch,14,16/06/2022,Blues,Win 81-66,11,3,0
2022,Tom Lynch,1,17/03/2022,Blues,Loss 76-101,5,2,1
2021,Tom Lynch,1,18/03/2021,Blues,Win 105-80,11,1,1
2023,Marlion Pickett,1,16/03/2023,Blues,Draw 58-58,10,0,0
2022,Marlion Pickett,14,16/06/2022,Blues,Win 81-66,20,1,1
2022,Marlion Pickett,1,17/03/2022,Blues,Loss 76-101,18,0,0
2021,Marlion Pickett,1,18/03/2021,Blues,Win 105-80,13,0,0
2021,Jacob Koschitzke,10,22/05/2021,Blues,Loss 63-86,10,1,2
2023,Ben Miller,1,16/03/2023,Blues,Draw 58-58,9,0,0
2023,Rhyan Mansell,1,16/03/2023,Blues,Draw 58-58,7,0,0
2022,Judson Clarke,14,16/06/2022,Blues,Win 81-66,10,0,1
2022,Hugo Ralphsmith,14,16/06/2022,Blues,Win 81-66,13,0,0
2022,Hugo Ralphsmith,1,17/03/2022,Blues,Loss 76-101,10,0,0
2023,Dylan Grimes,1,16/03/2023,Blues,Draw 58-58,12,0,0
2022,Dylan Grimes,14,16/06/2022,Blues,Win 81-66,8,0,0
2022,Dylan Grimes,1,17/03/2022,Blues,Loss 76-101,14,0,0
2021,Dylan Grimes,1,18/03/2021,Blues,Win 105-80,10,0,0
2023,Maurice Rioli,1,16/03/2023,Blues,Draw 58-58,11,2,0
2022,Maurice Rioli,14,16/06/2022,Blues,Win 81-66,4,0,1
2022,Josh Gibcus,14,16/06/2022,Blues,Win 81-66,7,0,0
2022,Josh Gibcus,1,17/03/2022,Blues,Loss 76-101,10,0,0
