Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Connor Rozee,7,28/04/2023,Saints,Win 83-76,19,0,0
2022,Connor Rozee,7,30/04/2022,Saints,Win 43-42,23,0,0
2021,Connor Rozee,6,25/04/2021,Saints,Win 93-39,18,2,1
2023,Zak Butters,7,28/04/2023,Saints,Win 83-76,27,0,1
2022,Zak Butters,7,30/04/2022,Saints,Win 43-42,23,0,1
2023,Dan Houston,7,28/04/2023,Saints,Win 83-76,22,1,0
2022,Dan Houston,7,30/04/2022,Saints,Win 43-42,23,0,0
2021,Dan Houston,18,17/07/2021,Saints,Win 74-61,18,0,1
2021,Dan Houston,6,25/04/2021,Saints,Win 93-39,32,0,0
2023,Ivan Soldo,22,13/08/2023,Saints,Loss 57-93,5,0,0
2022,Ivan Soldo,3,03/04/2022,Saints,Loss 84-117,5,0,0
2023,Ollie Wines,7,28/04/2023,Saints,Win 83-76,26,0,0
2022,Ollie Wines,7,30/04/2022,Saints,Win 43-42,27,1,1
2021,Ollie Wines,18,17/07/2021,Saints,Win 74-61,36,1,1
2021,Ollie Wines,6,25/04/2021,Saints,Win 93-39,36,0,0
2023,Willem Drew,7,28/04/2023,Saints,Win 83-76,15,0,0
2022,Willem Drew,7,30/04/2022,Saints,Win 43-42,13,0,0
2021,Willem Drew,18,17/07/2021,Saints,Win 74-61,8,0,0
2021,Willem Drew,6,25/04/2021,Saints,Win 93-39,17,0,0
2023,Jeremy Finlayson,7,28/04/2023,Saints,Win 83-76,16,2,0
2022,Jeremy Finlayson,7,30/04/2022,Saints,Win 43-42,10,0,1
2023,Charlie Dixon,7,28/04/2023,Saints,Win 83-76,9,2,0
2021,Charlie Dixon,18,17/07/2021,Saints,Win 74-61,13,1,1
2021,Charlie Dixon,6,25/04/2021,Saints,Win 93-39,11,2,0
2023,Jason Horne-Francis,7,28/04/2023,Saints,Win 83-76,25,0,0
2022,Jason Horne-Francis,11,29/05/2022,Saints,Loss 50-103,15,0,1
2022,Kane Farrell,7,30/04/2022,Saints,Win 43-42,14,1,1
2023,Ryan Burton,7,28/04/2023,Saints,Win 83-76,18,0,0
2022,Ryan Burton,7,30/04/2022,Saints,Win 43-42,25,0,0
2021,Ryan Burton,18,17/07/2021,Saints,Win 74-61,25,0,0
2021,Ryan Burton,6,25/04/2021,Saints,Win 93-39,28,0,0
