Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Errol Gulden,2,26/03/2023,Hawks,Win 118-37,28,0,1
2022,Errol Gulden,6,25/04/2022,Hawks,Win 109-68,20,1,0
2023,Chad Warner,2,26/03/2023,Hawks,Win 118-37,15,0,1
2022,Chad Warner,6,25/04/2022,Hawks,Win 109-68,24,2,0
2023,Luke Parker,2,26/03/2023,Hawks,Win 118-37,27,1,0
2022,Luke Parker,6,25/04/2022,Hawks,Win 109-68,29,0,0
2021,Luke Parker,13,11/06/2021,Hawks,Loss 51-89,29,0,1
2023,Jake Lloyd,2,26/03/2023,Hawks,Win 118-37,24,0,0
2022,Jake Lloyd,6,25/04/2022,Hawks,Win 109-68,22,0,0
2021,Jake Lloyd,13,11/06/2021,Hawks,Loss 51-89,30,0,0
2023,Callum Mills,2,26/03/2023,Hawks,Win 118-37,28,2,0
2022,Callum Mills,6,25/04/2022,Hawks,Win 109-68,37,1,0
2021,Callum Mills,13,11/06/2021,Hawks,Loss 51-89,33,0,0
2023,Isaac Heeney,2,26/03/2023,Hawks,Win 118-37,13,2,0
2022,Isaac Heeney,6,25/04/2022,Hawks,Win 109-68,15,1,1
2021,Isaac Heeney,13,11/06/2021,Hawks,Loss 51-89,10,1,0
2023,James Rowbottom,2,26/03/2023,Hawks,Win 118-37,14,0,1
2022,James Rowbottom,6,25/04/2022,Hawks,Win 109-68,22,0,1
2021,James Rowbottom,13,11/06/2021,Hawks,Loss 51-89,21,0,1
2023,Taylor Adams,21,05/08/2023,Hawks,Loss 73-105,13,0,1
2022,Taylor Adams,12,05/06/2022,Hawks,Win 72-68,28,0,0
2021,Taylor Adams,21,08/08/2021,Hawks,Loss 78-97,30,0,0
2023,Peter Ladhams,2,26/03/2023,Hawks,Win 118-37,13,0,0
2022,Peter Ladhams,6,25/04/2022,Hawks,Win 109-68,19,0,1
2023,Brodie Grundy,9,13/05/2023,Hawks,Win 103-49,9,1,0
2021,Brodie Grundy,21,08/08/2021,Hawks,Loss 78-97,16,1,0
2023,Nick Blakey,2,26/03/2023,Hawks,Win 118-37,24,0,0
2022,Nick Blakey,6,25/04/2022,Hawks,Win 109-68,19,0,0
2023,Oliver Florent,2,26/03/2023,Hawks,Win 118-37,25,0,0
2022,Oliver Florent,6,25/04/2022,Hawks,Win 109-68,9,1,1
2021,Oliver Florent,13,11/06/2021,Hawks,Loss 51-89,16,1,0
2023,Justin McInerney,2,26/03/2023,Hawks,Win 118-37,16,0,1
2022,Justin McInerney,6,25/04/2022,Hawks,Win 109-68,22,1,0
2021,Justin McInerney,13,11/06/2021,Hawks,Loss 51-89,19,0,0
2023,Tom Papley,2,26/03/2023,Hawks,Win 118-37,17,2,3
2021,Tom Papley,13,11/06/2021,Hawks,Loss 51-89,10,0,0
2023,Hayden McLean,2,26/03/2023,Hawks,Win 118-37,6,0,1
2022,Hayden McLean,6,25/04/2022,Hawks,Win 109-68,13,1,0
2023,Braeden Campbell,2,26/03/2023,Hawks,Win 118-37,15,0,0
2022,Braeden Campbell,6,25/04/2022,Hawks,Win 109-68,10,0,0
2023,Will Hayward,2,26/03/2023,Hawks,Win 118-37,14,1,2
2022,Will Hayward,6,25/04/2022,Hawks,Win 109-68,14,1,0
2021,Will Hayward,13,11/06/2021,Hawks,Loss 51-89,4,1,0
2023,Dane Rampe,2,26/03/2023,Hawks,Win 118-37,15,0,0
2022,Dane Rampe,6,25/04/2022,Hawks,Win 109-68,10,0,0
2021,Dane Rampe,13,11/06/2021,Hawks,Loss 51-89,29,0,0
2021,Sam Wicks,13,11/06/2021,Hawks,Loss 51-89,16,1,2
2021,Robbie Fox,13,11/06/2021,Hawks,Loss 51-89,11,0,0
2023,Harry Cunningham,2,26/03/2023,Hawks,Win 118-37,9,0,0
2022,Harry Cunningham,6,25/04/2022,Hawks,Win 109-68,11,0,0
2021,Harry Cunningham,13,11/06/2021,Hawks,Loss 51-89,5,0,0
2023,Logan McDonald,2,26/03/2023,Hawks,Win 118-37,13,5,1
2022,Logan McDonald,6,25/04/2022,Hawks,Win 109-68,8,1,2
2021,Logan McDonald,13,11/06/2021,Hawks,Loss 51-89,10,0,0
2023,Joel Amartey,2,26/03/2023,Hawks,Win 118-37,11,4,2
2021,Joel Amartey,13,11/06/2021,Hawks,Loss 51-89,12,2,1
2023,James Jordon,9,13/05/2023,Hawks,Win 103-49,10,0,0
2022,James Jordon,7,30/04/2022,Hawks,Win 91-81,19,0,0
2021,James Jordon,18,17/07/2021,Hawks,Draw 79-79,20,0,0
2021,James Jordon,5,18/04/2021,Hawks,Win 104-54,20,0,0
2023,Tom McCartin,2,26/03/2023,Hawks,Win 118-37,12,0,0
2022,Tom McCartin,6,25/04/2022,Hawks,Win 109-68,5,0,0
2021,Tom McCartin,13,11/06/2021,Hawks,Loss 51-89,13,0,0
2022,Aaron Francis,8,07/05/2022,Hawks,Win 108-81,9,2,0
2021,Aaron Francis,1,20/03/2021,Hawks,Loss 91-92,14,0,0
2023,Joel Hamling,24,26/08/2023,Hawks,Win 93-56,14,0,0
2023,Matt Roberts,2,26/03/2023,Hawks,Win 118-37,5,0,1
