Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Zach Merrett,17,09/07/2023,Crows,Win 115-97,39,1,0
2021,Zach Merrett,17,09/07/2021,Crows,Win 84-21,35,0,0
2023,Darcy Parish,17,09/07/2023,Crows,Win 115-97,39,0,0
2022,Darcy Parish,4,10/04/2022,Crows,Win 103-99,38,0,0
2021,Darcy Parish,17,09/07/2021,Crows,Win 84-21,19,0,0
2022,Will Setterfield,20,30/07/2022,Crows,Loss 55-84,16,0,0
2023,Mason Redman,17,09/07/2023,Crows,Win 115-97,19,1,0
2022,Mason Redman,4,10/04/2022,Crows,Win 103-99,19,1,0
2021,Mason Redman,17,09/07/2021,Crows,Win 84-21,25,0,1
2023,Nic Martin,17,09/07/2023,Crows,Win 115-97,28,2,0
2022,Nic Martin,4,10/04/2022,Crows,Win 103-99,22,1,1
2023,Andrew McGrath,17,09/07/2023,Crows,Win 115-97,31,0,1
2022,Andrew McGrath,4,10/04/2022,Crows,Win 103-99,25,0,0
2023,Dyson Heppell,17,09/07/2023,Crows,Win 115-97,25,0,0
2022,Dyson Heppell,4,10/04/2022,Crows,Win 103-99,25,0,0
2023,Jordan Ridley,17,09/07/2023,Crows,Win 115-97,16,0,0
2022,Jordan Ridley,4,10/04/2022,Crows,Win 103-99,18,0,0
2021,Jordan Ridley,17,09/07/2021,Crows,Win 84-21,23,0,0
2023,Ben Hobbs,17,09/07/2023,Crows,Win 115-97,20,1,0
2023,Jye Caldwell,17,09/07/2023,Crows,Win 115-97,20,0,0
2022,Jye Caldwell,4,10/04/2022,Crows,Win 103-99,23,1,0
2022,Jade Gresham,10,21/05/2022,Crows,Win 90-69,27,0,0
2023,Todd Goldstein,16,01/07/2023,Crows,Loss 72-138,4,0,0
2022,Todd Goldstein,22,13/08/2022,Crows,Loss 74-103,10,1,1
2022,Todd Goldstein,15,26/06/2022,Crows,Loss 58-115,15,0,1
2021,Todd Goldstein,23,22/08/2021,Crows,Loss 54-98,12,0,0
2021,Todd Goldstein,4,11/04/2021,Crows,Loss 68-109,10,2,0
2023,Kyle Langford,17,09/07/2023,Crows,Win 115-97,12,3,0
2021,Kyle Langford,17,09/07/2021,Crows,Win 84-21,17,0,0
2022,Nick Hind,4,10/04/2022,Crows,Win 103-99,24,0,0
2021,Nick Hind,17,09/07/2021,Crows,Win 84-21,24,0,0
2023,Dylan Shiel,17,09/07/2023,Crows,Win 115-97,6,0,0
2022,Dylan Shiel,4,10/04/2022,Crows,Win 103-99,21,0,1
2023,Jayden Laverde,17,09/07/2023,Crows,Win 115-97,20,0,0
2022,Jayden Laverde,4,10/04/2022,Crows,Win 103-99,16,0,0
2021,Jayden Laverde,17,09/07/2021,Crows,Win 84-21,15,0,0
2023,Archie Perkins,17,09/07/2023,Crows,Win 115-97,24,0,1
2022,Archie Perkins,4,10/04/2022,Crows,Win 103-99,10,2,1
2021,Archie Perkins,17,09/07/2021,Crows,Win 84-21,18,3,3
2022,Sam Draper,4,10/04/2022,Crows,Win 103-99,11,1,0
2021,Sam Draper,17,09/07/2021,Crows,Win 84-21,10,0,0
2023,Xavier Duursma,20,29/07/2023,Crows,Loss 65-112,17,1,0
2023,Xavier Duursma,3,01/04/2023,Crows,Loss 86-117,8,1,0
2022,Xavier Duursma,23,20/08/2022,Crows,Win 111-55,20,2,0
2021,Xavier Duursma,21,07/08/2021,Crows,Win 55-51,19,0,1
2023,Sam Durham,17,09/07/2023,Crows,Win 115-97,17,0,0
2022,Sam Durham,4,10/04/2022,Crows,Win 103-99,18,1,1
2023,Jake Stringer,17,09/07/2023,Crows,Win 115-97,8,1,1
2021,Jake Stringer,17,09/07/2021,Crows,Win 84-21,23,1,1
2023,Jake Kelly,17,09/07/2023,Crows,Win 115-97,16,1,0
2022,Jake Kelly,4,10/04/2022,Crows,Win 103-99,10,0,0
2023,Peter Wright,17,09/07/2023,Crows,Win 115-97,19,3,3
2022,Peter Wright,4,10/04/2022,Crows,Win 103-99,10,3,2
2021,Peter Wright,17,09/07/2021,Crows,Win 84-21,12,2,2
2023,Ben McKay,16,01/07/2023,Crows,Loss 72-138,14,0,0
2022,Ben McKay,22,13/08/2022,Crows,Loss 74-103,13,0,0
2022,Ben McKay,15,26/06/2022,Crows,Loss 58-115,4,1,0
2021,Ben McKay,23,22/08/2021,Crows,Loss 54-98,6,0,0
2021,Ben McKay,4,11/04/2021,Crows,Loss 68-109,14,0,0
2023,Matt Guelfi,17,09/07/2023,Crows,Win 115-97,18,2,1
2022,Matt Guelfi,4,10/04/2022,Crows,Win 103-99,21,1,1
2021,Matt Guelfi,17,09/07/2021,Crows,Win 84-21,12,0,0
2023,Sam Weideman,17,09/07/2023,Crows,Win 115-97,6,0,0
2022,Sam Weideman,16,02/07/2022,Crows,Win 94-65,12,0,0
2021,Sam Weideman,10,22/05/2021,Crows,Loss 95-96,9,1,1
2021,Nik Cox,17,09/07/2021,Crows,Win 84-21,19,0,0
2023,Jye Menzie,17,09/07/2023,Crows,Win 115-97,6,2,0
2021,Harrison Jones,17,09/07/2021,Crows,Win 84-21,5,1,0
2022,Tex Wanganeen,4,10/04/2022,Crows,Win 103-99,2,0,0
