Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Jordan Dawson,17,09/07/2023,Bombers,Loss 97-115,28,0,0
2022,Jordan Dawson,4,10/04/2022,Bombers,Loss 99-103,27,0,0
2021,Jordan Dawson,20,01/08/2021,Bombers,Win 109-102,24,0,1
2021,Jordan Dawson,4,08/04/2021,Bombers,Win 83-80,20,0,0
2023,Rory Laird,17,09/07/2023,Bombers,Loss 97-115,31,0,0
2022,Rory Laird,4,10/04/2022,Bombers,Loss 99-103,38,0,0
2021,Rory Laird,17,09/07/2021,Bombers,Loss 21-84,33,0,0
2022,Matt Crouch,4,10/04/2022,Bombers,Loss 99-103,26,0,0
2023,Reilly O'Brien,17,09/07/2023,Bombers,Loss 97-115,14,0,0
2022,Reilly O'Brien,4,10/04/2022,Bombers,Loss 99-103,8,0,0
2021,Reilly O'Brien,17,09/07/2021,Bombers,Loss 21-84,10,0,0
2023,Brodie Smith,17,09/07/2023,Bombers,Loss 97-115,21,1,0
2022,Brodie Smith,4,10/04/2022,Bombers,Loss 99-103,15,0,0
2021,Brodie Smith,17,09/07/2021,Bombers,Loss 21-84,28,0,0
2023,Taylor Walker,17,09/07/2023,Bombers,Loss 97-115,12,2,2
2022,Taylor Walker,4,10/04/2022,Bombers,Loss 99-103,18,4,0
2023,Ben Keays,17,09/07/2023,Bombers,Loss 97-115,20,2,0
2022,Ben Keays,4,10/04/2022,Bombers,Loss 99-103,27,1,0
2021,Ben Keays,17,09/07/2021,Bombers,Loss 21-84,25,0,0
2023,Mitchell Hinge,17,09/07/2023,Bombers,Loss 97-115,27,0,1
2022,Mitchell Hinge,4,10/04/2022,Bombers,Loss 99-103,10,0,0
2023,Rory Sloane,17,09/07/2023,Bombers,Loss 97-115,12,1,0
2022,Rory Sloane,4,10/04/2022,Bombers,Loss 99-103,17,0,1
2021,Rory Sloane,17,09/07/2021,Bombers,Loss 21-84,17,0,0
2023,Izak Rankine,17,09/07/2023,Bombers,Loss 97-115,11,2,1
2022,Izak Rankine,18,17/07/2022,Bombers,Loss 55-103,11,1,1
2023,Josh Rachele,17,09/07/2023,Bombers,Loss 97-115,15,0,0
2022,Josh Rachele,4,10/04/2022,Bombers,Loss 99-103,19,3,1
2023,Wayne Milera,17,09/07/2023,Bombers,Loss 97-115,16,0,0
2023,Lachlan Sholl,17,09/07/2023,Bombers,Loss 97-115,16,0,0
2022,Lachlan Sholl,4,10/04/2022,Bombers,Loss 99-103,20,1,0
2021,Lachlan Sholl,17,09/07/2021,Bombers,Loss 21-84,15,0,0
2023,Jake Soligo,17,09/07/2023,Bombers,Loss 97-115,4,0,0
2023,Chayce Jones,17,09/07/2023,Bombers,Loss 97-115,16,1,0
2022,Chayce Jones,4,10/04/2022,Bombers,Loss 99-103,15,0,0
2021,Chayce Jones,17,09/07/2021,Bombers,Loss 21-84,11,0,0
2022,Brayden Cook,4,10/04/2022,Bombers,Loss 99-103,7,0,0
2023,Lachlan Murphy,17,09/07/2023,Bombers,Loss 97-115,4,1,0
2022,Lachlan Murphy,4,10/04/2022,Bombers,Loss 99-103,12,0,1
2021,Lachlan Murphy,17,09/07/2021,Bombers,Loss 21-84,10,1,2
2023,Darcy Fogarty,17,09/07/2023,Bombers,Loss 97-115,6,1,1
2023,Josh Worrell,17,09/07/2023,Bombers,Loss 97-115,16,0,0
2023,Luke Pedlar,17,09/07/2023,Bombers,Loss 97-115,8,2,0
2021,Luke Pedlar,17,09/07/2021,Bombers,Loss 21-84,6,0,0
2023,Riley Thilthorpe,17,09/07/2023,Bombers,Loss 97-115,8,1,0
2021,Riley Thilthorpe,17,09/07/2021,Bombers,Loss 21-84,8,0,2
2022,Lachlan Gollant,4,10/04/2022,Bombers,Loss 99-103,6,1,2
2023,Max Michalanney,17,09/07/2023,Bombers,Loss 97-115,5,0,0
2023,Harry Schoenberg,17,09/07/2023,Bombers,Loss 97-115,9,0,0
2022,Harry Schoenberg,4,10/04/2022,Bombers,Loss 99-103,14,0,1
2021,Harry Schoenberg,17,09/07/2021,Bombers,Loss 21-84,20,1,0
2021,Sam Berry,17,09/07/2021,Bombers,Loss 21-84,3,0,0
2022,Elliott Himmelberg,4,10/04/2022,Bombers,Loss 99-103,10,2,0
2023,Ned McHenry,17,09/07/2023,Bombers,Loss 97-115,18,1,0
2022,Ned McHenry,4,10/04/2022,Bombers,Loss 99-103,14,1,0
2021,Ned McHenry,17,09/07/2021,Bombers,Loss 21-84,4,0,0
2023,Nick Murray,17,09/07/2023,Bombers,Loss 97-115,9,0,0
2021,Nick Murray,17,09/07/2021,Bombers,Loss 21-84,10,0,0
2022,Jordon Butts,4,10/04/2022,Bombers,Loss 99-103,10,0,0
2021,Jordon Butts,17,09/07/2021,Bombers,Loss 21-84,12,0,0
2021,Chris Burgess,22,15/08/2021,Bombers,Loss 30-98,6,0,0
2021,Will Hamill,17,09/07/2021,Bombers,Loss 21-84,14,0,0
