Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Noah Anderson,23,19/08/2023,Blues,Loss 87-91,24,0,1
2023,Noah Anderson,14,18/06/2023,Blues,Loss 61-120,27,0,0
2022,Noah Anderson,4,10/04/2022,Blues,Win 92-62,35,1,0
2021,Noah Anderson,21,07/08/2021,Blues,Win 76-57,30,0,0
2021,Noah Anderson,4,10/04/2021,Blues,Loss 59-70,30,0,0
2023,Touk Miller,23,19/08/2023,Blues,Loss 87-91,29,1,0
2022,Touk Miller,4,10/04/2022,Blues,Win 92-62,32,0,1
2021,Touk Miller,21,07/08/2021,Blues,Win 76-57,34,2,0
2021,Touk Miller,4,10/04/2021,Blues,Loss 59-70,28,0,0
2023,Matt Rowell,23,19/08/2023,Blues,Loss 87-91,20,0,0
2023,Matt Rowell,14,18/06/2023,Blues,Loss 61-120,21,0,0
2022,Matt Rowell,4,10/04/2022,Blues,Win 92-62,19,0,0
2021,Matt Rowell,21,07/08/2021,Blues,Win 76-57,13,0,0
2023,Jarrod Witts,23,19/08/2023,Blues,Loss 87-91,12,0,0
2023,Jarrod Witts,14,18/06/2023,Blues,Loss 61-120,10,0,0
2022,Jarrod Witts,4,10/04/2022,Blues,Win 92-62,16,0,0
2023,Sam Flanders,23,19/08/2023,Blues,Loss 87-91,36,0,0
2021,Sam Flanders,4,10/04/2021,Blues,Loss 59-70,4,0,0
2022,Lachie Weller,4,10/04/2022,Blues,Win 92-62,31,1,0
2021,Lachie Weller,4,10/04/2021,Blues,Loss 59-70,25,1,1
2023,Wil Powell,14,18/06/2023,Blues,Loss 61-120,18,0,0
2022,Wil Powell,4,10/04/2022,Blues,Win 92-62,17,0,0
2021,Wil Powell,21,07/08/2021,Blues,Win 76-57,28,1,0
2021,Wil Powell,4,10/04/2021,Blues,Loss 59-70,21,0,0
2023,Darcy Macpherson,23,19/08/2023,Blues,Loss 87-91,4,0,0
2023,Darcy Macpherson,14,18/06/2023,Blues,Loss 61-120,22,0,0
2021,Darcy Macpherson,21,07/08/2021,Blues,Win 76-57,21,0,1
2021,Darcy Macpherson,4,10/04/2021,Blues,Loss 59-70,15,0,0
2023,Brandon Ellis,23,19/08/2023,Blues,Loss 87-91,12,1,0
2022,Brandon Ellis,4,10/04/2022,Blues,Win 92-62,23,0,1
2021,Brandon Ellis,21,07/08/2021,Blues,Win 76-57,7,1,0
2021,Brandon Ellis,4,10/04/2021,Blues,Loss 59-70,26,1,0
2023,Rory Atkins,23,19/08/2023,Blues,Loss 87-91,23,0,0
2023,Rory Atkins,14,18/06/2023,Blues,Loss 61-120,21,0,1
2022,Rory Atkins,4,10/04/2022,Blues,Win 92-62,12,0,0
2023,Ben Ainsworth,23,19/08/2023,Blues,Loss 87-91,27,2,0
2023,Ben Ainsworth,14,18/06/2023,Blues,Loss 61-120,22,2,1
2022,Ben Ainsworth,4,10/04/2022,Blues,Win 92-62,11,1,1
2021,Ben Ainsworth,21,07/08/2021,Blues,Win 76-57,20,0,1
2021,Ben Ainsworth,4,10/04/2021,Blues,Loss 59-70,14,1,0
2023,Connor Budarick,23,19/08/2023,Blues,Loss 87-91,16,0,0
2023,David Swallow,23,19/08/2023,Blues,Loss 87-91,16,4,3
2023,David Swallow,14,18/06/2023,Blues,Loss 61-120,18,1,0
2022,David Swallow,4,10/04/2022,Blues,Win 92-62,13,0,0
2021,David Swallow,21,07/08/2021,Blues,Win 76-57,16,0,0
2021,David Swallow,4,10/04/2021,Blues,Loss 59-70,23,0,1
2023,Jack Lukosius,23,19/08/2023,Blues,Loss 87-91,15,1,0
2023,Jack Lukosius,14,18/06/2023,Blues,Loss 61-120,18,1,2
2022,Jack Lukosius,4,10/04/2022,Blues,Win 92-62,14,0,3
2021,Jack Lukosius,21,07/08/2021,Blues,Win 76-57,16,0,0
2021,Jack Lukosius,4,10/04/2021,Blues,Loss 59-70,13,0,0
2023,Brayden Fiorini,23,19/08/2023,Blues,Loss 87-91,22,0,0
2023,Brayden Fiorini,14,18/06/2023,Blues,Loss 61-120,16,0,1
2022,Brayden Fiorini,4,10/04/2022,Blues,Win 92-62,16,0,0
2021,Brayden Fiorini,21,07/08/2021,Blues,Win 76-57,23,1,0
2023,Charlie Ballard,23,19/08/2023,Blues,Loss 87-91,7,0,0
2023,Charlie Ballard,14,18/06/2023,Blues,Loss 61-120,17,0,0
2022,Charlie Ballard,4,10/04/2022,Blues,Win 92-62,10,0,0
2021,Charlie Ballard,21,07/08/2021,Blues,Win 76-57,15,0,0
2021,Charlie Ballard,4,10/04/2021,Blues,Loss 59-70,7,0,0
2023,Nick Holman,14,18/06/2023,Blues,Loss 61-120,18,0,1
2022,Nick Holman,4,10/04/2022,Blues,Win 92-62,8,0,1
2021,Nick Holman,4,10/04/2021,Blues,Loss 59-70,13,0,1
2023,Levi Casboult,23,19/08/2023,Blues,Loss 87-91,5,0,0
2023,Levi Casboult,14,18/06/2023,Blues,Loss 61-120,12,2,1
2022,Levi Casboult,4,10/04/2022,Blues,Win 92-62,7,1,2
2023,Alex Davies,14,18/06/2023,Blues,Loss 61-120,9,0,0
2022,Alex Davies,4,10/04/2022,Blues,Win 92-62,15,0,0
2023,Sam Collins,23,19/08/2023,Blues,Loss 87-91,14,0,0
2023,Sam Collins,14,18/06/2023,Blues,Loss 61-120,8,0,0
2022,Sam Collins,4,10/04/2022,Blues,Win 92-62,10,0,0
2021,Sam Collins,21,07/08/2021,Blues,Win 76-57,11,0,0
2021,Sam Collins,4,10/04/2021,Blues,Loss 59-70,7,0,0
2023,Joel Jeffrey,14,18/06/2023,Blues,Loss 61-120,6,0,0
2021,Joel Jeffrey,21,07/08/2021,Blues,Win 76-57,6,1,2
2023,Bailey Humphrey,23,19/08/2023,Blues,Loss 87-91,8,0,0
2023,Bailey Humphrey,14,18/06/2023,Blues,Loss 61-120,11,1,0
2023,Mac Andrew,23,19/08/2023,Blues,Loss 87-91,15,0,0
