Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim English,19,21/07/2023,Bombers,Win 90-49,18,0,0
2021,Tim English,Elimination Final,29/08/2021,Bombers,Win 85-36,16,0,1
2021,Tim English,21,08/08/2021,Bombers,Loss 84-97,13,1,1
2023,Marcus Bontempelli,19,21/07/2023,Bombers,Win 90-49,29,2,2
2022,Marcus Bontempelli,7,01/05/2022,Bombers,Win 103-71,19,1,0
2021,Marcus Bontempelli,Elimination Final,29/08/2021,Bombers,Win 85-36,23,0,0
2021,Marcus Bontempelli,21,08/08/2021,Bombers,Loss 84-97,34,1,1
2023,Adam Treloar,19,21/07/2023,Bombers,Win 90-49,25,1,0
2022,Adam Treloar,7,01/05/2022,Bombers,Win 103-71,22,0,0
2021,Adam Treloar,Elimination Final,29/08/2021,Bombers,Win 85-36,28,0,1
2021,Adam Treloar,21,08/08/2021,Bombers,Loss 84-97,22,1,0
2023,Tom Liberatore,19,21/07/2023,Bombers,Win 90-49,36,0,1
2022,Tom Liberatore,7,01/05/2022,Bombers,Win 103-71,24,0,0
2021,Tom Liberatore,Elimination Final,29/08/2021,Bombers,Win 85-36,35,0,0
2021,Tom Liberatore,21,08/08/2021,Bombers,Loss 84-97,22,1,1
2023,Jack Macrae,19,21/07/2023,Bombers,Win 90-49,23,0,0
2022,Jack Macrae,7,01/05/2022,Bombers,Win 103-71,28,0,0
2021,Jack Macrae,Elimination Final,29/08/2021,Bombers,Win 85-36,36,0,0
2021,Jack Macrae,21,08/08/2021,Bombers,Loss 84-97,38,0,0
2023,Caleb Daniel,19,21/07/2023,Bombers,Win 90-49,28,0,0
2022,Caleb Daniel,7,01/05/2022,Bombers,Win 103-71,32,0,0
2021,Caleb Daniel,Elimination Final,29/08/2021,Bombers,Win 85-36,17,0,0
2021,Caleb Daniel,21,08/08/2021,Bombers,Loss 84-97,18,0,0
2023,Bailey Dale,19,21/07/2023,Bombers,Win 90-49,20,0,0
2022,Bailey Dale,7,01/05/2022,Bombers,Win 103-71,28,0,0
2021,Bailey Dale,Elimination Final,29/08/2021,Bombers,Win 85-36,19,0,0
2021,Bailey Dale,21,08/08/2021,Bombers,Loss 84-97,22,0,0
2023,Bailey Smith,19,21/07/2023,Bombers,Win 90-49,25,0,1
2022,Bailey Smith,7,01/05/2022,Bombers,Win 103-71,26,1,0
2021,Bailey Smith,Elimination Final,29/08/2021,Bombers,Win 85-36,20,1,0
2021,Bailey Smith,21,08/08/2021,Bombers,Loss 84-97,20,0,0
2023,Ed Richards,19,21/07/2023,Bombers,Win 90-49,21,0,0
2022,Ed Richards,7,01/05/2022,Bombers,Win 103-71,20,0,0
2021,Ed Richards,21,08/08/2021,Bombers,Loss 84-97,8,0,0
2021,Jason Johannisen,21,08/08/2021,Bombers,Loss 84-97,5,1,0
2023,Bailey Williams,19,21/07/2023,Bombers,Win 90-49,4,0,0
2022,Bailey Williams,7,01/05/2022,Bombers,Win 103-71,14,0,0
2021,Bailey Williams,Elimination Final,29/08/2021,Bombers,Win 85-36,13,0,0
2021,Bailey Williams,21,08/08/2021,Bombers,Loss 84-97,24,0,0
2023,Aaron Naughton,19,21/07/2023,Bombers,Win 90-49,13,1,2
2022,Aaron Naughton,7,01/05/2022,Bombers,Win 103-71,13,0,1
2021,Aaron Naughton,Elimination Final,29/08/2021,Bombers,Win 85-36,9,3,0
2021,Aaron Naughton,21,08/08/2021,Bombers,Loss 84-97,11,1,3
2023,Lachlan Bramble,1,19/03/2023,Bombers,Loss 65-124,18,0,0
2022,Lachlan Bramble,8,07/05/2022,Bombers,Loss 81-108,16,0,0
2021,Lachlan Bramble,14,20/06/2021,Bombers,Loss 73-86,9,0,0
2023,Oskar Baker,19,21/07/2023,Bombers,Win 90-49,12,1,0
2023,Jamarra Ugle-Hagan,19,21/07/2023,Bombers,Win 90-49,15,3,2
2021,Jamarra Ugle-Hagan,21,08/08/2021,Bombers,Loss 84-97,6,1,1
2022,Rory Lobb,5,17/04/2022,Bombers,Win 107-59,12,0,1
2021,Rory Lobb,9,16/05/2021,Bombers,Loss 61-68,12,1,2
2023,Cody Weightman,19,21/07/2023,Bombers,Win 90-49,9,3,0
2022,Cody Weightman,7,01/05/2022,Bombers,Win 103-71,9,2,1
2021,Cody Weightman,Elimination Final,29/08/2021,Bombers,Win 85-36,12,4,0
2023,Caleb Poulter,19,21/07/2023,Bombers,Win 90-49,14,0,1
2023,Laitham Vandermeer,19,21/07/2023,Bombers,Win 90-49,11,0,0
2022,Laitham Vandermeer,7,01/05/2022,Bombers,Win 103-71,12,1,1
2021,Laitham Vandermeer,Elimination Final,29/08/2021,Bombers,Win 85-36,10,1,1
2023,Rhylee West,19,21/07/2023,Bombers,Win 90-49,7,1,0
2023,Alex Keath,19,21/07/2023,Bombers,Win 90-49,15,0,0
2021,Alex Keath,Elimination Final,29/08/2021,Bombers,Win 85-36,8,0,0
