Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim English,22,13/08/2023,Hawks,Loss 64-67,10,1,0
2023,Tim English,7,29/04/2023,Hawks,Win 94-65,11,1,1
2022,Tim English,23,21/08/2022,Hawks,Win 87-64,17,0,0
2021,Tim English,22,14/08/2021,Hawks,Loss 37-64,10,0,1
2023,Marcus Bontempelli,22,13/08/2023,Hawks,Loss 64-67,23,0,0
2023,Marcus Bontempelli,7,29/04/2023,Hawks,Win 94-65,19,0,1
2022,Marcus Bontempelli,23,21/08/2022,Hawks,Win 87-64,20,1,2
2022,Marcus Bontempelli,15,24/06/2022,Hawks,Win 125-83,27,1,2
2021,Marcus Bontempelli,22,14/08/2021,Hawks,Loss 37-64,31,0,0
2023,Adam Treloar,22,13/08/2023,Hawks,Loss 64-67,19,1,0
2023,Adam Treloar,7,29/04/2023,Hawks,Win 94-65,23,0,1
2022,Adam Treloar,23,21/08/2022,Hawks,Win 87-64,25,1,1
2022,Adam Treloar,15,24/06/2022,Hawks,Win 125-83,27,0,0
2021,Adam Treloar,22,14/08/2021,Hawks,Loss 37-64,15,0,0
2023,Tom Liberatore,22,13/08/2023,Hawks,Loss 64-67,6,0,0
2022,Tom Liberatore,23,21/08/2022,Hawks,Win 87-64,18,0,0
2022,Tom Liberatore,15,24/06/2022,Hawks,Win 125-83,30,1,1
2021,Tom Liberatore,22,14/08/2021,Hawks,Loss 37-64,26,0,0
2023,Jack Macrae,22,13/08/2023,Hawks,Loss 64-67,16,0,0
2023,Jack Macrae,7,29/04/2023,Hawks,Win 94-65,26,0,0
2022,Jack Macrae,23,21/08/2022,Hawks,Win 87-64,25,0,0
2022,Jack Macrae,15,24/06/2022,Hawks,Win 125-83,31,0,0
2021,Jack Macrae,22,14/08/2021,Hawks,Loss 37-64,32,0,0
2023,Caleb Daniel,22,13/08/2023,Hawks,Loss 64-67,13,0,1
2023,Caleb Daniel,7,29/04/2023,Hawks,Win 94-65,27,1,0
2022,Caleb Daniel,23,21/08/2022,Hawks,Win 87-64,25,0,0
2022,Caleb Daniel,15,24/06/2022,Hawks,Win 125-83,22,0,0
2021,Caleb Daniel,22,14/08/2021,Hawks,Loss 37-64,27,0,0
2023,Bailey Dale,22,13/08/2023,Hawks,Loss 64-67,18,0,0
2023,Bailey Dale,7,29/04/2023,Hawks,Win 94-65,25,0,0
2022,Bailey Dale,23,21/08/2022,Hawks,Win 87-64,24,0,0
2022,Bailey Dale,15,24/06/2022,Hawks,Win 125-83,28,1,0
2021,Bailey Dale,22,14/08/2021,Hawks,Loss 37-64,31,0,0
2023,Bailey Smith,22,13/08/2023,Hawks,Loss 64-67,18,0,0
2023,Bailey Smith,7,29/04/2023,Hawks,Win 94-65,24,0,0
2022,Bailey Smith,23,21/08/2022,Hawks,Win 87-64,24,0,0
2021,Bailey Smith,22,14/08/2021,Hawks,Loss 37-64,18,0,0
2023,Ed Richards,22,13/08/2023,Hawks,Loss 64-67,23,0,0
2023,Ed Richards,7,29/04/2023,Hawks,Win 94-65,19,0,0
2022,Ed Richards,23,21/08/2022,Hawks,Win 87-64,23,0,0
2022,Ed Richards,15,24/06/2022,Hawks,Win 125-83,9,0,0
2023,Jason Johannisen,7,29/04/2023,Hawks,Win 94-65,24,1,0
2022,Jason Johannisen,15,24/06/2022,Hawks,Win 125-83,18,2,0
2021,Jason Johannisen,22,14/08/2021,Hawks,Loss 37-64,12,0,1
2023,Bailey Williams,22,13/08/2023,Hawks,Loss 64-67,17,1,0
2023,Bailey Williams,7,29/04/2023,Hawks,Win 94-65,24,1,0
2022,Bailey Williams,23,21/08/2022,Hawks,Win 87-64,16,0,0
2022,Bailey Williams,15,24/06/2022,Hawks,Win 125-83,13,0,1
2021,Bailey Williams,22,14/08/2021,Hawks,Loss 37-64,16,0,0
2023,Aaron Naughton,22,13/08/2023,Hawks,Loss 64-67,10,0,2
2023,Aaron Naughton,7,29/04/2023,Hawks,Win 94-65,15,4,3
2022,Aaron Naughton,23,21/08/2022,Hawks,Win 87-64,15,3,3
2022,Aaron Naughton,15,24/06/2022,Hawks,Win 125-83,10,3,1
2021,Aaron Naughton,22,14/08/2021,Hawks,Loss 37-64,8,1,1
2023,Oskar Baker,22,13/08/2023,Hawks,Loss 64-67,8,1,0
2023,Oskar Baker,7,29/04/2023,Hawks,Win 94-65,20,0,0
2023,Jamarra Ugle-Hagan,22,13/08/2023,Hawks,Loss 64-67,10,2,1
2023,Jamarra Ugle-Hagan,7,29/04/2023,Hawks,Win 94-65,10,2,0
2022,Jamarra Ugle-Hagan,23,21/08/2022,Hawks,Win 87-64,10,0,2
2022,Jamarra Ugle-Hagan,15,24/06/2022,Hawks,Win 125-83,11,1,1
2023,Rory Lobb,22,13/08/2023,Hawks,Loss 64-67,14,2,2
2023,Rory Lobb,7,29/04/2023,Hawks,Win 94-65,9,2,0
2022,Rory Lobb,13,11/06/2022,Hawks,Win 95-82,15,1,1
2021,Rory Lobb,17,10/07/2021,Hawks,Win 108-46,13,4,3
2023,Cody Weightman,22,13/08/2023,Hawks,Loss 64-67,5,0,0
2023,Cody Weightman,7,29/04/2023,Hawks,Win 94-65,3,0,0
2022,Cody Weightman,23,21/08/2022,Hawks,Win 87-64,11,1,0
2022,Cody Weightman,15,24/06/2022,Hawks,Win 125-83,1,0,0
2021,Cody Weightman,22,14/08/2021,Hawks,Loss 37-64,7,2,1
2023,Caleb Poulter,22,13/08/2023,Hawks,Loss 64-67,11,0,0
2023,Laitham Vandermeer,22,13/08/2023,Hawks,Loss 64-67,12,0,0
2022,Laitham Vandermeer,23,21/08/2022,Hawks,Win 87-64,13,0,0
2021,Laitham Vandermeer,22,14/08/2021,Hawks,Loss 37-64,9,0,1
2023,Rhylee West,22,13/08/2023,Hawks,Loss 64-67,10,1,0
2022,Rhylee West,15,24/06/2022,Hawks,Win 125-83,19,3,3
2023,Alex Keath,22,13/08/2023,Hawks,Loss 64-67,14,0,0
2023,Alex Keath,7,29/04/2023,Hawks,Win 94-65,18,0,0
2022,Alex Keath,15,24/06/2022,Hawks,Win 125-83,18,0,0
2021,Alex Keath,22,14/08/2021,Hawks,Loss 37-64,6,0,0
2023,Taylor Duryea,22,13/08/2023,Hawks,Loss 64-67,10,0,0
2023,Taylor Duryea,7,29/04/2023,Hawks,Win 94-65,10,0,0
2022,Taylor Duryea,23,21/08/2022,Hawks,Win 87-64,12,0,0
2021,Taylor Duryea,22,14/08/2021,Hawks,Loss 37-64,13,0,0
2023,Anthony Scott,7,29/04/2023,Hawks,Win 94-65,11,1,1
2022,Anthony Scott,15,24/06/2022,Hawks,Win 125-83,22,0,0
2022,James Harmes,7,30/04/2022,Hawks,Win 91-81,16,0,1
2023,Liam Jones,22,13/08/2023,Hawks,Loss 64-67,11,0,0
2023,Liam Jones,7,29/04/2023,Hawks,Win 94-65,10,0,0
2022,Liam Jones,10,22/05/2022,Hawks,Win 86-63,12,0,0
2021,Liam Jones,10,22/05/2021,Hawks,Win 86-63,12,0,0
2022,Ryan Gardner,23,21/08/2022,Hawks,Win 87-64,9,0,0
2022,Ryan Gardner,15,24/06/2022,Hawks,Win 125-83,20,0,0
2021,Riley Garcia,22,14/08/2021,Hawks,Loss 37-64,8,1,0
2023,Arthur Jones,22,13/08/2023,Hawks,Loss 64-67,3,0,1
2023,Arthur Jones,7,29/04/2023,Hawks,Win 94-65,12,1,1
2023,James O'Donnell,22,13/08/2023,Hawks,Loss 64-67,15,0,0
2023,Lachlan McNeil,7,29/04/2023,Hawks,Win 94-65,10,0,2
2022,Lachlan McNeil,15,24/06/2022,Hawks,Win 125-83,1,0,0
2022,Sam Darcy,23,21/08/2022,Hawks,Win 87-64,13,2,2
2021,Nick Coffield,7,01/05/2021,Hawks,Win 128-59,17,1,0
