Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Luke Davies-Uniacke,21,06/08/2023,Demons,Loss 71-103,27,0,1
2022,Luke Davies-Uniacke,21,06/08/2022,Demons,Loss 71-103,27,0,1
2021,Luke Davies-Uniacke,21,06/08/2021,Demons,Loss 71-103,27,0,1
2023,Harry Sheezel,21,06/08/2023,Demons,Loss 71-103,15,0,0
2023,Harry Sheezel,7,29/04/2023,Demons,Loss 49-139,30,0,0
2022,Harry Sheezel,21,06/08/2022,Demons,Loss 71-103,15,0,0
2022,Harry Sheezel,7,29/04/2022,Demons,Loss 49-139,30,0,0
2021,Harry Sheezel,21,06/08/2021,Demons,Loss 71-103,15,0,0
2021,Harry Sheezel,7,29/04/2021,Demons,Loss 49-139,30,0,0
2023,Bailey Scott,21,06/08/2023,Demons,Loss 71-103,31,1,1
2023,Bailey Scott,7,29/04/2023,Demons,Loss 49-139,18,0,0
2022,Bailey Scott,21,06/08/2022,Demons,Loss 71-103,31,1,1
2022,Bailey Scott,7,29/04/2022,Demons,Loss 49-139,18,0,0
2021,Bailey Scott,21,06/08/2021,Demons,Loss 71-103,31,1,1
2021,Bailey Scott,7,29/04/2021,Demons,Loss 49-139,18,0,0
2023,Tarryn Thomas,21,06/08/2023,Demons,Loss 71-103,23,0,0
2022,Tarryn Thomas,21,06/08/2022,Demons,Loss 71-103,23,0,0
2021,Tarryn Thomas,21,06/08/2021,Demons,Loss 71-103,23,0,0
2023,Liam Shiels,7,29/04/2023,Demons,Loss 49-139,27,1,0
2022,Liam Shiels,7,29/04/2022,Demons,Loss 49-139,27,1,0
2021,Liam Shiels,7,29/04/2021,Demons,Loss 49-139,27,1,0
2023,Jy Simpkin,21,06/08/2023,Demons,Loss 71-103,28,1,0
2023,Jy Simpkin,7,29/04/2023,Demons,Loss 49-139,24,0,0
2022,Jy Simpkin,21,06/08/2022,Demons,Loss 71-103,28,1,0
2022,Jy Simpkin,7,29/04/2022,Demons,Loss 49-139,24,0,0
2021,Jy Simpkin,21,06/08/2021,Demons,Loss 71-103,28,1,0
2021,Jy Simpkin,7,29/04/2021,Demons,Loss 49-139,24,0,0
2023,Luke McDonald,21,06/08/2023,Demons,Loss 71-103,17,0,0
2023,Luke McDonald,7,29/04/2023,Demons,Loss 49-139,24,0,0
2022,Luke McDonald,21,06/08/2022,Demons,Loss 71-103,17,0,0
2022,Luke McDonald,7,29/04/2022,Demons,Loss 49-139,24,0,0
2021,Luke McDonald,21,06/08/2021,Demons,Loss 71-103,17,0,0
2021,Luke McDonald,7,29/04/2021,Demons,Loss 49-139,24,0,0
2023,Zac Fisher,22,12/08/2023,Demons,Win 60-56,24,0,0
2023,Zac Fisher,12,02/06/2023,Demons,Loss 44-61,14,1,0
2022,Zac Fisher,22,12/08/2022,Demons,Win 60-56,24,0,0
2022,Zac Fisher,12,02/06/2022,Demons,Loss 44-61,14,1,0
2021,Zac Fisher,22,12/08/2021,Demons,Win 60-56,24,0,0
2021,Zac Fisher,12,02/06/2021,Demons,Loss 44-61,14,1,0
2023,Will Phillips,21,06/08/2023,Demons,Loss 71-103,17,0,1
2022,Will Phillips,21,06/08/2022,Demons,Loss 71-103,17,0,1
2021,Will Phillips,21,06/08/2021,Demons,Loss 71-103,17,0,1
2023,Tristan Xerri,21,06/08/2023,Demons,Loss 71-103,12,0,0
2022,Tristan Xerri,21,06/08/2022,Demons,Loss 71-103,12,0,0
2021,Tristan Xerri,21,06/08/2021,Demons,Loss 71-103,12,0,0
2023,Cameron Zurhaar,7,29/04/2023,Demons,Loss 49-139,15,3,2
2022,Cameron Zurhaar,7,29/04/2022,Demons,Loss 49-139,15,3,2
2021,Cameron Zurhaar,7,29/04/2021,Demons,Loss 49-139,15,3,2
2023,Curtis Taylor,21,06/08/2023,Demons,Loss 71-103,18,1,0
2023,Curtis Taylor,7,29/04/2023,Demons,Loss 49-139,15,0,0
2022,Curtis Taylor,21,06/08/2022,Demons,Loss 71-103,18,1,0
2022,Curtis Taylor,7,29/04/2022,Demons,Loss 49-139,15,0,0
2021,Curtis Taylor,21,06/08/2021,Demons,Loss 71-103,18,1,0
2021,Curtis Taylor,7,29/04/2021,Demons,Loss 49-139,15,0,0
2023,Darcy Tucker,21,06/08/2023,Demons,Loss 71-103,13,0,0
2023,Darcy Tucker,7,29/04/2023,Demons,Loss 49-139,17,0,1
2022,Darcy Tucker,21,06/08/2022,Demons,Loss 71-103,13,0,0
2022,Darcy Tucker,7,29/04/2022,Demons,Loss 49-139,17,0,1
2021,Darcy Tucker,21,06/08/2021,Demons,Loss 71-103,13,0,0
2021,Darcy Tucker,7,29/04/2021,Demons,Loss 49-139,17,0,1
2023,Nick Larkey,21,06/08/2023,Demons,Loss 71-103,9,1,2
2023,Nick Larkey,7,29/04/2023,Demons,Loss 49-139,9,2,1
2022,Nick Larkey,21,06/08/2022,Demons,Loss 71-103,9,1,2
2022,Nick Larkey,7,29/04/2022,Demons,Loss 49-139,9,2,1
2021,Nick Larkey,21,06/08/2021,Demons,Loss 71-103,9,1,2
2021,Nick Larkey,7,29/04/2021,Demons,Loss 49-139,9,2,1
2023,Aidan Corr,21,06/08/2023,Demons,Loss 71-103,10,0,0
2023,Aidan Corr,7,29/04/2023,Demons,Loss 49-139,18,0,0
2022,Aidan Corr,21,06/08/2022,Demons,Loss 71-103,10,0,0
