Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Jacob van Rooyen,21,06/08/2023,Kangaroos,Win 103-71,11,2,2
2023,Jacob van Rooyen,7,29/04/2023,Kangaroos,Win 139-49,5,1,0
2022,Ben Brown,10,21/05/2022,Kangaroos,Win 100-53,8,0,2
2021,Ben Brown,7,02/05/2021,Kangaroos,Win 103-73,5,2,1
2023,Jake Melksham,21,06/08/2023,Kangaroos,Win 103-71,8,0,1
2022,Jake Melksham,10,21/05/2022,Kangaroos,Win 100-53,7,1,1
2021,Jake Melksham,7,02/05/2021,Kangaroos,Win 103-73,17,0,0
2023,Judd McVee,21,06/08/2023,Kangaroos,Win 103-71,13,0,0
2023,Judd McVee,7,29/04/2023,Kangaroos,Win 139-49,13,0,0
2022,Charlie Spargo,10,21/05/2022,Kangaroos,Win 100-53,13,0,0
2021,Charlie Spargo,7,02/05/2021,Kangaroos,Win 103-73,10,1,0
2023,Joel Smith,21,06/08/2023,Kangaroos,Win 103-71,7,0,0
2023,Josh Schache,7,29/04/2023,Kangaroos,Win 139-49,9,1,0
