Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Liam Jones,9,16/05/2022,Demons,Loss 68-94,5,0,0
2021,Liam Jones,9,16/05/2021,Demons,Loss 68-94,5,0,0
2022,Ryan Gardner,19,23/07/2022,Demons,Win 110-100,10,0,0
2022,Ryan Gardner,1,16/03/2022,Demons,Loss 71-97,7,0,0
2022,Riley Garcia,19,23/07/2022,Demons,Win 110-100,14,2,0
2021,Riley Garcia,19,24/07/2021,Demons,Win 85-65,11,0,0
2021,Riley Garcia,11,28/05/2021,Demons,Loss 59-87,2,0,0
2022,Lachlan McNeil,19,23/07/2022,Demons,Win 110-100,12,0,1
2021,Lachlan McNeil,11,28/05/2021,Demons,Loss 59-87,9,0,1
2023,Sam Darcy,1,18/03/2023,Demons,Loss 65-115,6,0,1
2022,Buku Khamis,19,23/07/2022,Demons,Win 110-100,11,0,0
2021,Nick Coffield,2,27/03/2021,Demons,Loss 73-91,17,0,0
