Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim English,9,13/05/2023,Blues,Win 79-59,16,0,0
2022,Tim English,2,24/03/2022,Blues,Loss 90-102,24,1,0
2023,Marcus Bontempelli,9,13/05/2023,Blues,Win 79-59,25,0,0
2022,Marcus Bontempelli,2,24/03/2022,Blues,Loss 90-102,19,1,0
2021,Marcus Bontempelli,8,09/05/2021,Blues,Win 107-91,32,1,0
2022,Adam Treloar,2,24/03/2022,Blues,Loss 90-102,32,1,1
2021,Adam Treloar,8,09/05/2021,Blues,Win 107-91,23,1,0
2023,Tom Liberatore,9,13/05/2023,Blues,Win 79-59,26,1,0
2022,Tom Liberatore,2,24/03/2022,Blues,Loss 90-102,22,2,0
2021,Tom Liberatore,8,09/05/2021,Blues,Win 107-91,27,0,0
2023,Jack Macrae,9,13/05/2023,Blues,Win 79-59,23,0,0
2022,Jack Macrae,2,24/03/2022,Blues,Loss 90-102,35,0,1
2021,Jack Macrae,8,09/05/2021,Blues,Win 107-91,32,0,0
2023,Caleb Daniel,9,13/05/2023,Blues,Win 79-59,23,0,0
2022,Caleb Daniel,2,24/03/2022,Blues,Loss 90-102,25,0,0
2021,Caleb Daniel,8,09/05/2021,Blues,Win 107-91,22,0,1
2023,Bailey Dale,9,13/05/2023,Blues,Win 79-59,28,0,0
2022,Bailey Dale,2,24/03/2022,Blues,Loss 90-102,21,1,0
2021,Bailey Dale,8,09/05/2021,Blues,Win 107-91,27,0,0
2023,Bailey Smith,9,13/05/2023,Blues,Win 79-59,30,1,0
2021,Bailey Smith,8,09/05/2021,Blues,Win 107-91,16,0,1
2023,Ed Richards,9,13/05/2023,Blues,Win 79-59,25,0,0
2022,Ed Richards,2,24/03/2022,Blues,Loss 90-102,15,0,0
2023,Jason Johannisen,9,13/05/2023,Blues,Win 79-59,26,1,0
2021,Jason Johannisen,8,09/05/2021,Blues,Win 107-91,6,1,0
2023,Bailey Williams,9,13/05/2023,Blues,Win 79-59,22,0,1
2022,Bailey Williams,2,24/03/2022,Blues,Loss 90-102,5,0,0
2023,Aaron Naughton,9,13/05/2023,Blues,Win 79-59,12,1,3
2022,Aaron Naughton,2,24/03/2022,Blues,Loss 90-102,9,1,2
2021,Aaron Naughton,8,09/05/2021,Blues,Win 107-91,9,2,1
2023,Oskar Baker,9,13/05/2023,Blues,Win 79-59,15,0,0
2023,Jamarra Ugle-Hagan,9,13/05/2023,Blues,Win 79-59,9,1,2
2022,Jamarra Ugle-Hagan,2,24/03/2022,Blues,Loss 90-102,6,1,2
2023,Rory Lobb,9,13/05/2023,Blues,Win 79-59,8,2,0
2022,Rory Lobb,15,25/06/2022,Blues,Loss 50-81,11,1,1
2022,Rory Lobb,6,23/04/2022,Blues,Win 97-62,14,3,1
2021,Rory Lobb,16,03/07/2021,Blues,Loss 64-80,10,1,1
2023,Cody Weightman,9,13/05/2023,Blues,Win 79-59,12,0,0
2022,Cody Weightman,2,24/03/2022,Blues,Loss 90-102,14,1,0
2021,Caleb Poulter,18,18/07/2021,Blues,Loss 62-91,2,0,0
2022,Laitham Vandermeer,2,24/03/2022,Blues,Loss 90-102,11,0,0
2023,Alex Keath,9,13/05/2023,Blues,Win 79-59,9,0,0
2022,Alex Keath,2,24/03/2022,Blues,Loss 90-102,6,0,0
2021,Alex Keath,8,09/05/2021,Blues,Win 107-91,15,0,0
2023,Taylor Duryea,9,13/05/2023,Blues,Win 79-59,13,0,1
2022,Taylor Duryea,2,24/03/2022,Blues,Loss 90-102,10,0,0
2021,Taylor Duryea,8,09/05/2021,Blues,Win 107-91,23,0,0
2023,Anthony Scott,9,13/05/2023,Blues,Win 79-59,8,3,1
2022,Anthony Scott,2,24/03/2022,Blues,Loss 90-102,9,2,0
2021,Anthony Scott,8,09/05/2021,Blues,Win 107-91,12,2,0
2023,James Harmes,12,02/06/2023,Blues,Win 61-44,5,0,0
2021,James Harmes,9,16/05/2021,Blues,Win 94-68,19,0,0
2023,Liam Jones,9,13/05/2023,Blues,Win 79-59,10,0,0
2023,Ryan Gardner,9,13/05/2023,Blues,Win 79-59,4,0,0
2022,Ryan Gardner,2,24/03/2022,Blues,Loss 90-102,11,0,0
2023,Arthur Jones,9,13/05/2023,Blues,Win 79-59,14,1,1
2023,James O'Donnell,9,13/05/2023,Blues,Win 79-59 ,4,0,1
2023,Lachlan McNeil,9,13/05/2023,Blues,Win 79-59,0,0,0
2021,Lachlan McNeil,8,09/05/2021,Blues,Win 107-91,11,0,1
2021,Buku Khamis,8,09/05/2021,Blues,Win 107-91,11,0,0
