Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Noah Anderson,21,05/08/2023,Crows,Loss 61-89,22,0,1
2023,Noah Anderson,12,03/06/2023,Crows,Win 112-87,28,2,1
2022,Noah Anderson,14,19/06/2022,Crows,Win 116-73,28,0,1
2021,Noah Anderson,3,02/04/2021,Crows,Loss 85-95,26,0,0
2022,Touk Miller,14,19/06/2022,Crows,Win 116-73,24,0,0
2021,Touk Miller,3,02/04/2021,Crows,Loss 85-95,22,0,0
2023,Matt Rowell,21,05/08/2023,Crows,Loss 61-89,16,1,0
2023,Matt Rowell,12,03/06/2023,Crows,Win 112-87,15,1,0
2022,Matt Rowell,14,19/06/2022,Crows,Win 116-73,19,0,0
2023,Jarrod Witts,21,05/08/2023,Crows,Loss 61-89,19,0,0
2023,Jarrod Witts,12,03/06/2023,Crows,Win 112-87,6,0,1
2022,Jarrod Witts,14,19/06/2022,Crows,Win 116-73,12,0,0
2021,Jarrod Witts,3,02/04/2021,Crows,Loss 85-95,10,0,1
2023,Sam Flanders,21,05/08/2023,Crows,Loss 61-89,27,0,0
2022,Sam Flanders,14,19/06/2022,Crows,Win 116-73,12,2,1
2021,Lachie Weller,3,02/04/2021,Crows,Loss 85-95,12,1,0
2023,Wil Powell,21,05/08/2023,Crows,Loss 61-89,20,0,0
2023,Wil Powell,12,03/06/2023,Crows,Win 112-87,17,0,1
2022,Wil Powell,14,19/06/2022,Crows,Win 116-73,12,0,1
2021,Wil Powell,3,02/04/2021,Crows,Loss 85-95,14,0,0
2023,Darcy Macpherson,21,05/08/2023,Crows,Loss 61-89,15,1,1
2023,Darcy Macpherson,12,03/06/2023,Crows,Win 112-87,12,0,0
2021,Darcy Macpherson,3,02/04/2021,Crows,Loss 85-95,18,1,1
2023,Brandon Ellis,21,05/08/2023,Crows,Loss 61-89,15,1,0
2022,Brandon Ellis,14,19/06/2022,Crows,Win 116-73,17,0,0
2021,Brandon Ellis,3,02/04/2021,Crows,Loss 85-95,25,1,0
2023,Rory Atkins,21,05/08/2023,Crows,Loss 61-89,25,0,0
2023,Rory Atkins,12,03/06/2023,Crows,Win 112-87,17,0,0
2023,Ben Ainsworth,21,05/08/2023,Crows,Loss 61-89,19,0,0
2023,Ben Ainsworth,12,03/06/2023,Crows,Win 112-87,14,0,0
2022,Ben Ainsworth,14,19/06/2022,Crows,Win 116-73,20,3,2
2021,Ben Ainsworth,3,02/04/2021,Crows,Loss 85-95,7,0,2
2022,Connor Budarick,14,19/06/2022,Crows,Win 116-73,15,0,0
2023,David Swallow,21,05/08/2023,Crows,Loss 61-89,11,0,0
2023,David Swallow,12,03/06/2023,Crows,Win 112-87,16,0,0
2022,David Swallow,14,19/06/2022,Crows,Win 116-73,21,0,0
2021,David Swallow,3,02/04/2021,Crows,Loss 85-95,12,0,0
2023,Jack Lukosius,21,05/08/2023,Crows,Loss 61-89,11,2,0
2023,Jack Lukosius,12,03/06/2023,Crows,Win 112-87,16,5,1
2021,Jack Lukosius,3,02/04/2021,Crows,Loss 85-95,19,0,1
2023,Brayden Fiorini,12,03/06/2023,Crows,Win 112-87,17,0,1
2023,Charlie Ballard,21,05/08/2023,Crows,Loss 61-89,11,0,0
2023,Charlie Ballard,12,03/06/2023,Crows,Win 112-87,9,0,0
2022,Charlie Ballard,14,19/06/2022,Crows,Win 116-73,13,0,0
2021,Charlie Ballard,3,02/04/2021,Crows,Loss 85-95,17,0,0
2023,Nick Holman,21,05/08/2023,Crows,Loss 61-89,9,0,0
2023,Nick Holman,12,03/06/2023,Crows,Win 112-87,17,0,1
2022,Nick Holman,14,19/06/2022,Crows,Win 116-73,15,2,0
2021,Nick Holman,3,02/04/2021,Crows,Loss 85-95,3,2,0
2023,Levi Casboult,21,05/08/2023,Crows,Loss 61-89,13,2,1
2023,Levi Casboult,12,03/06/2023,Crows,Win 112-87,10,2,1
2022,Levi Casboult,14,19/06/2022,Crows,Win 116-73,5,3,0
2023,Alex Davies,12,03/06/2023,Crows,Win 112-87,17,0,0
2022,Alex Davies,14,19/06/2022,Crows,Win 116-73,7,1,0
2023,Sam Collins,21,05/08/2023,Crows,Loss 61-89,15,0,0
2023,Sam Collins,12,03/06/2023,Crows,Win 112-87,13,0,0
2022,Sam Collins,14,19/06/2022,Crows,Win 116-73,8,0,0
2021,Sam Collins,3,02/04/2021,Crows,Loss 85-95,10,0,0
2023,Joel Jeffrey,12,03/06/2023,Crows,Win 112-87,14,1,0
2022,Joel Jeffrey,14,19/06/2022,Crows,Win 116-73,9,1,0
2023,Bailey Humphrey,21,05/08/2023,Crows,Loss 61-89,11,0,1
2023,Bailey Humphrey,12,03/06/2023,Crows,Win 112-87,17,2,0
2023,Mac Andrew,21,05/08/2023,Crows,Loss 61-89,15,0,0
2021,Jack Mahony,4,11/04/2021,Crows,Loss 68-109,13,0,1
2023,Ben King,21,05/08/2023,Crows,Loss 61-89,9,2,1
2023,Ben King,12,03/06/2023,Crows,Win 112-87,10,3,1
2021,Ben King,3,02/04/2021,Crows,Loss 85-95,6,4,0
