Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Oliver Florent,4,09/04/2022,Kangaroos,Win 86-75,23,0,1
2021,Oliver Florent,22,14/08/2021,Kangaroos,Win 91-77,19,1,0
2023,Justin McInerney,10,20/05/2023,Kangaroos,Win 93-90,15,1,1
2022,Justin McInerney,21,07/08/2022,Kangaroos,Win 126-88,20,0,0
2022,Justin McInerney,4,09/04/2022,Kangaroos,Win 86-75,30,1,1
2021,Justin McInerney,22,14/08/2021,Kangaroos,Win 91-77,15,0,0
2023,Tom Papley,10,20/05/2023,Kangaroos,Win 93-90,11,0,0
2022,Tom Papley,21,07/08/2022,Kangaroos,Win 126-88,16,3,0
2021,Tom Papley,22,14/08/2021,Kangaroos,Win 91-77,12,2,2
2023,Hayden McLean,10,20/05/2023,Kangaroos,Win 93-90,13,2,1
2022,Hayden McLean,4,09/04/2022,Kangaroos,Win 86-75,6,2,0
2021,Hayden McLean,22,14/08/2021,Kangaroos,Win 91-77,13,1,1
2023,Braeden Campbell,10,20/05/2023,Kangaroos,Win 93-90,8,1,0
2022,Braeden Campbell,4,09/04/2022,Kangaroos,Win 86-75,21,0,0
2021,Braeden Campbell,22,14/08/2021,Kangaroos,Win 91-77,10,1,0
2023,Will Hayward,10,20/05/2023,Kangaroos,Win 93-90,11,1,1
2022,Will Hayward,21,07/08/2022,Kangaroos,Win 126-88,16,1,2
2022,Will Hayward,4,09/04/2022,Kangaroos,Win 86-75,11,1,0
2021,Will Hayward,22,14/08/2021,Kangaroos,Win 91-77,17,3,3
2023,Angus Sheldrick,10,20/05/2023,Kangaroos,Win 93-90,2,0,0
2022,Dane Rampe,21,07/08/2022,Kangaroos,Win 126-88,15,0,0
2022,Dane Rampe,4,09/04/2022,Kangaroos,Win 86-75,12,0,0
2021,Dane Rampe,22,14/08/2021,Kangaroos,Win 91-77,13,0,0
2021,Sam Wicks,22,14/08/2021,Kangaroos,Win 91-77,11,1,1
2023,Robbie Fox,10,20/05/2023,Kangaroos,Win 93-90,28,0,0
2022,Robbie Fox,21,07/08/2022,Kangaroos,Win 126-88,12,0,0
2021,Robbie Fox,22,14/08/2021,Kangaroos,Win 91-77,9,0,0
2023,Harry Cunningham,10,20/05/2023,Kangaroos,Win 93-90,11,0,0
2022,Harry Cunningham,4,09/04/2022,Kangaroos,Win 86-75,15,0,0
2021,Harry Cunningham,22,14/08/2021,Kangaroos,Win 91-77,26,0,0
2022,Logan McDonald,21,07/08/2022,Kangaroos,Win 126-88,9,2,2
2023,James Jordon,21,06/08/2023,Kangaroos,Win 103-71,24,0,0
2023,James Jordon,7,29/04/2023,Kangaroos,Win 139-49,22,0,0
2022,James Jordon,10,21/05/2022,Kangaroos,Win 100-53,22,0,0
2021,James Jordon,7,02/05/2021,Kangaroos,Win 103-73,20,1,0
2022,Tom McCartin,21,07/08/2022,Kangaroos,Win 126-88,17,0,0
2022,Tom McCartin,4,09/04/2022,Kangaroos,Win 86-75,4,0,0
2021,Tom McCartin,22,14/08/2021,Kangaroos,Win 91-77,16,0,0
2023,Aaron Francis,10,20/05/2023,Kangaroos,Win 93-90,9,0,0
2021,Aaron Francis,10,23/05/2021,Kangaroos,Win 141-69,13,0,0
2023,Lachlan McAndrew,10,20/05/2023,Kangaroos,Win 93-90,9,0,1
2021,Lewis Melican,22,14/08/2021,Kangaroos,Win 91-77,14,0,0
2022,Sam Reid,21,07/08/2022,Kangaroos,Win 126-88,8,2,0
2022,Sam Reid,4,09/04/2022,Kangaroos,Win 86-75,11,1,2
2021,Sam Reid,22,14/08/2021,Kangaroos,Win 91-77,11,0,1
