Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim Taranto,13,10/06/2023,Dockers,Win 85-70,35,2,0
2022,Tim Taranto,23,20/08/2022,Dockers,Loss 69-89,19,1,1
2022,Tim Taranto,4,09/04/2022,Dockers,Loss 54-88,32,0,1
2021,Tim Taranto,2,28/03/2021,Dockers,Loss 56-87,23,0,1
2023,Toby Nankervis,13,10/06/2023,Dockers,Win 85-70,14,1,0
2022,Toby Nankervis,19,22/07/2022,Dockers,Draw 52-52,10,0,0
2021,Toby Nankervis,20,01/08/2021,Dockers,Loss 51-55,15,0,0
2023,Jayden Short,13,10/06/2023,Dockers,Win 85-70,20,3,0
2022,Jayden Short,19,22/07/2022,Dockers,Draw 52-52,15,0,0
2021,Jayden Short,20,01/08/2021,Dockers,Loss 51-55,27,0,0
2023,Dustin Martin,13,10/06/2023,Dockers,Win 85-70,27,0,1
2023,Shai Bolton,13,10/06/2023,Dockers,Win 85-70,33,1,0
2022,Shai Bolton,19,22/07/2022,Dockers,Draw 52-52,15,2,0
2021,Shai Bolton,20,01/08/2021,Dockers,Loss 51-55,12,0,3
2023,Nick Vlastuin,13,10/06/2023,Dockers,Win 85-70,26,0,0
2022,Nick Vlastuin,19,22/07/2022,Dockers,Draw 52-52,23,0,0
2022,Jacob Hopper,23,20/08/2022,Dockers,Loss 69-89,18,2,0
2021,Jacob Hopper,2,28/03/2021,Dockers,Loss 56-87,18,1,0
2023,Daniel Rioli,13,10/06/2023,Dockers,Win 85-70,20,0,0
2022,Daniel Rioli,19,22/07/2022,Dockers,Draw 52-52,15,0,0
2021,Daniel Rioli,20,01/08/2021,Dockers,Loss 51-55,20,0,0
2023,Dion Prestia,13,10/06/2023,Dockers,Win 85-70,27,0,0
2022,Dion Prestia,19,22/07/2022,Dockers,Draw 52-52,30,0,0
2021,Dion Prestia,20,01/08/2021,Dockers,Loss 51-55,31,0,0
2023,Jack Ross,13,10/06/2023,Dockers,Win 85-70,19,1,0
2021,Jack Ross,20,01/08/2021,Dockers,Loss 51-55,13,0,0
2023,Liam Baker,13,10/06/2023,Dockers,Win 85-70,20,0,1
2022,Liam Baker,19,22/07/2022,Dockers,Draw 52-52,21,0,1
2021,Liam Baker,20,01/08/2021,Dockers,Loss 51-55,22,0,1
2023,Nathan Broad,13,10/06/2023,Dockers,Win 85-70,19,0,0
2022,Nathan Broad,19,22/07/2022,Dockers,Draw 52-52,22,0,0
2023,Noah Balta,13,10/06/2023,Dockers,Win 85-70,13,0,0
2022,Noah Balta,19,22/07/2022,Dockers,Draw 52-52,13,1,2
2023,Jack Graham,13,10/06/2023,Dockers,Win 85-70,21,0,0
2022,Jack Graham,19,22/07/2022,Dockers,Draw 52-52,11,0,0
2021,Jack Graham,20,01/08/2021,Dockers,Loss 51-55,18,0,0
2023,Kamdyn McIntosh,13,10/06/2023,Dockers,Win 85-70,11,0,0
2022,Kamdyn McIntosh,19,22/07/2022,Dockers,Draw 52-52,16,1,0
2021,Tom Lynch,20,01/08/2021,Dockers,Loss 51-55,14,1,2
2023,Marlion Pickett,13,10/06/2023,Dockers,Win 85-70,10,0,0
2022,Marlion Pickett,19,22/07/2022,Dockers,Draw 52-52,13,0,0
2023,Jacob Koschitzke,24,26/08/2023,Dockers,Loss 56-93,6,1,0
2022,Jacob Koschitzke,13,11/06/2022,Dockers,Loss 82-95,11,1,1
2021,Jacob Koschitzke,17,10/07/2021,Dockers,Loss 46-108,11,2,0
2023,Samson Ryan,13,10/06/2023,Dockers,Win 85-70,6,0,1
2022,Ben Miller,19,22/07/2022,Dockers,Draw 52-52,13,0,0
2022,Noah Cumberland,19,22/07/2022,Dockers,Draw 52-52,12,1,1
2023,Rhyan Mansell,13,10/06/2023,Dockers,Win 85-70,12,1,0
2021,Rhyan Mansell,20,01/08/2021,Dockers,Loss 51-55,14,1,0
2023,Judson Clarke,13,10/06/2023,Dockers,Win 85-70,4,1,0
2023,Hugo Ralphsmith,13,10/06/2023,Dockers,Win 85-70,1,0,0
2022,Hugo Ralphsmith,19,22/07/2022,Dockers,Draw 52-52,9,0,0
2023,Dylan Grimes,13,10/06/2023,Dockers,Win 85-70,8,0,0
2022,Dylan Grimes,19,22/07/2022,Dockers,Draw 52-52,17,0,0
2021,Dylan Grimes,20,01/08/2021,Dockers,Loss 51-55,11,0,0
2023,Tylar Young,13,10/06/2023,Dockers,Win 85-70 ,1,0,0
2022,Tyler Sonsie,19,22/07/2022,Dockers,Draw 52-52,11,1,0
2022,Maurice Rioli,19,22/07/2022,Dockers,Draw 52-52,2,0,0
