Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Josh Dunkley,13,10/06/2023,Hawks,Loss 73-98,28,1,0
2022,Josh Dunkley,23,21/08/2022,Hawks,Win 87-64,29,0,0
2022,Josh Dunkley,15,24/06/2022,Hawks,Win 125-83,27,2,0
2021,Josh Dunkley,22,14/08/2021,Hawks,Loss 37-64,15,0,0
2023,Lachie Neale,13,10/06/2023,Hawks,Loss 73-98,30,0,1
2022,Lachie Neale,10,22/05/2022,Hawks,Loss 112-117,25,1,1
2021,Lachie Neale,20,01/08/2021,Hawks,Loss 80-92,21,1,0
2023,Hugh McCluggage,13,10/06/2023,Hawks,Loss 73-98,18,0,0
2022,Hugh McCluggage,10,22/05/2022,Hawks,Loss 112-117,20,0,0
2021,Hugh McCluggage,20,01/08/2021,Hawks,Loss 80-92,20,0,1
2022,Dayne Zorko,10,22/05/2022,Hawks,Loss 112-117,23,1,1
2021,Dayne Zorko,20,01/08/2021,Hawks,Loss 80-92,29,1,2
2023,Will Ashcroft,13,10/06/2023,Hawks,Loss 73-98,20,1,0
2023,Oscar McInerney,13,10/06/2023,Hawks,Loss 73-98,8,0,0
2022,Oscar McInerney,10,22/05/2022,Hawks,Loss 112-117,9,1,0
2021,Oscar McInerney,20,01/08/2021,Hawks,Loss 80-92,13,0,0
2023,Joe Daniher,13,10/06/2023,Hawks,Loss 73-98,10,0,1
2021,Joe Daniher,20,01/08/2021,Hawks,Loss 80-92,11,1,1
2023,Jarrod Berry,13,10/06/2023,Hawks,Loss 73-98,15,0,0
2022,Jarrod Berry,10,22/05/2022,Hawks,Loss 112-117,13,1,0
2021,Jarrod Berry,20,01/08/2021,Hawks,Loss 80-92,15,0,0
2023,Zac Bailey,13,10/06/2023,Hawks,Loss 73-98,19,0,1
2022,Zac Bailey,10,22/05/2022,Hawks,Loss 112-117,13,0,3
2021,Zac Bailey,20,01/08/2021,Hawks,Loss 80-92,16,1,0
2023,Keidean Coleman,13,10/06/2023,Hawks,Loss 73-98,6,0,0
2022,Keidean Coleman,10,22/05/2022,Hawks,Loss 112-117,26,0,0
2023,Harris Andrews,13,10/06/2023,Hawks,Loss 73-98,16,0,0
2022,Harris Andrews,10,22/05/2022,Hawks,Loss 112-117,12,0,0
2021,Harris Andrews,20,01/08/2021,Hawks,Loss 80-92,15,0,0
2023,Conor McKenna,13,10/06/2023,Hawks,Loss 73-98,15,0,0
2023,Cam Rayner,13,10/06/2023,Hawks,Loss 73-98,14,2,0
2022,Cam Rayner,10,22/05/2022,Hawks,Loss 112-117,21,1,0
2023,Charlie Cameron,13,10/06/2023,Hawks,Loss 73-98,11,2,0
2022,Charlie Cameron,10,22/05/2022,Hawks,Loss 112-117,6,3,2
2021,Charlie Cameron,20,01/08/2021,Hawks,Loss 80-92,12,1,1
2021,Ryan Lester,20,01/08/2021,Hawks,Loss 80-92,14,0,0
2023,Darcy Wilmot,13,10/06/2023,Hawks,Loss 73-98,18,0,0
2023,Eric Hipwood,13,10/06/2023,Hawks,Loss 73-98,10,4,0
2022,Eric Hipwood,10,22/05/2022,Hawks,Loss 112-117,8,0,0
2023,Tom Doedee,6,23/04/2023,Hawks,Win 79-76,12,0,0
2022,Tom Doedee,17,10/07/2022,Hawks,Loss 54-86,21,0,0
2021,Tom Doedee,19,24/07/2021,Hawks,Win 102-83,22,0,0
2021,Tom Doedee,6,25/04/2021,Hawks,Loss 99-102,16,0,0
2023,Lincoln McCarthy,13,10/06/2023,Hawks,Loss 73-98,14,1,1
2022,Lincoln McCarthy,10,22/05/2022,Hawks,Loss 112-117,10,2,0
2021,Lincoln McCarthy,20,01/08/2021,Hawks,Loss 80-92,13,0,0
2022,Callum Ah Chee,10,22/05/2022,Hawks,Loss 112-117,12,0,0
2021,Callum Ah Chee,20,01/08/2021,Hawks,Loss 80-92,15,0,0
2022,Jarryd Lyons,10,22/05/2022,Hawks,Loss 112-117,32,0,2
2021,Jarryd Lyons,20,01/08/2021,Hawks,Loss 80-92,38,1,1
2023,Brandon Starcevich,13,10/06/2023,Hawks,Loss 73-98,12,0,0
2022,Brandon Starcevich,10,22/05/2022,Hawks,Loss 112-117,15,0,0
2021,Brandon Starcevich,20,01/08/2021,Hawks,Loss 80-92,14,0,0
2023,Jack Payne,13,10/06/2023,Hawks,Loss 73-98,10,0,0
2022,Jack Payne,10,22/05/2022,Hawks,Loss 112-117,12,1,0
2021,Jack Payne,20,01/08/2021,Hawks,Loss 80-92,22,0,0
2022,Darcy Fort,10,22/05/2022,Hawks,Loss 112-117,11,1,0
2023,Jaxon Prior,13,10/06/2023,Hawks,Loss 73-98,6,0,1
2022,Jaxon Prior,10,22/05/2022,Hawks,Loss 112-117,12,3,0
2023,Darcy Gardiner,13,10/06/2023,Hawks,Loss 73-98,6,0,0
2022,Darcy Gardiner,10,22/05/2022,Hawks,Loss 112-117,11,0,0
2023,Deven Robertson,13,10/06/2023,Hawks,Loss 73-98,19,0,0
2022,Noah Answerth,10,22/05/2022,Hawks,Loss 112-117,11,0,0
2021,Darragh Joyce,7,01/05/2021,Hawks,Win 128-59,12,0,0
2021,James Madden,20,01/08/2021,Hawks,Loss 80-92,7,0,0
