Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,James Sicily,13,10/06/2023,Lions,Win 98-73,32,0,0
2022,James Sicily,10,22/05/2022,Lions,Win 117-112,24,0,0
2023,Will Day,13,10/06/2023,Lions,Win 98-73,27,0,0
2022,Will Day,10,22/05/2022,Lions,Win 117-112,8,0,1
2023,Jai Newcombe,13,10/06/2023,Lions,Win 98-73,28,0,0
2022,Jai Newcombe,10,22/05/2022,Lions,Win 117-112,27,1,0
2023,Dylan Moore,13,10/06/2023,Lions,Win 98-73,25,2,2
2022,Dylan Moore,10,22/05/2022,Lions,Win 117-112,19,2,1
2021,Dylan Moore,20,01/08/2021,Lions,Win 92-80,15,2,0
2023,Karl Amon,13,10/06/2023,Lions,Win 98-73,20,0,0
2022,Karl Amon,1,19/03/2022,Lions,Loss 69-80,21,1,1
2021,Karl Amon,7,01/05/2021,Lions,Loss 44-93,20,0,3
2023,James Worpel,13,10/06/2023,Lions,Win 98-73,30,0,0
2021,James Worpel,20,01/08/2021,Lions,Win 92-80,26,1,1
2023,Conor Nash,13,10/06/2023,Lions,Win 98-73,25,0,0
2022,Conor Nash,10,22/05/2022,Lions,Win 117-112,17,0,0
2021,Conor Nash,20,01/08/2021,Lions,Win 92-80,23,0,0
2023,Blake Hardwick,13,10/06/2023,Lions,Win 98-73,22,0,0
2022,Blake Hardwick,10,22/05/2022,Lions,Win 117-112,11,0,0
2021,Blake Hardwick,20,01/08/2021,Lions,Win 92-80,11,0,0
2023,Jarman Impey,13,10/06/2023,Lions,Win 98-73,28,0,0
2022,Jarman Impey,10,22/05/2022,Lions,Win 117-112,17,0,0
2022,Harry Morrison,10,22/05/2022,Lions,Win 117-112,14,1,1
2023,Mitch Lewis,13,10/06/2023,Lions,Win 98-73,11,4,1
2022,Mitch Lewis,10,22/05/2022,Lions,Win 117-112,9,4,0
2021,Mitch Lewis,20,01/08/2021,Lions,Win 92-80,12,1,1
2023,Connor Macdonald,13,10/06/2023,Lions,Win 98-73,28,2,0
2023,Jack Scrimshaw,13,10/06/2023,Lions,Win 98-73,19,0,0
2021,Jack Scrimshaw,20,01/08/2021,Lions,Win 92-80,25,0,0
2023,Josh Weddle,13,10/06/2023,Lions,Win 98-73,18,0,0
2023,Seamus Mitchell,13,10/06/2023,Lions,Win 98-73,21,0,0
2023,Ned Reeves,13,10/06/2023,Lions,Win 98-73,7,0,0
2021,Ned Reeves,20,01/08/2021,Lions,Win 92-80,11,0,0
2022,Chad Wingard,10,22/05/2022,Lions,Win 117-112,11,3,0
2021,Chad Wingard,20,01/08/2021,Lions,Win 92-80,32,2,2
2023,Luke Breust,13,10/06/2023,Lions,Win 98-73,11,1,0
2022,Luke Breust,10,22/05/2022,Lions,Win 117-112,11,1,0
2021,Luke Breust,20,01/08/2021,Lions,Win 92-80,11,3,1
2023,Lloyd Meek,13,10/06/2023,Lions,Win 98-73,14,1,0
2022,Lloyd Meek,12,05/06/2022,Lions,Win 99-85,9,1,0
2021,Lloyd Meek,21,08/08/2021,Lions,Loss 54-118,10,1,0
2022,Changkuoth Jiath,10,22/05/2022,Lions,Win 117-112,12,0,0
2022,Sam Frost,10,22/05/2022,Lions,Win 117-112,9,1,0
2021,Sam Frost,20,01/08/2021,Lions,Win 92-80,20,0,0
2022,Mabior Chol,19,23/07/2022,Lions,Loss 93-110,8,2,1
2022,Mabior Chol,6,24/04/2022,Lions,Loss 80-132,5,1,0
2021,Mabior Chol,18,16/07/2021,Lions,Win 106-86,10,4,0
2023,Cam Mackenzie,13,10/06/2023,Lions,Win 98-73 ,12,0,0
2023,Sam Butler,13,10/06/2023,Lions,Win 98-73,7,2,0
2022,Sam Butler,10,22/05/2022,Lions,Win 117-112,9,2,1
2023,Jack Ginnivan,Grand Final,30/09/2023,Lions,Win 90-86,7,0,1
2023,Jack Ginnivan,23,18/08/2023,Lions,Loss 100-124,9,1,0
2021,Jack Ginnivan,22,14/08/2021,Lions,Loss 57-142,9,2,1
2023,Massimo D'Ambrosio,9,13/05/2023,Lions,Loss 45-87,9,0,0
2022,Massimo D'Ambrosio,17,10/07/2022,Lions,Win 100-90,13,0,0
2022,Denver Grainger-Barras,10,22/05/2022,Lions,Win 117-112,11,0,0
2021,Denver Grainger-Barras,20,01/08/2021,Lions,Win 92-80,4,0,0
2023,James Blanck,13,10/06/2023,Lions,Win 98-73,4,0,0
