Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Nick Daicos,1,17/03/2023,Cats,Win 125-103,35,0,0
2022,Nick Daicos,Qualifying Final,03/09/2022,Cats,Loss 72-78,25,0,0
2022,Nick Daicos,3,02/04/2022,Cats,Loss 91-104,26,1,1
2023,Josh Daicos,22,11/08/2023,Cats,Win 109-101,38,0,0
2023,Josh Daicos,1,17/03/2023,Cats,Win 125-103,27,0,0
2022,Josh Daicos,Qualifying Final,03/09/2022,Cats,Loss 72-78,29,1,0
2022,Josh Daicos,3,02/04/2022,Cats,Loss 91-104,21,1,0
2021,Josh Daicos,11,29/05/2021,Cats,Loss 51-61,15,0,0
2023,Tom Mitchell,22,11/08/2023,Cats,Win 109-101,24,0,0
2023,Tom Mitchell,1,17/03/2023,Cats,Win 125-103,21,2,0
2022,Tom Mitchell,5,18/04/2022,Cats,Win 92-80,33,1,1
2021,Tom Mitchell,3,05/04/2021,Cats,Loss 64-69,24,0,0
2023,Scott Pendlebury,22,11/08/2023,Cats,Win 109-101,21,1,0
2023,Scott Pendlebury,1,17/03/2023,Cats,Win 125-103,27,1,0
2022,Scott Pendlebury,Qualifying Final,03/09/2022,Cats,Loss 72-78,34,0,0
2022,Scott Pendlebury,3,02/04/2022,Cats,Loss 91-104,20,0,0
2021,Scott Pendlebury,11,29/05/2021,Cats,Loss 51-61,13,0,0
2023,Jordan De Goey,22,11/08/2023,Cats,Win 109-101,20,0,0
2023,Jordan De Goey,1,17/03/2023,Cats,Win 125-103,25,3,0
2022,Jordan De Goey,Qualifying Final,03/09/2022,Cats,Loss 72-78,26,2,0
2022,Jordan De Goey,3,02/04/2022,Cats,Loss 91-104,20,1,4
2021,Jordan De Goey,11,29/05/2021,Cats,Loss 51-61,26,2,0
2023,Darcy Cameron,22,11/08/2023,Cats,Win 109-101,6,0,0
2023,Darcy Cameron,1,17/03/2023,Cats,Win 125-103,11,0,1
2022,Darcy Cameron,Qualifying Final,03/09/2022,Cats,Loss 72-78,14,0,1
2022,Darcy Cameron,3,02/04/2022,Cats,Loss 91-104,13,2,0
2021,Darcy Cameron,11,29/05/2021,Cats,Loss 51-61,19,0,1
2023,Jack Crisp,22,11/08/2023,Cats,Win 109-101,23,0,0
2023,Jack Crisp,1,17/03/2023,Cats,Win 125-103,22,0,1
2022,Jack Crisp,Qualifying Final,03/09/2022,Cats,Loss 72-78,23,1,1
2022,Jack Crisp,3,02/04/2022,Cats,Loss 91-104,24,0,0
2021,Jack Crisp,11,29/05/2021,Cats,Loss 51-61,26,0,1
2023,John Noble,22,11/08/2023,Cats,Win 109-101,17,0,0
2023,John Noble,1,17/03/2023,Cats,Win 125-103,29,0,0
2022,John Noble,Qualifying Final,03/09/2022,Cats,Loss 72-78,27,0,0
2022,John Noble,3,02/04/2022,Cats,Loss 91-104,18,0,0
2021,John Noble,11,29/05/2021,Cats,Loss 51-61,15,0,0
2023,Steele Sidebottom,1,17/03/2023,Cats,Win 125-103,19,0,0
2022,Steele Sidebottom,Qualifying Final,03/09/2022,Cats,Loss 72-78,23,0,0
2022,Steele Sidebottom,3,02/04/2022,Cats,Loss 91-104,19,0,0
2021,Steele Sidebottom,11,29/05/2021,Cats,Loss 51-61,25,0,1
2023,Lachie Schultz,20,29/07/2023,Cats,Win 71-64,19,2,1
2023,Lachie Schultz,10,20/05/2023,Cats,Win 106-77,20,1,0
2022,Lachie Schultz,7,30/04/2022,Cats,Win 69-66,14,2,1
2021,Lachie Schultz,18,15/07/2021,Cats,Loss 31-100,11,0,0
2023,Brayden Maynard,22,11/08/2023,Cats,Win 109-101,26,0,1
2023,Brayden Maynard,1,17/03/2023,Cats,Win 125-103,19,0,0
2022,Brayden Maynard,Qualifying Final,03/09/2022,Cats,Loss 72-78,19,0,1
2022,Brayden Maynard,3,02/04/2022,Cats,Loss 91-104,14,0,0
2021,Brayden Maynard,11,29/05/2021,Cats,Loss 51-61,21,1,0
2023,Patrick Lipinski,22,11/08/2023,Cats,Win 109-101,25,0,0
2022,Patrick Lipinski,Qualifying Final,03/09/2022,Cats,Loss 72-78,18,1,0
2022,Patrick Lipinski,3,02/04/2022,Cats,Loss 91-104,23,1,0
2023,Isaac Quaynor,22,11/08/2023,Cats,Win 109-101,22,0,0
2023,Isaac Quaynor,1,17/03/2023,Cats,Win 125-103,8,0,0
2022,Isaac Quaynor,Qualifying Final,03/09/2022,Cats,Loss 72-78,11,0,0
2022,Isaac Quaynor,3,02/04/2022,Cats,Loss 91-104,21,0,0
2021,Isaac Quaynor,11,29/05/2021,Cats,Loss 51-61,28,0,0
2023,Jamie Elliott,22,11/08/2023,Cats,Win 109-101,11,2,2
2023,Jamie Elliott,1,17/03/2023,Cats,Win 125-103,13,0,2
2022,Jamie Elliott,Qualifying Final,03/09/2022,Cats,Loss 72-78,8,1,2
2022,Jamie Elliott,3,02/04/2022,Cats,Loss 91-104,26,2,1
2023,Darcy Moore,22,11/08/2023,Cats,Win 109-101,3,0,0
2023,Darcy Moore,1,17/03/2023,Cats,Win 125-103,13,0,0
2022,Darcy Moore,Qualifying Final,03/09/2022,Cats,Loss 72-78,21,0,0
2022,Darcy Moore,3,02/04/2022,Cats,Loss 91-104,11,0,0
2021,Darcy Moore,11,29/05/2021,Cats,Loss 51-61,21,0,0
2023,Jeremy Howe,22,11/08/2023,Cats,Win 109-101,9,2,1
2023,Jeremy Howe,1,17/03/2023,Cats,Win 125-103,8,0,0
2022,Jeremy Howe,Qualifying Final,03/09/2022,Cats,Loss 72-78,16,0,0
2022,Jeremy Howe,3,02/04/2022,Cats,Loss 91-104,15,1,0
2023,Brody Mihocek,22,11/08/2023,Cats,Win 109-101,9,5,0
2023,Brody Mihocek,1,17/03/2023,Cats,Win 125-103,9,2,1
2022,Brody Mihocek,Qualifying Final,03/09/2022,Cats,Loss 72-78,6,1,1
2022,Brody Mihocek,3,02/04/2022,Cats,Loss 91-104,7,2,1
2021,Brody Mihocek,11,29/05/2021,Cats,Loss 51-61,9,1,3
2023,Mason Cox,1,17/03/2023,Cats,Win 125-103,6,2,0
2022,Mason Cox,Qualifying Final,03/09/2022,Cats,Loss 72-78,6,0,0
2023,Will Hoskin-Elliott,22,11/08/2023,Cats,Win 109-101,15,0,0
2023,Will Hoskin-Elliott,1,17/03/2023,Cats,Win 125-103,18,0,0
2022,Will Hoskin-Elliott,Qualifying Final,03/09/2022,Cats,Loss 72-78,14,1,1
2022,Will Hoskin-Elliott,3,02/04/2022,Cats,Loss 91-104,15,0,1
2021,Will Hoskin-Elliott,11,29/05/2021,Cats,Loss 51-61,7,1,1
2023,Daniel McStay,22,11/08/2023,Cats,Win 109-101,13,2,1
2023,Daniel McStay,1,17/03/2023,Cats,Win 125-103,6,1,1
2022,Daniel McStay,Preliminary Final,16/09/2022,Cats,Loss 49-120,10,0,0
2022,Daniel McStay,4,08/04/2022,Cats,Loss 70-80,14,3,1
