Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Stewart,22,11/08/2023,Magpies,Loss 101-109,18,0,0
2023,Tom Stewart,1,17/03/2023,Magpies,Loss 103-125,3,0,0
2022,Tom Stewart,Qualifying Final,03/09/2022,Magpies,Win 78-72,22,0,1
2022,Tom Stewart,3,02/04/2022,Magpies,Win 104-91,29,0,0
2021,Tom Stewart,11,29/05/2021,Magpies,Win 61-51,23,0,0
2023,Mitch Duncan,22,11/08/2023,Magpies,Loss 101-109,24,0,0
2022,Mitch Duncan,Qualifying Final,03/09/2022,Magpies,Win 78-72,23,1,1
2022,Mitch Duncan,3,02/04/2022,Magpies,Win 104-91,20,1,1
2023,Cameron Guthrie,1,17/03/2023,Magpies,Loss 103-125,15,0,0
2022,Cameron Guthrie,Qualifying Final,03/09/2022,Magpies,Win 78-72,23,0,1
2022,Cameron Guthrie,3,02/04/2022,Magpies,Win 104-91,22,0,0
2023,Jeremy Cameron,22,11/08/2023,Magpies,Loss 101-109,14,7,4
2023,Jeremy Cameron,1,17/03/2023,Magpies,Loss 103-125,16,2,1
2022,Jeremy Cameron,Qualifying Final,03/09/2022,Magpies,Win 78-72,17,3,2
2022,Jeremy Cameron,3,02/04/2022,Magpies,Win 104-91,14,6,1
2021,Jeremy Cameron,11,29/05/2021,Magpies,Win 61-51,12,2,2
2023,Mark Blicavs,1,17/03/2023,Magpies,Loss 103-125,13,0,0
2022,Mark Blicavs,Qualifying Final,03/09/2022,Magpies,Win 78-72,11,0,0
2022,Mark Blicavs,3,02/04/2022,Magpies,Win 104-91,8,1,0
2023,Patrick Dangerfield,22,11/08/2023,Magpies,Loss 101-109,26,1,0
2023,Patrick Dangerfield,1,17/03/2023,Magpies,Loss 103-125,22,1,0
2022,Patrick Dangerfield,Qualifying Final,03/09/2022,Magpies,Win 78-72,22,0,0
2022,Patrick Dangerfield,3,02/04/2022,Magpies,Win 104-91,25,1,0
2023,Tom Atkins,22,11/08/2023,Magpies,Loss 101-109,34,0,0
2023,Tom Atkins,1,17/03/2023,Magpies,Loss 103-125,21,1,0
2022,Tom Atkins,Qualifying Final,03/09/2022,Magpies,Win 78-72,23,0,0
2022,Tom Atkins,3,02/04/2022,Magpies,Win 104-91,18,0,0
2021,Tom Atkins,11,29/05/2021,Magpies,Win 61-51,17,0,1
2023,Max Holmes,22,11/08/2023,Magpies,Loss 101-109,13,0,0
2023,Max Holmes,1,17/03/2023,Magpies,Loss 103-125,17,1,0
2022,Max Holmes,Qualifying Final,03/09/2022,Magpies,Win 78-72,18,1,1
2022,Max Holmes,3,02/04/2022,Magpies,Win 104-91,20,1,0
2021,Max Holmes,11,29/05/2021,Magpies,Win 61-51,15,0,1
2023,Gryan Miers,22,11/08/2023,Magpies,Loss 101-109,12,0,0
2023,Gryan Miers,1,17/03/2023,Magpies,Loss 103-125,19,0,2
2022,Gryan Miers,Qualifying Final,03/09/2022,Magpies,Win 78-72,9,0,0
2023,Rhys Stanley,22,11/08/2023,Magpies,Loss 101-109,11,0,0
2023,Rhys Stanley,1,17/03/2023,Magpies,Loss 103-125,16,0,0
2022,Rhys Stanley,Qualifying Final,03/09/2022,Magpies,Win 78-72,12,0,0
2022,Rhys Stanley,3,02/04/2022,Magpies,Win 104-91,17,0,0
2021,Rhys Stanley,11,29/05/2021,Magpies,Win 61-51,16,1,0
2023,Tanner Bruhn,22,11/08/2023,Magpies,Loss 101-109,18,0,0
2023,Tanner Bruhn,1,17/03/2023,Magpies,Loss 103-125,17,0,0
2022,Tanner Bruhn,15,26/06/2022,Magpies,Loss 77-88,10,0,0
2023,Zach Guthrie,22,11/08/2023,Magpies,Loss 101-109,16,1,0
2023,Zach Guthrie,1,17/03/2023,Magpies,Loss 103-125,12,0,0
2022,Zach Guthrie,Qualifying Final,03/09/2022,Magpies,Win 78-72,17,0,0
2021,Zach Guthrie,11,29/05/2021,Magpies,Win 61-51,9,0,0
2023,Zach Tuohy,22,11/08/2023,Magpies,Loss 101-109,19,0,0
2023,Zach Tuohy,1,17/03/2023,Magpies,Loss 103-125,18,2,0
2022,Zach Tuohy,Qualifying Final,03/09/2022,Magpies,Win 78-72,15,0,0
2022,Zach Tuohy,3,02/04/2022,Magpies,Win 104-91,16,0,0
2021,Zach Tuohy,11,29/05/2021,Magpies,Win 61-51,27,0,1
2023,Tom Hawkins,1,17/03/2023,Magpies,Loss 103-125,11,2,2
2022,Tom Hawkins,Qualifying Final,03/09/2022,Magpies,Win 78-72,10,1,0
2022,Tom Hawkins,3,02/04/2022,Magpies,Win 104-91,11,3,1
2021,Tom Hawkins,11,29/05/2021,Magpies,Win 61-51,21,3,2
2023,Mark O'Connor,22,11/08/2023,Magpies,Loss 101-109,15,0,0
2023,Mark O'Connor,1,17/03/2023,Magpies,Loss 103-125,15,0,0
2022,Mark O'Connor,Qualifying Final,03/09/2022,Magpies,Win 78-72,9,0,0
2023,Jack Bowes,22,11/08/2023,Magpies,Loss 101-109,16,0,0
2022,Jack Bowes,16,02/07/2022,Magpies,Loss 62-67,18,0,0
2021,Jack Bowes,7,01/05/2021,Magpies,Win 79-55,30,0,0
2023,Brad Close,22,11/08/2023,Magpies,Loss 101-109,12,1,1
2023,Brad Close,1,17/03/2023,Magpies,Loss 103-125,10,0,2
2022,Brad Close,Qualifying Final,03/09/2022,Magpies,Win 78-72,11,2,1
2022,Brad Close,3,02/04/2022,Magpies,Win 104-91,13,1,0
2021,Brad Close,11,29/05/2021,Magpies,Win 61-51,12,0,1
2023,Oliver Henry,22,11/08/2023,Magpies,Loss 101-109,11,4,0
2023,Oliver Henry,1,17/03/2023,Magpies,Loss 103-125,15,2,0
2023,Brandan Parfitt,22,11/08/2023,Magpies,Loss 101-109,13,0,0
2023,Brandan Parfitt,1,17/03/2023,Magpies,Loss 103-125,5,0,0
2022,Brandan Parfitt,3,02/04/2022,Magpies,Win 104-91,21,1,0
2021,Brandan Parfitt,11,29/05/2021,Magpies,Win 61-51,30,0,1
2023,Tyson Stengle,22,11/08/2023,Magpies,Loss 101-109,11,1,1
2023,Tyson Stengle,1,17/03/2023,Magpies,Loss 103-125,17,2,0
2022,Tyson Stengle,Qualifying Final,03/09/2022,Magpies,Win 78-72,14,0,1
2022,Tyson Stengle,3,02/04/2022,Magpies,Win 104-91,14,0,1
2021,Tyson Stengle,11,11/08/2021,Magpies,Loss 38-62,8,2,1
2023,Gary Rohan,22,11/08/2023,Magpies,Loss 101-109,2,0,0
2023,Gary Rohan,1,17/03/2023,Magpies,Loss 103-125,8,2,0
2022,Gary Rohan,Qualifying Final,03/09/2022,Magpies,Win 78-72,14,3,1
2021,Gary Rohan,11,29/05/2021,Magpies,Win 61-51,13,0,0
2022,Jack Henry,Qualifying Final,03/09/2022,Magpies,Win 78-72,8,0,0
2022,Jack Henry,3,02/04/2022,Magpies,Win 104-91,9,0,0
2021,Jack Henry,11,29/05/2021,Magpies,Win 61-51,11,0,1
2023,Jake Kolodjashnij,22,11/08/2023,Magpies,Loss 101-109,8,0,0
2022,Jake Kolodjashnij,Qualifying Final,03/09/2022,Magpies,Win 78-72,2,0,0
2022,Jake Kolodjashnij,3,02/04/2022,Magpies,Win 104-91,11,0,0
2021,Jake Kolodjashnij,11,29/05/2021,Magpies,Win 61-51,15,0,0
2023,Shannon Neale,22,11/08/2023,Magpies,Loss 101-109,10,0,2
2023,Sam De Koning,22,11/08/2023,Magpies,Loss 101-109,16,0,0
2023,Sam De Koning,1,17/03/2023,Magpies,Loss 103-125,7,0,0
2022,Sam De Koning,Qualifying Final,03/09/2022,Magpies,Win 78-72,12,0,0
2022,Sam De Koning,3,02/04/2022,Magpies,Win 104-91,11,0,0
2023,Jed Bews,1,17/03/2023,Magpies,Loss 103-125,11,0,0
2022,Jed Bews,Qualifying Final,03/09/2022,Magpies,Win 78-72,14,0,0
2022,Jed Bews,3,02/04/2022,Magpies,Win 104-91,10,0,0
2021,Jed Bews,11,29/05/2021,Magpies,Win 61-51,12,0,0
