Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Luke Davies-Uniacke,16,01/07/2023,Crows,Loss 72-138,22,1,0
2022,Luke Davies-Uniacke,16,01/07/2022,Crows,Loss 72-138,22,1,0
2021,Luke Davies-Uniacke,16,01/07/2021,Crows,Loss 72-138,22,1,0
2023,Harry Sheezel,16,01/07/2023,Crows,Loss 72-138,31,0,0
2022,Harry Sheezel,16,01/07/2022,Crows,Loss 72-138,31,0,0
2021,Harry Sheezel,16,01/07/2021,Crows,Loss 72-138,31,0,0
2023,Bailey Scott,16,01/07/2023,Crows,Loss 72-138,24,1,0
2022,Bailey Scott,16,01/07/2022,Crows,Loss 72-138,24,1,0
2021,Bailey Scott,16,01/07/2021,Crows,Loss 72-138,24,1,0
2023,Tarryn Thomas,16,01/07/2023,Crows,Loss 72-138,23,2,1
2022,Tarryn Thomas,16,01/07/2022,Crows,Loss 72-138,23,2,1
2021,Tarryn Thomas,16,01/07/2021,Crows,Loss 72-138,23,2,1
2023,Liam Shiels,16,01/07/2023,Crows,Loss 72-138,11,0,0
2022,Liam Shiels,16,01/07/2022,Crows,Loss 72-138,11,0,0
2021,Liam Shiels,16,01/07/2021,Crows,Loss 72-138,11,0,0
2023,Jy Simpkin,16,01/07/2023,Crows,Loss 72-138,21,1,1
2022,Jy Simpkin,16,01/07/2022,Crows,Loss 72-138,21,1,1
2021,Jy Simpkin,16,01/07/2021,Crows,Loss 72-138,21,1,1
2023,Luke McDonald,16,01/07/2023,Crows,Loss 72-138,21,0,0
2022,Luke McDonald,16,01/07/2022,Crows,Loss 72-138,21,0,0
2021,Luke McDonald,16,01/07/2021,Crows,Loss 72-138,21,0,0
2023,Zac Fisher,5,13/04/2023,Crows,Loss 62-118,14,0,0
2022,Zac Fisher,5,13/04/2022,Crows,Loss 62-118,14,0,0
2021,Zac Fisher,5,13/04/2021,Crows,Loss 62-118,14,0,0
2023,Will Phillips,16,01/07/2023,Crows,Loss 72-138,17,0,0
2022,Will Phillips,16,01/07/2022,Crows,Loss 72-138,17,0,0
2021,Will Phillips,16,01/07/2021,Crows,Loss 72-138,17,0,0
2023,George Wardlaw,16,01/07/2023,Crows,Loss 72-138,22,0,0
2022,George Wardlaw,16,01/07/2022,Crows,Loss 72-138,22,0,0
2021,George Wardlaw,16,01/07/2021,Crows,Loss 72-138,22,0,0
2023,Cameron Zurhaar,16,01/07/2023,Crows,Loss 72-138,14,1,1
2022,Cameron Zurhaar,16,01/07/2022,Crows,Loss 72-138,14,1,1
2021,Cameron Zurhaar,16,01/07/2021,Crows,Loss 72-138,14,1,1
2023,Darcy Tucker,16,01/07/2023,Crows,Loss 72-138,22,0,0
2022,Darcy Tucker,16,01/07/2022,Crows,Loss 72-138,22,0,0
2021,Darcy Tucker,16,01/07/2021,Crows,Loss 72-138,22,0,0
2023,Nick Larkey,16,01/07/2023,Crows,Loss 72-138,9,3,0
2022,Nick Larkey,16,01/07/2022,Crows,Loss 72-138,9,3,0
2021,Nick Larkey,16,01/07/2021,Crows,Loss 72-138,9,3,0
2023,Hugh Greenwood,16,01/07/2023,Crows,Loss 72-138,7,0,1
2022,Hugh Greenwood,16,01/07/2022,Crows,Loss 72-138,7,0,1
2021,Hugh Greenwood,16,01/07/2021,Crows,Loss 72-138,7,0,1
2023,Aidan Corr,16,01/07/2023,Crows,Loss 72-138,15,0,0
2022,Aidan Corr,16,01/07/2022,Crows,Loss 72-138,15,0,0
2021,Aidan Corr,16,01/07/2021,Crows,Loss 72-138,15,0,0
2023,Eddie Ford,16,01/07/2023,Crows,Loss 72-138,13,0,0
2022,Eddie Ford,16,01/07/2022,Crows,Loss 72-138,13,0,0
2021,Eddie Ford,16,01/07/2021,Crows,Loss 72-138,13,0,0
2023,Dylan Stephens,23,19/08/2023,Crows,Win 74-73,16,0,0
2022,Dylan Stephens,23,19/08/2022,Crows,Win 74-73,16,0,0
2021,Dylan Stephens,23,19/08/2021,Crows,Win 74-73,16,0,0
2023,Jaidyn Stephenson,16,01/07/2023,Crows,Loss 72-138,7,2,0
2022,Jaidyn Stephenson,16,01/07/2022,Crows,Loss 72-138,7,2,0
2021,Jaidyn Stephenson,16,01/07/2021,Crows,Loss 72-138,7,2,0
2023,Griffin Logue,16,01/07/2023,Crows,Loss 72-138,16,0,0
2022,Griffin Logue,16,01/07/2022,Crows,Loss 72-138,16,0,0
2021,Griffin Logue,16,01/07/2021,Crows,Loss 72-138,16,0,0
2023,Callum Coleman-Jones,16,01/07/2023,Crows,Loss 72-138,9,0,0
2022,Callum Coleman-Jones,16,01/07/2022,Crows,Loss 72-138,9,0,0
2021,Callum Coleman-Jones,16,01/07/2021,Crows,Loss 72-138,9,0,0
2023,Miller Bergman,16,01/07/2023,Crows,Loss 72-138,12,0,0
2022,Miller Bergman,16,01/07/2022,Crows,Loss 72-138,12,0,0
2021,Miller Bergman,16,01/07/2021,Crows,Loss 72-138,12,0,0
2023,Paul Curtis,16,01/07/2023,Crows,Loss 72-138,13,0,0
2022,Paul Curtis,16,01/07/2022,Crows,Loss 72-138,13,0,0
2021,Paul Curtis,16,01/07/2021,Crows,Loss 72-138,13,0,0
