Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Jack Bowes,18,17/07/2021,Bulldogs,Loss 79-90,22,0,0
2021,Jack Bowes,5,17/04/2021,Bulldogs,Loss 56-118,22,0,0
2023,Brad Close,12,03/06/2023,Bulldogs,Win 97-75,18,1,0
2022,Brad Close,20,30/07/2022,Bulldogs,Win 94-66,19,1,3
2022,Brad Close,12,03/06/2022,Bulldogs,Win 83-70,17,1,1
2021,Brad Close,14,18/06/2021,Bulldogs,Win 83-78,18,1,0
2023,Oliver Henry,24,26/08/2023,Bulldogs,Loss 79-104,8,3,2
2023,Oliver Henry,12,03/06/2023,Bulldogs,Win 97-75,9,1,0
2022,Oliver Henry,9,13/05/2022,Bulldogs,Loss 51-99,10,0,3
2021,Oliver Henry,1,19/03/2021,Bulldogs,Loss 53-69,4,0,0
2023,Brandan Parfitt,24,26/08/2023,Bulldogs,Loss 79-104,26,0,1
2022,Brandan Parfitt,20,30/07/2022,Bulldogs,Win 94-66,4,0,0
2022,Brandan Parfitt,12,03/06/2022,Bulldogs,Win 83-70,21,0,1
2021,Brandan Parfitt,14,18/06/2021,Bulldogs,Win 83-78,22,1,0
2023,Tyson Stengle,24,26/08/2023,Bulldogs,Loss 79-104,12,2,1
2023,Tyson Stengle,12,03/06/2023,Bulldogs,Win 97-75,12,1,1
2022,Tyson Stengle,20,30/07/2022,Bulldogs,Win 94-66,16,2,0
2022,Tyson Stengle,12,03/06/2022,Bulldogs,Win 83-70,12,0,1
2021,Tyson Stengle,12,16/08/2021,Bulldogs,Loss 54-111,7,1,0
2023,Mitchell Knevitt,24,26/08/2023,Bulldogs,Loss 79-104,8,0,1
2023,Mitchell Knevitt,12,03/06/2023,Bulldogs,Win 97-75,17,1,0
2023,Gary Rohan,12,03/06/2023,Bulldogs,Win 97-75,8,2,0
2022,Gary Rohan,20,30/07/2022,Bulldogs,Win 94-66,7,2,0
2022,Gary Rohan,12,03/06/2022,Bulldogs,Win 83-70,9,1,1
2021,Gary Rohan,14,18/06/2021,Bulldogs,Win 83-78,11,2,1
2023,Jack Henry,12,03/06/2023,Bulldogs,Win 97-75,8,0,0
2022,Jack Henry,20,30/07/2022,Bulldogs,Win 94-66,13,0,0
2021,Jack Henry,14,18/06/2021,Bulldogs,Win 83-78,12,0,0
2023,Jake Kolodjashnij,24,26/08/2023,Bulldogs,Loss 79-104,11,0,1
2023,Jake Kolodjashnij,12,03/06/2023,Bulldogs,Win 97-75,12,0,0
2022,Jake Kolodjashnij,20,30/07/2022,Bulldogs,Win 94-66,12,0,0
2021,Jake Kolodjashnij,14,18/06/2021,Bulldogs,Win 83-78,7,0,0
2023,Shannon Neale,24,26/08/2023,Bulldogs,Loss 79-104,8,1,0
2023,Toby Conway,24,26/08/2023,Bulldogs,Loss 79-104,6,0,0
2023,Sam De Koning,24,26/08/2023,Bulldogs,Loss 79-104,17,0,0
2023,Sam De Koning,12,03/06/2023,Bulldogs,Win 97-75,10,0,0
2022,Sam De Koning,20,30/07/2022,Bulldogs,Win 94-66,14,0,0
2022,Sam De Koning,12,03/06/2022,Bulldogs,Win 83-70,12,0,0
2023,Jed Bews,24,26/08/2023,Bulldogs,Loss 79-104,15,0,0
2023,Jed Bews,12,03/06/2023,Bulldogs,Win 97-75,14,0,0
2022,Jed Bews,20,30/07/2022,Bulldogs,Win 94-66,9,0,0
2022,Jed Bews,12,03/06/2022,Bulldogs,Win 83-70,14,0,0
2021,Jed Bews,14,18/06/2021,Bulldogs,Win 83-78,15,0,1
2023,Oliver Dempsey,24,26/08/2023,Bulldogs,Loss 79-104,15,1,0
2023,Oisin Mullin,24,26/08/2023,Bulldogs,Loss 79-104,10,0,0
2023,Oisin Mullin,12,03/06/2023,Bulldogs,Win 97-75,10,0,0
2023,Ted Clohesy,24,26/08/2023,Bulldogs,Loss 79-104 ,5,0,0
