Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Zach Merrett,21,05/08/2023,Eagles,Win 73-72,29,0,0
2023,Zach Merrett,11,27/05/2023,Eagles,Win 96-46,32,0,0
2022,Zach Merrett,15,24/06/2022,Eagles,Loss 97-107,28,0,0
2021,Zach Merrett,11,29/05/2021,Eagles,Win 87-71,37,0,1
2023,Darcy Parish,21,05/08/2023,Eagles,Win 73-72,33,1,0
2021,Darcy Parish,11,29/05/2021,Eagles,Win 87-71,36,0,1
2021,Will Setterfield,12,06/06/2021,Eagles,Loss 73-95,17,1,1
2023,Mason Redman,21,05/08/2023,Eagles,Win 73-72,22,1,0
2023,Mason Redman,11,27/05/2023,Eagles,Win 96-46,31,1,0
2022,Mason Redman,15,24/06/2022,Eagles,Loss 97-107,21,0,0
2021,Mason Redman,11,29/05/2021,Eagles,Win 87-71,15,0,0
2023,Nic Martin,21,05/08/2023,Eagles,Win 73-72,16,0,0
2023,Nic Martin,11,27/05/2023,Eagles,Win 96-46,31,0,0
2022,Nic Martin,15,24/06/2022,Eagles,Loss 97-107,20,2,2
2023,Andrew McGrath,21,05/08/2023,Eagles,Win 73-72,19,0,0
2023,Andrew McGrath,11,27/05/2023,Eagles,Win 96-46,26,0,0
2021,Andrew McGrath,11,29/05/2021,Eagles,Win 87-71,24,0,0
2023,Dyson Heppell,21,05/08/2023,Eagles,Win 73-72,23,0,0
2023,Dyson Heppell,11,27/05/2023,Eagles,Win 96-46,24,0,0
2022,Dyson Heppell,15,24/06/2022,Eagles,Loss 97-107,20,0,0
2021,Dyson Heppell,11,29/05/2021,Eagles,Win 87-71,22,0,0
2023,Jordan Ridley,11,27/05/2023,Eagles,Win 96-46,28,0,0
2022,Jordan Ridley,15,24/06/2022,Eagles,Loss 97-107,16,0,0
2021,Jordan Ridley,11,29/05/2021,Eagles,Win 87-71,16,0,0
2023,Ben Hobbs,21,05/08/2023,Eagles,Win 73-72,17,0,0
2023,Ben Hobbs,11,27/05/2023,Eagles,Win 96-46,17,2,0
2022,Ben Hobbs,15,24/06/2022,Eagles,Loss 97-107,12,0,0
2023,Jye Caldwell,21,05/08/2023,Eagles,Win 73-72,11,0,1
2023,Jye Caldwell,11,27/05/2023,Eagles,Win 96-46,20,0,0
2022,Jye Caldwell,15,24/06/2022,Eagles,Loss 97-107,20,0,1
2023,Jade Gresham,16,02/07/2023,Eagles,Win 85-77,21,1,1
2022,Jade Gresham,19,24/07/2022,Eagles,Win 90-62,14,0,1
2023,Todd Goldstein,20,30/07/2023,Eagles,Loss 67-72,18,0,0
2022,Todd Goldstein,2,27/03/2022,Eagles,Win 74-59,8,0,0
2021,Todd Goldstein,17,12/07/2021,Eagles,Win 70-60,12,2,0
2023,Kyle Langford,21,05/08/2023,Eagles,Win 73-72,13,5,3
2023,Kyle Langford,11,27/05/2023,Eagles,Win 96-46,15,3,2
2022,Kyle Langford,15,24/06/2022,Eagles,Loss 97-107,17,0,0
2021,Kyle Langford,11,29/05/2021,Eagles,Win 87-71,28,1,1
2023,Nick Hind,21,05/08/2023,Eagles,Win 73-72,31,0,0
2023,Nick Hind,11,27/05/2023,Eagles,Win 96-46,18,0,0
2022,Nick Hind,15,24/06/2022,Eagles,Loss 97-107,20,0,1
2021,Nick Hind,11,29/05/2021,Eagles,Win 87-71,20,0,1
2022,Dylan Shiel,15,24/06/2022,Eagles,Loss 97-107,26,0,0
2023,Jayden Laverde,21,05/08/2023,Eagles,Win 73-72,15,0,0
2023,Jayden Laverde,11,27/05/2023,Eagles,Win 96-46,15,0,0
2022,Jayden Laverde,15,24/06/2022,Eagles,Loss 97-107,9,0,0
2021,Jayden Laverde,11,29/05/2021,Eagles,Win 87-71,15,0,0
2023,Archie Perkins,21,05/08/2023,Eagles,Win 73-72,16,1,1
2023,Archie Perkins,11,27/05/2023,Eagles,Win 96-46,15,1,1
2022,Archie Perkins,15,24/06/2022,Eagles,Loss 97-107,10,1,3
2021,Archie Perkins,11,29/05/2021,Eagles,Win 87-71,16,0,1
2023,Sam Draper,11,27/05/2023,Eagles,Win 96-46,13,1,1
2022,Sam Draper,15,24/06/2022,Eagles,Loss 97-107,7,0,0
2023,Xavier Duursma,6,22/04/2023,Eagles,Win 109-69,19,0,0
2021,Xavier Duursma,3,03/04/2021,Eagles,Loss 71-108,21,0,0
2023,Elijah Tsatas,21,05/08/2023,Eagles,Win 73-72,14,0,1
2023,Sam Durham,21,05/08/2023,Eagles,Win 73-72,22,1,0
2023,Sam Durham,11,27/05/2023,Eagles,Win 96-46,10,0,0
