Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim Kelly,21,05/08/2023,Bombers,Loss 72-73,30,0,0
2023,Tim Kelly,11,27/05/2023,Bombers,Loss 46-96,29,0,0
2022,Tim Kelly,15,24/06/2022,Bombers,Win 107-97,19,0,0
2021,Tim Kelly,11,29/05/2021,Bombers,Loss 71-87,11,0,0
2023,Liam Duggan,21,05/08/2023,Bombers,Loss 72-73,29,0,0
2023,Liam Duggan,11,27/05/2023,Bombers,Loss 46-96,35,0,0
2022,Liam Duggan,15,24/06/2022,Bombers,Win 107-97,20,0,0
2023,Dom Sheed,11,27/05/2023,Bombers,Loss 46-96,17,0,0
2021,Dom Sheed,11,29/05/2021,Bombers,Loss 71-87,43,1,0
2023,Alex Witherden,21,05/08/2023,Bombers,Loss 72-73,22,0,0
2023,Alex Witherden,11,27/05/2023,Bombers,Loss 46-96,17,0,0
2023,Jayden Hunt,21,05/08/2023,Bombers,Loss 72-73,24,0,0
2023,Jayden Hunt,11,27/05/2023,Bombers,Loss 46-96,34,0,1
2022,Jayden Hunt,3,01/04/2022,Bombers,Win 99-70,16,0,0
2021,Jayden Hunt,15,26/06/2021,Bombers,Win 68-57,16,0,0
2023,Bailey J. Williams,21,05/08/2023,Bombers,Loss 72-73,9,0,0
2023,Bailey J. Williams,11,27/05/2023,Bombers,Loss 46-96,12,0,1
2022,Bailey J. Williams,15,24/06/2022,Bombers,Win 107-97,8,0,1
2021,Bailey J. Williams,11,29/05/2021,Bombers,Loss 71-87,4,0,0
2023,Jake Waterman,11,27/05/2023,Bombers,Loss 46-96,13,1,1
2022,Jake Waterman,15,24/06/2022,Bombers,Win 107-97,14,1,0
2021,Jake Waterman,11,29/05/2021,Bombers,Loss 71-87,12,2,1
2023,Matt Flynn,4,09/04/2023,Bombers,Loss 75-88,7,0,0
2022,Liam Ryan,15,24/06/2022,Bombers,Win 107-97,11,2,0
2021,Liam Ryan,11,29/05/2021,Bombers,Loss 71-87,8,1,0
2023,Andrew Gaff,21,05/08/2023,Bombers,Loss 72-73,23,0,0
2023,Andrew Gaff,11,27/05/2023,Bombers,Loss 46-96,16,0,0
2022,Andrew Gaff,15,24/06/2022,Bombers,Win 107-97,19,0,0
2021,Andrew Gaff,11,29/05/2021,Bombers,Loss 71-87,31,0,0
2023,Jeremy McGovern,21,05/08/2023,Bombers,Loss 72-73,12,0,0
2023,Elliot Yeo,21,05/08/2023,Bombers,Loss 72-73,15,0,0
2023,Elliot Yeo,11,27/05/2023,Bombers,Loss 46-96,24,0,0
2022,Elliot Yeo,15,24/06/2022,Bombers,Win 107-97,20,0,0
2021,Elliot Yeo,11,29/05/2021,Bombers,Loss 71-87,14,0,1
2023,Jamie Cripps,21,05/08/2023,Bombers,Loss 72-73,16,2,2
2022,Jamie Cripps,15,24/06/2022,Bombers,Win 107-97,15,3,2
2021,Jamie Cripps,11,29/05/2021,Bombers,Loss 71-87,12,1,1
2022,Jamaine Jones,15,24/06/2022,Bombers,Win 107-97,15,0,0
2021,Jamaine Jones,11,29/05/2021,Bombers,Loss 71-87,6,0,0
2023,Tom Cole,21,05/08/2023,Bombers,Loss 72-73,21,0,0
2021,Tom Cole,11,29/05/2021,Bombers,Loss 71-87,17,0,0
2023,Oscar Allen,21,05/08/2023,Bombers,Loss 72-73,11,2,1
2023,Oscar Allen,11,27/05/2023,Bombers,Loss 46-96,12,4,1
2021,Oscar Allen,11,29/05/2021,Bombers,Loss 71-87,7,0,0
2023,Brady Hough,21,05/08/2023,Bombers,Loss 72-73,13,0,0
2023,Brady Hough,11,27/05/2023,Bombers,Loss 46-96,21,0,0
2022,Brady Hough,15,24/06/2022,Bombers,Win 107-97,14,0,0
2023,Jack Darling,21,05/08/2023,Bombers,Loss 72-73,11,2,0
2022,Jack Darling,15,24/06/2022,Bombers,Win 107-97,14,2,2
2021,Jack Darling,11,29/05/2021,Bombers,Loss 71-87,7,1,0
2023,Reuben Ginbey,11,27/05/2023,Bombers,Loss 46-96,19,0,0
2023,Tom Barrass,11,27/05/2023,Bombers,Loss 46-96,11,0,0
2022,Tom Barrass,15,24/06/2022,Bombers,Win 107-97,11,0,0
2021,Tom Barrass,11,29/05/2021,Bombers,Loss 71-87,14,0,0
2023,Jack Petruccelle,21,05/08/2023,Bombers,Loss 72-73,13,1,1
2023,Jack Petruccelle,11,27/05/2023,Bombers,Loss 46-96,8,1,0
2022,Jack Petruccelle,15,24/06/2022,Bombers,Win 107-97,5,0,0
2021,Jack Petruccelle,11,29/05/2021,Bombers,Loss 71-87,15,1,1
2021,Tyler Brockman,1,20/03/2021,Bombers,Win 92-91,9,2,0
2023,Ryan Maric,21,05/08/2023,Bombers,Loss 72-73,8,2,0
2023,Luke Edwards,21,05/08/2023,Bombers,Loss 72-73,20,0,0
2023,Luke Edwards,11,27/05/2023,Bombers,Loss 46-96,3,0,0
2023,Noah Long,21,05/08/2023,Bombers,Loss 72-73,14,0,0
2023,Noah Long,11,27/05/2023,Bombers,Loss 46-96,7,0,0
2023,Josh Rotham,21,05/08/2023,Bombers,Loss 72-73,18,0,0
