Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Green,16,02/07/2023,Demons,Win 47-45,38,0,0
2022,Tom Green,5,16/04/2022,Demons,Loss 53-120,34,0,3
2021,Tom Green,16,03/07/2021,Demons,Win 64-55,25,0,0
2021,Tom Green,3,04/04/2021,Demons,Loss 68-102,15,1,0
2023,Stephen Coniglio,16,02/07/2023,Demons,Win 47-45,30,0,0
2022,Stephen Coniglio,5,16/04/2022,Demons,Loss 53-120,23,1,1
2021,Stephen Coniglio,3,04/04/2021,Demons,Loss 68-102,7,0,0
2023,Josh Kelly,16,02/07/2023,Demons,Win 47-45,26,2,0
2022,Josh Kelly,5,16/04/2022,Demons,Loss 53-120,33,0,0
2021,Josh Kelly,16,03/07/2021,Demons,Win 64-55,29,1,1
2021,Josh Kelly,3,04/04/2021,Demons,Loss 68-102,23,2,0
2022,Lachie Whitfield,5,16/04/2022,Demons,Loss 53-120,25,0,0
2021,Lachie Whitfield,16,03/07/2021,Demons,Win 64-55,20,1,0
2023,Kieren Briggs,16,02/07/2023,Demons,Win 47-45,8,0,0
2023,Toby Greene,16,02/07/2023,Demons,Win 47-45,20,2,1
2021,Toby Greene,16,03/07/2021,Demons,Win 64-55,7,3,0
2021,Toby Greene,3,04/04/2021,Demons,Loss 68-102,17,5,2
2023,Lachie Ash,16,02/07/2023,Demons,Win 47-45,20,0,0
2022,Lachie Ash,5,16/04/2022,Demons,Loss 53-120,21,0,0
2021,Lachie Ash,16,03/07/2021,Demons,Win 64-55,13,0,1
2021,Lachie Ash,3,04/04/2021,Demons,Loss 68-102,24,0,0
2023,Finn Callaghan,16,02/07/2023,Demons,Win 47-45,23,0,1
2022,Finn Callaghan,5,16/04/2022,Demons,Loss 53-120,13,1,0
2023,Jesse Hogan,16,02/07/2023,Demons,Win 47-45,7,0,0
2022,Jesse Hogan,5,16/04/2022,Demons,Loss 53-120,6,1,1
2023,Harry Himmelberg,16,02/07/2023,Demons,Win 47-45,28,0,0
2022,Harry Himmelberg,5,16/04/2022,Demons,Loss 53-120,11,1,0
2021,Harry Himmelberg,16,03/07/2021,Demons,Win 64-55,16,1,1
2021,Harry Himmelberg,3,04/04/2021,Demons,Loss 68-102,13,1,0
2023,Callan Ward,16,02/07/2023,Demons,Win 47-45,19,0,0
2022,Callan Ward,5,16/04/2022,Demons,Loss 53-120,34,0,1
2021,Callan Ward,16,03/07/2021,Demons,Win 64-55,24,1,1
2021,Callan Ward,3,04/04/2021,Demons,Loss 68-102,20,0,0
2023,Harry Perryman,16,02/07/2023,Demons,Win 47-45,19,0,0
2022,Harry Perryman,5,16/04/2022,Demons,Loss 53-120,17,0,0
2021,Harry Perryman,16,03/07/2021,Demons,Win 64-55,23,0,0
2021,Brent Daniels,16,03/07/2021,Demons,Win 64-55,10,0,1
2021,Brent Daniels,3,04/04/2021,Demons,Loss 68-102,13,0,0
2023,Isaac Cumming,16,02/07/2023,Demons,Win 47-45,14,1,0
2021,Isaac Cumming,16,03/07/2021,Demons,Win 64-55,16,0,0
2021,Isaac Cumming,3,04/04/2021,Demons,Loss 68-102,29,0,0
2023,Connor Idun,16,02/07/2023,Demons,Win 47-45,13,0,0
2022,Connor Idun,5,16/04/2022,Demons,Loss 53-120,8,0,0
2021,Connor Idun,16,03/07/2021,Demons,Win 64-55,5,0,0
2021,Connor Idun,3,04/04/2021,Demons,Loss 68-102,16,0,0
2023,Nick Haynes,16,02/07/2023,Demons,Win 47-45,21,0,0
2022,Nick Haynes,5,16/04/2022,Demons,Loss 53-120,10,0,0
2021,Nick Haynes,16,03/07/2021,Demons,Win 64-55,16,0,0
2021,Nick Haynes,3,04/04/2021,Demons,Loss 68-102,18,0,0
2023,Toby Bedford,16,02/07/2023,Demons,Win 47-45,9,0,0
2023,Xavier O'Halloran,16,02/07/2023,Demons,Win 47-45,16,1,0
2022,Xavier O'Halloran,5,16/04/2022,Demons,Loss 53-120,11,0,0
2021,Xavier O'Halloran,3,04/04/2021,Demons,Loss 68-102,12,1,0
2023,Jack Buckley,16,02/07/2023,Demons,Win 47-45,12,0,0
2021,Jack Buckley,16,03/07/2021,Demons,Win 64-55,0,0,0
2021,Jack Buckley,3,04/04/2021,Demons,Loss 68-102,16,0,0
2023,Sam Taylor,16,02/07/2023,Demons,Win 47-45,13,0,0
2022,Sam Taylor,5,16/04/2022,Demons,Loss 53-120,15,0,0
2021,Sam Taylor,3,04/04/2021,Demons,Loss 68-102,18,0,0
2023,Jake Riccardi,16,02/07/2023,Demons,Win 47-45,8,0,1
2023,Callum M. Brown,16,02/07/2023,Demons,Win 47-45,12,1,1
2023,Ryan Angwin,16,02/07/2023,Demons,Win 47-45,4,0,0
2023,Lachlan Keeffe,16,02/07/2023,Demons,Win 47-45,2,0,0
2022,Lachlan Keeffe,5,16/04/2022,Demons,Loss 53-120,7,0,0
2021,Lachlan Keeffe,3,04/04/2021,Demons,Loss 68-102,5,0,0
2022,Adam Kennedy,5,16/04/2022,Demons,Loss 53-120,17,0,0
2021,Adam Kennedy,16,03/07/2021,Demons,Win 64-55,18,0,0
