Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Luke Davies-Uniacke,18,16/07/2023,Hawks,Loss 40-88,26,1,0
2022,Luke Davies-Uniacke,18,16/07/2022,Hawks,Loss 40-88,26,1,0
2021,Luke Davies-Uniacke,18,16/07/2021,Hawks,Loss 40-88,26,1,0
2023,Harry Sheezel,18,16/07/2023,Hawks,Loss 40-88,30,0,0
2023,Harry Sheezel,3,01/04/2023,Hawks,Loss 61-80,26,0,0
2022,Harry Sheezel,18,16/07/2022,Hawks,Loss 40-88,30,0,0
2022,Harry Sheezel,3,01/04/2022,Hawks,Loss 61-80,26,0,0
2021,Harry Sheezel,18,16/07/2021,Hawks,Loss 40-88,30,0,0
2021,Harry Sheezel,3,01/04/2021,Hawks,Loss 61-80,26,0,0
2023,Bailey Scott,18,16/07/2023,Hawks,Loss 40-88,34,0,0
2023,Bailey Scott,3,01/04/2023,Hawks,Loss 61-80,17,0,0
2022,Bailey Scott,18,16/07/2022,Hawks,Loss 40-88,34,0,0
2022,Bailey Scott,3,01/04/2022,Hawks,Loss 61-80,17,0,0
2021,Bailey Scott,18,16/07/2021,Hawks,Loss 40-88,34,0,0
2021,Bailey Scott,3,01/04/2021,Hawks,Loss 61-80,17,0,0
2023,Tarryn Thomas,18,16/07/2023,Hawks,Loss 40-88,12,0,0
2022,Tarryn Thomas,18,16/07/2022,Hawks,Loss 40-88,12,0,0
2021,Tarryn Thomas,18,16/07/2021,Hawks,Loss 40-88,12,0,0
2023,Liam Shiels,18,16/07/2023,Hawks,Loss 40-88,22,0,0
2023,Liam Shiels,3,01/04/2023,Hawks,Loss 61-80,14,0,0
2022,Liam Shiels,18,16/07/2022,Hawks,Loss 40-88,22,0,0
2022,Liam Shiels,3,01/04/2022,Hawks,Loss 61-80,14,0,0
2021,Liam Shiels,18,16/07/2021,Hawks,Loss 40-88,22,0,0
2021,Liam Shiels,3,01/04/2021,Hawks,Loss 61-80,14,0,0
2023,Luke McDonald,18,16/07/2023,Hawks,Loss 40-88,25,0,0
2023,Luke McDonald,3,01/04/2023,Hawks,Loss 61-80,20,0,0
2022,Luke McDonald,18,16/07/2022,Hawks,Loss 40-88,25,0,0
2022,Luke McDonald,3,01/04/2022,Hawks,Loss 61-80,20,0,0
2021,Luke McDonald,18,16/07/2021,Hawks,Loss 40-88,25,0,0
2021,Luke McDonald,3,01/04/2021,Hawks,Loss 61-80,20,0,0
2023,Will Phillips,3,01/04/2023,Hawks,Loss 61-80,16,0,0
2022,Will Phillips,3,01/04/2022,Hawks,Loss 61-80,16,0,0
2021,Will Phillips,3,01/04/2021,Hawks,Loss 61-80,16,0,0
2023,Tristan Xerri,18,16/07/2023,Hawks,Loss 40-88,13,0,0
2022,Tristan Xerri,18,16/07/2022,Hawks,Loss 40-88,13,0,0
2021,Tristan Xerri,18,16/07/2021,Hawks,Loss 40-88,13,0,0
2023,George Wardlaw,18,16/07/2023,Hawks,Loss 40-88 ,5,0,0
2022,George Wardlaw,18,16/07/2022,Hawks,Loss 40-88 ,5,0,0
2021,George Wardlaw,18,16/07/2021,Hawks,Loss 40-88 ,5,0,0
2023,Cameron Zurhaar,18,16/07/2023,Hawks,Loss 40-88,14,0,0
2023,Cameron Zurhaar,3,01/04/2023,Hawks,Loss 61-80,20,2,0
2022,Cameron Zurhaar,18,16/07/2022,Hawks,Loss 40-88,14,0,0
2022,Cameron Zurhaar,3,01/04/2022,Hawks,Loss 61-80,20,2,0
2021,Cameron Zurhaar,18,16/07/2021,Hawks,Loss 40-88,14,0,0
2021,Cameron Zurhaar,3,01/04/2021,Hawks,Loss 61-80,20,2,0
2023,Curtis Taylor,18,16/07/2023,Hawks,Loss 40-88,18,0,0
2023,Curtis Taylor,3,01/04/2023,Hawks,Loss 61-80,14,1,1
2022,Curtis Taylor,18,16/07/2022,Hawks,Loss 40-88,18,0,0
2022,Curtis Taylor,3,01/04/2022,Hawks,Loss 61-80,14,1,1
2021,Curtis Taylor,18,16/07/2021,Hawks,Loss 40-88,18,0,0
2021,Curtis Taylor,3,01/04/2021,Hawks,Loss 61-80,14,1,1
2023,Darcy Tucker,18,16/07/2023,Hawks,Loss 40-88,18,1,0
2023,Darcy Tucker,3,01/04/2023,Hawks,Loss 61-80,6,1,0
2022,Darcy Tucker,18,16/07/2022,Hawks,Loss 40-88,18,1,0
2022,Darcy Tucker,3,01/04/2022,Hawks,Loss 61-80,6,1,0
