Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,James Sicily,18,16/07/2023,Kangaroos,Win 88-40,17,0,0
2023,James Sicily,3,01/04/2023,Kangaroos,Win 80-61,28,0,0
2022,James Sicily,19,23/07/2022,Kangaroos,Win 121-75,24,0,0
2022,James Sicily,1,20/03/2022,Kangaroos,Win 78-58,27,0,0
2023,Will Day,18,16/07/2023,Kangaroos,Win 88-40,28,0,0
2023,Will Day,3,01/04/2023,Kangaroos,Win 80-61,29,0,1
2022,Will Day,19,23/07/2022,Kangaroos,Win 121-75,10,0,0
2023,Jai Newcombe,18,16/07/2023,Kangaroos,Win 88-40,33,0,1
2023,Jai Newcombe,3,01/04/2023,Kangaroos,Win 80-61,22,1,1
2022,Jai Newcombe,19,23/07/2022,Kangaroos,Win 121-75,30,2,1
2022,Jai Newcombe,1,20/03/2022,Kangaroos,Win 78-58,18,1,1
2023,Dylan Moore,18,16/07/2023,Kangaroos,Win 88-40,27,0,0
2023,Dylan Moore,3,01/04/2023,Kangaroos,Win 80-61,26,2,1
2022,Dylan Moore,19,23/07/2022,Kangaroos,Win 121-75,25,0,0
2022,Dylan Moore,1,20/03/2022,Kangaroos,Win 78-58,19,1,0
2021,Dylan Moore,9,15/05/2021,Kangaroos,Loss 80-87,16,1,1
2023,Karl Amon,18,16/07/2023,Kangaroos,Win 88-40,33,1,0
2023,Karl Amon,3,01/04/2023,Kangaroos,Win 80-61,24,0,0
2022,Karl Amon,9,14/05/2022,Kangaroos,Win 115-46,24,0,1
2021,Karl Amon,1,21/03/2021,Kangaroos,Win 117-65,16,1,0
2023,James Worpel,18,16/07/2023,Kangaroos,Win 88-40,32,1,3
2023,James Worpel,3,01/04/2023,Kangaroos,Win 80-61,15,1,1
2022,James Worpel,1,20/03/2022,Kangaroos,Win 78-58,12,0,0
2021,James Worpel,9,15/05/2021,Kangaroos,Loss 80-87,16,0,1
2023,Conor Nash,18,16/07/2023,Kangaroos,Win 88-40,32,0,0
2023,Conor Nash,3,01/04/2023,Kangaroos,Win 80-61,24,0,2
2022,Conor Nash,19,23/07/2022,Kangaroos,Win 121-75,18,0,0
2022,Conor Nash,1,20/03/2022,Kangaroos,Win 78-58,10,0,0
2023,Blake Hardwick,18,16/07/2023,Kangaroos,Win 88-40,17,0,0
2023,Blake Hardwick,3,01/04/2023,Kangaroos,Win 80-61,23,0,0
2022,Blake Hardwick,19,23/07/2022,Kangaroos,Win 121-75,23,0,0
2022,Blake Hardwick,1,20/03/2022,Kangaroos,Win 78-58,12,0,0
2021,Blake Hardwick,9,15/05/2021,Kangaroos,Loss 80-87,28,0,0
2023,Jarman Impey,18,16/07/2023,Kangaroos,Win 88-40,24,1,2
2023,Jarman Impey,3,01/04/2023,Kangaroos,Win 80-61,17,0,0
2022,Jarman Impey,19,23/07/2022,Kangaroos,Win 121-75,11,1,2
2021,Jarman Impey,9,15/05/2021,Kangaroos,Loss 80-87,20,0,0
2023,Harry Morrison,3,01/04/2023,Kangaroos,Win 80-61,24,0,1
2022,Harry Morrison,19,23/07/2022,Kangaroos,Win 121-75,12,2,0
2022,Harry Morrison,1,20/03/2022,Kangaroos,Win 78-58,22,0,0
2021,Harry Morrison,9,15/05/2021,Kangaroos,Loss 80-87,19,0,1
2023,Josh Ward,18,16/07/2023,Kangaroos,Win 88-40,28,0,0
2023,Josh Ward,3,01/04/2023,Kangaroos,Win 80-61,27,0,0
2022,Josh Ward,19,23/07/2022,Kangaroos,Win 121-75,22,0,0
2022,Josh Ward,1,20/03/2022,Kangaroos,Win 78-58,13,0,0
2023,Mitch Lewis,18,16/07/2023,Kangaroos,Win 88-40,9,3,1
2022,Mitch Lewis,19,23/07/2022,Kangaroos,Win 121-75,11,1,0
2022,Mitch Lewis,1,20/03/2022,Kangaroos,Win 78-58,13,3,1
2021,Mitch Lewis,9,15/05/2021,Kangaroos,Loss 80-87,6,1,0
2023,Connor Macdonald,18,16/07/2023,Kangaroos,Win 88-40,27,1,1
2023,Connor Macdonald,3,01/04/2023,Kangaroos,Win 80-61,16,1,0
2022,Connor Macdonald,19,23/07/2022,Kangaroos,Win 121-75,16,0,0
2022,Connor Macdonald,1,20/03/2022,Kangaroos,Win 78-58,16,0,0
2023,Jack Scrimshaw,18,16/07/2023,Kangaroos,Win 88-40,23,0,0
2023,Jack Scrimshaw,3,01/04/2023,Kangaroos,Win 80-61,25,1,0
2022,Jack Scrimshaw,19,23/07/2022,Kangaroos,Win 121-75,22,0,0
2022,Jack Scrimshaw,1,20/03/2022,Kangaroos,Win 78-58,21,0,1
2021,Jack Scrimshaw,9,15/05/2021,Kangaroos,Loss 80-87,20,1,0
2023,Josh Weddle,18,16/07/2023,Kangaroos,Win 88-40,14,0,0
2023,Ned Reeves,18,16/07/2023,Kangaroos,Win 88-40,9,0,0
2023,Ned Reeves,3,01/04/2023,Kangaroos,Win 80-61,9,0,0
2022,Ned Reeves,19,23/07/2022,Kangaroos,Win 121-75,9,2,0
2022,Ned Reeves,1,20/03/2022,Kangaroos,Win 78-58,7,0,0
2023,Chad Wingard,18,16/07/2023,Kangaroos,Win 88-40,18,0,2
2022,Chad Wingard,1,20/03/2022,Kangaroos,Win 78-58,11,2,0
2021,Chad Wingard,9,15/05/2021,Kangaroos,Loss 80-87,21,2,0
2023,Luke Breust,18,16/07/2023,Kangaroos,Win 88-40,7,3,1
2023,Luke Breust,3,01/04/2023,Kangaroos,Win 80-61,8,0,2
2022,Luke Breust,19,23/07/2022,Kangaroos,Win 121-75,8,2,0
2021,Luke Breust,9,15/05/2021,Kangaroos,Loss 80-87,13,2,1
2023,Lloyd Meek,18,16/07/2023,Kangaroos,Win 88-40,10,0,0
2023,Lloyd Meek,3,01/04/2023,Kangaroos,Win 80-61,8,0,0
2023,Changkuoth Jiath,3,01/04/2023,Kangaroos,Win 80-61,21,0,0
2022,Changkuoth Jiath,1,20/03/2022,Kangaroos,Win 78-58,24,0,0
2021,Changkuoth Jiath,9,15/05/2021,Kangaroos,Loss 80-87,17,0,0
2022,Jack Gunston,19,23/07/2022,Kangaroos,Win 121-75,17,5,4
2022,Jack Gunston,1,20/03/2022,Kangaroos,Win 78-58,18,3,4
2023,Sam Frost,18,16/07/2023,Kangaroos,Win 88-40,8,0,0
2023,Sam Frost,3,01/04/2023,Kangaroos,Win 80-61,19,0,0
2022,Sam Frost,1,20/03/2022,Kangaroos,Win 78-58,17,0,0
2021,Sam Frost,9,15/05/2021,Kangaroos,Loss 80-87,20,0,0
2023,Mabior Chol,24,26/08/2023,Kangaroos,Loss 97-132,8,2,1
2023,Mabior Chol,6,23/04/2023,Kangaroos,Win 97-54,13,2,2
2022,Mabior Chol,23,20/08/2022,Kangaroos,Win 114-47,18,1,3
2022,Mabior Chol,12,04/06/2022,Kangaroos,Win 109-47,6,1,1
2023,Cam Mackenzie,3,01/04/2023,Kangaroos,Win 80-61,20,0,1
