Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,James Aish,4,11/04/2021,Hawks,Win 96-81,14,0,0
2023,Corey Wagner,24,26/08/2023,Hawks,Win 93-56,14,0,0
2023,Tom Emmett,24,26/08/2023,Hawks,Win 93-56,17,2,0
2023,Brennan Cox,24,26/08/2023,Hawks,Win 93-56,14,0,0
2023,Brennan Cox,8,06/05/2023,Hawks,Win 117-48,18,0,0
2022,Brennan Cox,13,11/06/2022,Hawks,Win 95-82,21,0,0
2021,Brennan Cox,4,11/04/2021,Hawks,Win 96-81,11,0,0
2022,Will Brodie,13,11/06/2022,Hawks,Win 95-82,22,0,1
2023,Sam Switkowski,24,26/08/2023,Hawks,Win 93-56,14,1,0
2023,Sam Switkowski,8,06/05/2023,Hawks,Win 117-48,11,1,1
2022,Sam Switkowski,13,11/06/2022,Hawks,Win 95-82,17,0,0
2021,Sam Switkowski,17,10/07/2021,Hawks,Win 108-46,14,2,0
2021,Heath Chapman,4,11/04/2021,Hawks,Win 96-81,18,1,0
2023,Michael Frederick,24,26/08/2023,Hawks,Win 93-56,19,0,0
2023,Michael Frederick,8,06/05/2023,Hawks,Win 117-48,14,3,0
2021,Michael Frederick,4,11/04/2021,Hawks,Win 96-81,10,1,0
2023,Matthew Johnson,24,26/08/2023,Hawks,Win 93-56,20,1,0
2023,Nathan O'Driscoll,8,06/05/2023,Hawks,Win 117-48,20,0,0
2023,Ethan Hughes,8,06/05/2023,Hawks,Win 117-48,17,0,0
2022,Ethan Hughes,13,11/06/2022,Hawks,Win 95-82,22,0,0
2021,Ethan Hughes,4,11/04/2021,Hawks,Win 96-81,20,0,0
2023,Josh Treacy,24,26/08/2023,Hawks,Win 93-56,15,2,1
2023,Josh Treacy,8,06/05/2023,Hawks,Win 117-48,6,1,1
2021,Josh Treacy,17,10/07/2021,Hawks,Win 108-46,11,2,2
2021,Josh Treacy,4,11/04/2021,Hawks,Win 96-81,10,0,1
2023,Neil Erasmus,24,26/08/2023,Hawks,Win 93-56,7,0,0
2023,Neil Erasmus,8,06/05/2023,Hawks,Win 117-48,16,0,0
2023,Michael Walters,24,26/08/2023,Hawks,Win 93-56,10,2,1
2023,Michael Walters,8,06/05/2023,Hawks,Win 117-48,14,1,0
2022,Michael Walters,13,11/06/2022,Hawks,Win 95-82,22,2,1
2021,Michael Walters,17,10/07/2021,Hawks,Win 108-46,21,1,0
2021,Michael Walters,4,11/04/2021,Hawks,Win 96-81,13,1,2
2023,Nat Fyfe,8,06/05/2023,Hawks,Win 117-48,10,1,0
2022,Nat Fyfe,13,11/06/2022,Hawks,Win 95-82,22,1,2
2021,Nat Fyfe,17,10/07/2021,Hawks,Win 108-46,31,1,1
2021,Nat Fyfe,4,11/04/2021,Hawks,Win 96-81,31,0,6
2023,Jye Amiss,24,26/08/2023,Hawks,Win 93-56,7,3,1
2023,Jye Amiss,8,06/05/2023,Hawks,Win 117-48,10,3,1
2023,Bailey Banfield,8,06/05/2023,Hawks,Win 117-48,14,2,0
2022,Bailey Banfield,13,11/06/2022,Hawks,Win 95-82,7,2,0
2021,Bailey Banfield,17,10/07/2021,Hawks,Win 108-46,13,3,0
2023,Alex Pearce,24,26/08/2023,Hawks,Win 93-56,8,0,0
2023,Alex Pearce,8,06/05/2023,Hawks,Win 117-48,7,0,0
2022,Alex Pearce,13,11/06/2022,Hawks,Win 95-82,7,0,0
2021,Alex Pearce,17,10/07/2021,Hawks,Win 108-46,10,0,0
2023,Sam Sturt,24,26/08/2023,Hawks,Win 93-56,9,1,1
2021,Sam Sturt,4,11/04/2021,Hawks,Win 96-81,5,1,1
2021,Matt Taberner,4,11/04/2021,Hawks,Win 96-81,14,2,2
2023,Brandon Walker,8,06/05/2023,Hawks,Win 117-48,13,0,0
2022,Brandon Walker,13,11/06/2022,Hawks,Win 95-82,16,1,0
2021,Brandon Walker,17,10/07/2021,Hawks,Win 108-46,9,0,0
2023,Karl Worner,24,26/08/2023,Hawks,Win 93-56,17,0,1
2021,Josh Corbett,11,29/05/2021,Hawks,Win 113-76,0,0,0
2022,Jeremy Sharp,21,06/08/2022,Hawks,Loss 63-70,11,1,0
2022,Jeremy Sharp,11,28/05/2022,Hawks,Win 121-54,15,0,1
