Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,James Sicily,24,26/08/2023,Dockers,Loss 56-93,25,0,1
2023,James Sicily,8,06/05/2023,Dockers,Loss 48-117,21,0,0
2022,James Sicily,13,11/06/2022,Dockers,Loss 82-95,22,0,0
2023,Will Day,24,26/08/2023,Dockers,Loss 56-93,30,0,0
2023,Will Day,8,06/05/2023,Dockers,Loss 48-117,26,1,0
2022,Will Day,13,11/06/2022,Dockers,Loss 82-95,9,0,0
2023,Jai Newcombe,24,26/08/2023,Dockers,Loss 56-93,23,1,0
2023,Jai Newcombe,8,06/05/2023,Dockers,Loss 48-117,20,1,0
2022,Jai Newcombe,13,11/06/2022,Dockers,Loss 82-95,19,0,0
2023,Dylan Moore,24,26/08/2023,Dockers,Loss 56-93,27,1,2
2023,Dylan Moore,8,06/05/2023,Dockers,Loss 48-117,19,0,1
2022,Dylan Moore,13,11/06/2022,Dockers,Loss 82-95,18,2,0
2021,Dylan Moore,17,10/07/2021,Dockers,Loss 46-108,19,1,0
2021,Dylan Moore,4,11/04/2021,Dockers,Loss 81-96,16,3,1
2023,Karl Amon,24,26/08/2023,Dockers,Loss 56-93,23,1,0
2023,Karl Amon,8,06/05/2023,Dockers,Loss 48-117,25,0,1
2022,Karl Amon,16,03/07/2022,Dockers,Loss 91-99,17,1,0
2021,Karl Amon,11,30/05/2021,Dockers,Win 115-69,27,1,0
2023,James Worpel,24,26/08/2023,Dockers,Loss 56-93,23,1,0
2023,James Worpel,8,06/05/2023,Dockers,Loss 48-117,25,0,0
2021,James Worpel,17,10/07/2021,Dockers,Loss 46-108,18,1,2
2021,James Worpel,4,11/04/2021,Dockers,Loss 81-96,22,0,0
2023,Conor Nash,24,26/08/2023,Dockers,Loss 56-93,23,0,0
2023,Conor Nash,8,06/05/2023,Dockers,Loss 48-117,26,0,0
2022,Conor Nash,13,11/06/2022,Dockers,Loss 82-95,17,0,1
2021,Conor Nash,17,10/07/2021,Dockers,Loss 46-108,16,0,1
2023,Blake Hardwick,24,26/08/2023,Dockers,Loss 56-93,25,0,0
2023,Blake Hardwick,8,06/05/2023,Dockers,Loss 48-117,23,0,0
2022,Blake Hardwick,13,11/06/2022,Dockers,Loss 82-95,10,0,0
2021,Blake Hardwick,4,11/04/2021,Dockers,Loss 81-96,22,0,0
2023,Jarman Impey,24,26/08/2023,Dockers,Loss 56-93,24,0,0
2023,Jarman Impey,8,06/05/2023,Dockers,Loss 48-117,15,0,0
2021,Jarman Impey,4,11/04/2021,Dockers,Loss 81-96,28,0,0
2023,Harry Morrison,24,26/08/2023,Dockers,Loss 56-93,17,0,0
2023,Harry Morrison,8,06/05/2023,Dockers,Loss 48-117,24,0,0
2022,Harry Morrison,13,11/06/2022,Dockers,Loss 82-95,17,1,0
2021,Harry Morrison,4,11/04/2021,Dockers,Loss 81-96,22,1,0
2023,Josh Ward,24,26/08/2023,Dockers,Loss 56-93,19,0,0
2023,Josh Ward,8,06/05/2023,Dockers,Loss 48-117,15,0,0
2023,Mitch Lewis,8,06/05/2023,Dockers,Loss 48-117,11,2,0
2021,Mitch Lewis,4,11/04/2021,Dockers,Loss 81-96,14,1,1
2023,Connor Macdonald,24,26/08/2023,Dockers,Loss 56-93,20,0,1
2023,Connor Macdonald,8,06/05/2023,Dockers,Loss 48-117,12,1,1
2023,Jack Scrimshaw,24,26/08/2023,Dockers,Loss 56-93,13,1,1
2023,Jack Scrimshaw,8,06/05/2023,Dockers,Loss 48-117,16,1,0
2022,Jack Scrimshaw,13,11/06/2022,Dockers,Loss 82-95,15,0,0
2021,Jack Scrimshaw,17,10/07/2021,Dockers,Loss 46-108,8,0,0
2021,Jack Scrimshaw,4,11/04/2021,Dockers,Loss 81-96,23,0,0
2023,Josh Weddle,24,26/08/2023,Dockers,Loss 56-93,16,0,0
2023,Josh Weddle,8,06/05/2023,Dockers,Loss 48-117,12,0,0
2023,Seamus Mitchell,8,06/05/2023,Dockers,Loss 48-117,14,0,0
2023,Henry Hustwaite,24,26/08/2023,Dockers,Loss 56-93,13,0,0
2023,Ned Reeves,24,26/08/2023,Dockers,Loss 56-93,8,0,0
2023,Ned Reeves,8,06/05/2023,Dockers,Loss 48-117,8,0,1
2022,Ned Reeves,13,11/06/2022,Dockers,Loss 82-95,5,1,0
2023,Chad Wingard,8,06/05/2023,Dockers,Loss 48-117,12,1,0
2022,Chad Wingard,13,11/06/2022,Dockers,Loss 82-95,13,2,0
2021,Chad Wingard,4,11/04/2021,Dockers,Loss 81-96,26,1,1
2023,Luke Breust,24,26/08/2023,Dockers,Loss 56-93,12,2,1
2022,Luke Breust,13,11/06/2022,Dockers,Loss 82-95,9,2,1
2021,Luke Breust,17,10/07/2021,Dockers,Loss 46-108,11,0,2
2021,Luke Breust,4,11/04/2021,Dockers,Loss 81-96,8,0,0
2023,Lloyd Meek,24,26/08/2023,Dockers,Loss 56-93,6,0,0
2023,Lloyd Meek,8,06/05/2023,Dockers,Loss 48-117,12,0,0
2022,Changkuoth Jiath,13,11/06/2022,Dockers,Loss 82-95,15,0,0
2021,Changkuoth Jiath,17,10/07/2021,Dockers,Loss 46-108,18,0,0
2021,Changkuoth Jiath,4,11/04/2021,Dockers,Loss 81-96,24,0,0
2023,Jack Gunston,21,06/08/2023,Dockers,Win 77-74,8,2,0
2023,Jack Gunston,7,29/04/2023,Dockers,Win 115-67,7,1,1
2023,Sam Frost,8,06/05/2023,Dockers,Loss 48-117,16,0,0
2022,Sam Frost,13,11/06/2022,Dockers,Loss 82-95,8,0,1
2021,Sam Frost,17,10/07/2021,Dockers,Loss 46-108,11,0,0
2021,Sam Frost,4,11/04/2021,Dockers,Loss 81-96,18,0,0
2023,Mabior Chol,5,14/04/2023,Dockers,Loss 90-100,8,1,1
2022,Mabior Chol,9,15/05/2022,Dockers,Win 69-33,10,4,2
2021,Mabior Chol,20,01/08/2021,Dockers,Loss 51-55,8,0,0
2023,Jai Serong,24,26/08/2023,Dockers,Loss 56-93,15,0,0
2022,Sam Butler,13,11/06/2022,Dockers,Loss 82-95,13,0,1
2022,Jack Ginnivan,Semi Final,10/09/2022,Dockers,Win 79-59,11,3,1
2022,Jack Ginnivan,10,22/05/2022,Dockers,Win 80-44,12,2,2
2023,Finn Maginness,24,26/08/2023,Dockers,Loss 56-93,7,0,0
2021,Denver Grainger-Barras,17,10/07/2021,Dockers,Loss 46-108,9,0,0
2023,James Blanck,24,26/08/2023,Dockers,Loss 56-93,7,0,0
