Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim English,3,30/03/2023,Lions,Win 67-53,16,0,0
2021,Tim English,Semi Final,04/09/2021,Lions,Win 79-78,13,0,0
2021,Tim English,4,10/04/2021,Lions,Win 73-54,17,3,3
2023,Marcus Bontempelli,3,30/03/2023,Lions,Win 67-53,28,0,1
2022,Marcus Bontempelli,16,30/06/2022,Lions,Loss 67-108,26,0,0
2021,Marcus Bontempelli,Semi Final,04/09/2021,Lions,Win 79-78,29,0,3
2021,Marcus Bontempelli,4,10/04/2021,Lions,Win 73-54,21,0,0
2023,Adam Treloar,3,30/03/2023,Lions,Win 67-53,28,0,1
2022,Adam Treloar,16,30/06/2022,Lions,Loss 67-108,26,1,1
2021,Adam Treloar,Semi Final,04/09/2021,Lions,Win 79-78,10,0,0
2021,Adam Treloar,4,10/04/2021,Lions,Win 73-54,29,0,2
2023,Tom Liberatore,3,30/03/2023,Lions,Win 67-53,29,0,0
2022,Tom Liberatore,16,30/06/2022,Lions,Loss 67-108,33,1,1
2021,Tom Liberatore,Semi Final,04/09/2021,Lions,Win 79-78,21,2,0
2021,Tom Liberatore,4,10/04/2021,Lions,Win 73-54,17,1,0
2023,Jack Macrae,3,30/03/2023,Lions,Win 67-53,30,0,0
2022,Jack Macrae,16,30/06/2022,Lions,Loss 67-108,32,0,0
2021,Jack Macrae,Semi Final,04/09/2021,Lions,Win 79-78,39,1,0
2021,Jack Macrae,4,10/04/2021,Lions,Win 73-54,32,1,0
2023,Caleb Daniel,3,30/03/2023,Lions,Win 67-53,19,0,0
2021,Caleb Daniel,Semi Final,04/09/2021,Lions,Win 79-78,31,0,0
2021,Caleb Daniel,4,10/04/2021,Lions,Win 73-54,8,0,0
2023,Bailey Dale,3,30/03/2023,Lions,Win 67-53,30,0,0
2022,Bailey Dale,16,30/06/2022,Lions,Loss 67-108,32,0,0
2021,Bailey Dale,Semi Final,04/09/2021,Lions,Win 79-78,20,0,0
2021,Bailey Dale,4,10/04/2021,Lions,Win 73-54,21,0,0
2023,Bailey Smith,3,30/03/2023,Lions,Win 67-53,19,0,0
2021,Bailey Smith,Semi Final,04/09/2021,Lions,Win 79-78,27,3,0
2021,Bailey Smith,4,10/04/2021,Lions,Win 73-54,15,1,0
2023,Ed Richards,3,30/03/2023,Lions,Win 67-53,25,0,1
2023,Jason Johannisen,3,30/03/2023,Lions,Win 67-53,15,0,0
2022,Jason Johannisen,16,30/06/2022,Lions,Loss 67-108,9,1,1
2021,Jason Johannisen,Semi Final,04/09/2021,Lions,Win 79-78,7,1,1
2021,Jason Johannisen,4,10/04/2021,Lions,Win 73-54,12,0,1
2023,Bailey Williams,3,30/03/2023,Lions,Win 67-53,17,1,2
2022,Bailey Williams,16,30/06/2022,Lions,Loss 67-108,17,0,0
2021,Bailey Williams,Semi Final,04/09/2021,Lions,Win 79-78,13,0,0
2021,Bailey Williams,4,10/04/2021,Lions,Win 73-54,14,0,0
2023,Aaron Naughton,3,30/03/2023,Lions,Win 67-53,13,1,0
2022,Aaron Naughton,16,30/06/2022,Lions,Loss 67-108,10,2,2
2021,Aaron Naughton,Semi Final,04/09/2021,Lions,Win 79-78,11,1,0
2021,Aaron Naughton,4,10/04/2021,Lions,Win 73-54,18,2,5
