Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Rowan Marshall,Elimination Final,09/09/2023,Giants,Loss 77-101,31,1,0
2023,Rowan Marshall,10,21/05/2023,Giants,Win 92-80,24,0,0
2022,Rowan Marshall,6,22/04/2022,Giants,Win 77-60,15,1,0
2023,Brad Crouch,Elimination Final,09/09/2023,Giants,Loss 77-101,21,0,1
2023,Brad Crouch,10,21/05/2023,Giants,Win 92-80,19,0,0
2022,Brad Crouch,6,22/04/2022,Giants,Win 77-60,23,2,0
2023,Jack Sinclair,Elimination Final,09/09/2023,Giants,Loss 77-101,25,0,0
2023,Jack Sinclair,10,21/05/2023,Giants,Win 92-80,37,2,0
2022,Jack Sinclair,6,22/04/2022,Giants,Win 77-60,25,0,0
2021,Jack Sinclair,1,21/03/2021,Giants,Win 86-78,18,0,1
2023,Jack Steele,Elimination Final,09/09/2023,Giants,Loss 77-101,38,0,0
2023,Jack Steele,10,21/05/2023,Giants,Win 92-80,25,0,0
2022,Jack Steele,6,22/04/2022,Giants,Win 77-60,29,0,0
2021,Jack Steele,1,21/03/2021,Giants,Win 86-78,19,0,1
2023,Mason Wood,Elimination Final,09/09/2023,Giants,Loss 77-101,19,0,0
2023,Mason Wood,10,21/05/2023,Giants,Win 92-80,21,0,0
2022,Mason Wood,6,22/04/2022,Giants,Win 77-60,9,0,1
2023,Nasiah Wanganeen-Milera,Elimination Final,09/09/2023,Giants,Loss 77-101,23,1,0
2023,Nasiah Wanganeen-Milera,10,21/05/2023,Giants,Win 92-80,29,0,0
2022,Nasiah Wanganeen-Milera,6,22/04/2022,Giants,Win 77-60,11,0,0
2023,Callum Wilkie,Elimination Final,09/09/2023,Giants,Loss 77-101,10,0,0
2023,Callum Wilkie,10,21/05/2023,Giants,Win 92-80,22,0,0
2022,Callum Wilkie,6,22/04/2022,Giants,Win 77-60,13,0,0
2021,Callum Wilkie,1,21/03/2021,Giants,Win 86-78,12,0,0
2023,Liam Henry,14,17/06/2023,Giants,Loss 36-106,17,0,0
2023,Bradley Hill,Elimination Final,09/09/2023,Giants,Loss 77-101,29,2,1
2023,Bradley Hill,10,21/05/2023,Giants,Win 92-80,20,0,0
2022,Bradley Hill,6,22/04/2022,Giants,Win 77-60,10,0,0
2021,Bradley Hill,1,21/03/2021,Giants,Win 86-78,16,1,1
2023,Mitch Owens,Elimination Final,09/09/2023,Giants,Loss 77-101,12,1,1
2023,Mitch Owens,10,21/05/2023,Giants,Win 92-80,7,0,1
