Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Peter Ladhams,3,02/04/2023,Demons,Loss 84-134,16,0,0
2022,Peter Ladhams,12,04/06/2022,Demons,Win 73-61,13,0,0
2023,Nick Blakey,24,27/08/2023,Demons,Loss 56-77,17,0,0
2023,Nick Blakey,3,02/04/2023,Demons,Loss 84-134,19,1,1
2022,Nick Blakey,Qualifying Final,02/09/2022,Demons,Win 91-69,10,0,0
2022,Nick Blakey,12,04/06/2022,Demons,Win 73-61,18,0,0
2023,Oliver Florent,24,27/08/2023,Demons,Loss 56-77,16,0,0
2023,Oliver Florent,3,02/04/2023,Demons,Loss 84-134,21,0,0
2022,Oliver Florent,Qualifying Final,02/09/2022,Demons,Win 91-69,20,0,0
2022,Oliver Florent,12,04/06/2022,Demons,Win 73-61,12,0,0
2021,Oliver Florent,8,08/05/2021,Demons,Loss 58-67,17,0,0
2023,Justin McInerney,3,02/04/2023,Demons,Loss 84-134,14,1,0
2022,Justin McInerney,Qualifying Final,02/09/2022,Demons,Win 91-69,11,0,0
2022,Justin McInerney,12,04/06/2022,Demons,Win 73-61,13,0,1
2021,Justin McInerney,8,08/05/2021,Demons,Loss 58-67,15,1,0
2023,Tom Papley,3,02/04/2023,Demons,Loss 84-134,8,3,0
2022,Tom Papley,Qualifying Final,02/09/2022,Demons,Win 91-69,15,2,0
2022,Tom Papley,12,04/06/2022,Demons,Win 73-61,11,2,1
2021,Tom Papley,8,08/05/2021,Demons,Loss 58-67,17,1,3
2023,Hayden McLean,24,27/08/2023,Demons,Loss 56-77,10,1,1
2021,Hayden McLean,8,08/05/2021,Demons,Loss 58-67,6,0,0
2023,Braeden Campbell,24,27/08/2023,Demons,Loss 56-77,6,0,0
2023,Braeden Campbell,3,02/04/2023,Demons,Loss 84-134,12,0,0
2023,Will Hayward,24,27/08/2023,Demons,Loss 56-77,14,0,1
2023,Will Hayward,3,02/04/2023,Demons,Loss 84-134,9,2,0
2022,Will Hayward,Qualifying Final,02/09/2022,Demons,Win 91-69,9,2,1
2022,Will Hayward,12,04/06/2022,Demons,Win 73-61,9,0,0
2021,Will Hayward,8,08/05/2021,Demons,Loss 58-67,15,2,1
2023,Dane Rampe,24,27/08/2023,Demons,Loss 56-77,16,0,0
2023,Dane Rampe,3,02/04/2023,Demons,Loss 84-134,17,0,0
2022,Dane Rampe,Qualifying Final,02/09/2022,Demons,Win 91-69,15,0,0
2022,Dane Rampe,12,04/06/2022,Demons,Win 73-61,13,0,0
2021,Dane Rampe,8,08/05/2021,Demons,Loss 58-67,21,0,0
2023,Sam Wicks,24,27/08/2023,Demons,Loss 56-77,9,1,1
2022,Sam Wicks,12,04/06/2022,Demons,Win 73-61,10,0,1
2021,Sam Wicks,8,08/05/2021,Demons,Loss 58-67,13,0,1
2023,Robbie Fox,24,27/08/2023,Demons,Loss 56-77,16,0,0
2022,Robbie Fox,Qualifying Final,02/09/2022,Demons,Win 91-69,18,0,0
2022,Robbie Fox,12,04/06/2022,Demons,Win 73-61,8,0,0
2021,Robbie Fox,8,08/05/2021,Demons,Loss 58-67,19,0,0
2023,Harry Cunningham,24,27/08/2023,Demons,Loss 56-77,17,0,0
2023,Harry Cunningham,3,02/04/2023,Demons,Loss 84-134,9,0,0
2021,Harry Cunningham,8,08/05/2021,Demons,Loss 58-67,22,0,0
2023,Logan McDonald,24,27/08/2023,Demons,Loss 56-77,13,1,3
2023,Logan McDonald,3,02/04/2023,Demons,Loss 84-134,13,1,2
2022,Logan McDonald,Qualifying Final,02/09/2022,Demons,Win 91-69,4,0,0
2022,Logan McDonald,12,04/06/2022,Demons,Win 73-61,16,3,2
2023,Joel Amartey,24,27/08/2023,Demons,Loss 56-77,6,0,1
2023,Joel Amartey,3,02/04/2023,Demons,Loss 84-134,16,0,3
2022,Joel Amartey,12,04/06/2022,Demons,Win 73-61,3,0,1
2023,Tom McCartin,24,27/08/2023,Demons,Loss 56-77,16,0,0
2023,Tom McCartin,3,02/04/2023,Demons,Loss 84-134,14,0,0
2022,Tom McCartin,Qualifying Final,02/09/2022,Demons,Win 91-69,10,0,0
2022,Tom McCartin,12,04/06/2022,Demons,Win 73-61,7,0,0
2021,Tom McCartin,8,08/05/2021,Demons,Loss 58-67,14,0,0
2021,Joel Hamling,1,20/03/2021,Demons,Loss 58-80,10,0,0
2023,Matt Roberts,3,02/04/2023,Demons,Loss 84-134,3,0,0
2022,Sam Reid,Qualifying Final,02/09/2022,Demons,Win 91-69,11,2,1
2022,Sam Reid,12,04/06/2022,Demons,Win 73-61,16,3,1
