Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Nick Daicos,3,31/03/2023,Tigers,Win 63-49,33,0,0
2022,Nick Daicos,8,07/05/2022,Tigers,Loss 86-113,25,0,1
2023,Josh Daicos,3,31/03/2023,Tigers,Win 63-49,28,1,0
2022,Josh Daicos,8,07/05/2022,Tigers,Loss 86-113,9,0,2
2023,Tom Mitchell,3,31/03/2023,Tigers,Win 63-49,30,0,0
2022,Tom Mitchell,22,14/08/2022,Tigers,Loss 67-128,32,0,0
2021,Tom Mitchell,23,21/08/2021,Tigers,Draw 83-83,36,0,0
2021,Tom Mitchell,2,28/03/2021,Tigers,Loss 49-78,37,0,0
2023,Scott Pendlebury,3,31/03/2023,Tigers,Win 63-49,24,1,0
2022,Scott Pendlebury,8,07/05/2022,Tigers,Loss 86-113,24,0,0
2021,Scott Pendlebury,17,11/07/2021,Tigers,Win 87-71,24,1,0
2023,Jordan De Goey,3,31/03/2023,Tigers,Win 63-49,35,0,3
2022,Jordan De Goey,8,07/05/2022,Tigers,Loss 86-113,22,0,1
2021,Jordan De Goey,17,11/07/2021,Tigers,Win 87-71,29,1,0
2023,Darcy Cameron,3,31/03/2023,Tigers,Win 63-49,10,0,0
2022,Darcy Cameron,8,07/05/2022,Tigers,Loss 86-113,21,0,0
2021,Darcy Cameron,17,11/07/2021,Tigers,Win 87-71,13,2,0
2023,Jack Crisp,3,31/03/2023,Tigers,Win 63-49,25,0,0
2022,Jack Crisp,8,07/05/2022,Tigers,Loss 86-113,30,1,0
2021,Jack Crisp,17,11/07/2021,Tigers,Win 87-71,33,0,1
2023,John Noble,3,31/03/2023,Tigers,Win 63-49,16,0,0
2022,John Noble,8,07/05/2022,Tigers,Loss 86-113,16,0,0
2021,John Noble,17,11/07/2021,Tigers,Win 87-71,21,0,0
2023,Steele Sidebottom,3,31/03/2023,Tigers,Win 63-49,24,0,0
2022,Steele Sidebottom,8,07/05/2022,Tigers,Loss 86-113,16,0,1
2021,Steele Sidebottom,17,11/07/2021,Tigers,Win 87-71,20,0,0
2023,Lachie Schultz,13,10/06/2023,Tigers,Loss 70-85,17,0,0
2022,Lachie Schultz,19,22/07/2022,Tigers,Draw 52-52,12,0,0
2021,Lachie Schultz,20,01/08/2021,Tigers,Win 55-51,10,2,0
2023,Brayden Maynard,3,31/03/2023,Tigers,Win 63-49,21,0,0
2022,Brayden Maynard,8,07/05/2022,Tigers,Loss 86-113,15,0,0
2021,Brayden Maynard,17,11/07/2021,Tigers,Win 87-71,21,0,0
2022,Patrick Lipinski,8,07/05/2022,Tigers,Loss 86-113,30,0,0
2021,Patrick Lipinski,7,30/04/2021,Tigers,Loss 55-77,23,0,1
2023,Isaac Quaynor,3,31/03/2023,Tigers,Win 63-49,16,0,0
2022,Isaac Quaynor,8,07/05/2022,Tigers,Loss 86-113,17,0,0
2021,Isaac Quaynor,17,11/07/2021,Tigers,Win 87-71,14,0,0
2023,Jamie Elliott,3,31/03/2023,Tigers,Win 63-49,17,2,1
2021,Jamie Elliott,17,11/07/2021,Tigers,Win 87-71,21,3,0
2023,Darcy Moore,3,31/03/2023,Tigers,Win 63-49,7,0,0
2022,Darcy Moore,8,07/05/2022,Tigers,Loss 86-113,13,0,0
2022,Jeremy Howe,8,07/05/2022,Tigers,Loss 86-113,17,0,0
2023,Brody Mihocek,3,31/03/2023,Tigers,Win 63-49,11,1,0
2022,Brody Mihocek,8,07/05/2022,Tigers,Loss 86-113,8,2,1
2021,Brody Mihocek,17,11/07/2021,Tigers,Win 87-71,15,1,3
2023,Will Hoskin-Elliott,3,31/03/2023,Tigers,Win 63-49,5,0,0
2022,Will Hoskin-Elliott,8,07/05/2022,Tigers,Loss 86-113,14,2,0
2021,Will Hoskin-Elliott,17,11/07/2021,Tigers,Win 87-71,26,0,0
2023,Daniel McStay,3,31/03/2023,Tigers,Win 63-49,16,1,2
2022,Daniel McStay,Elimination Final,01/09/2022,Tigers,Win 106-104,23,1,0
2022,Daniel McStay,20,31/07/2022,Tigers,Loss 97-104,15,0,1
2021,Daniel McStay,18,16/07/2021,Tigers,Loss 86-106,5,2,0
2021,Daniel McStay,10,21/05/2021,Tigers,Win 102-74,10,0,1
2023,Beau McCreery,3,31/03/2023,Tigers,Win 63-49,13,0,0
2022,Beau McCreery,8,07/05/2022,Tigers,Loss 86-113,9,1,4
2023,Billy Frampton,3,31/03/2023,Tigers,Win 63-49,13,0,0
2022,Billy Frampton,5,16/04/2022,Tigers,Win 101-82,22,0,0
2023,Bobby Hill,3,31/03/2023,Tigers,Win 63-49,9,1,1
2022,Bobby Hill,2,27/03/2022,Tigers,Loss 73-109,8,0,2
2021,Bobby Hill,9,15/05/2021,Tigers,Loss 83-87,9,1,1
2021,Oleg Markov,16,01/07/2021,Tigers,Win 77-67,14,0,0
2023,Ash Johnson,3,31/03/2023,Tigers,Win 63-49,15,1,3
2023,Nathan Murphy,3,31/03/2023,Tigers,Win 63-49,10,0,0
2021,Nathan Murphy,17,11/07/2021,Tigers,Win 87-71,9,1,0
2023,Josh Carmichael,3,31/03/2023,Tigers,Win 63-49,2,0,0
2022,Aiden Begg,8,07/05/2022,Tigers,Loss 86-113,13,0,0
