Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,James Sicily,21,06/08/2022,Suns,Win 70-63,26,0,0
2022,James Sicily,11,28/05/2022,Suns,Loss 54-121,21,0,0
2023,Will Day,15,25/06/2023,Suns,Loss 34-101,29,0,0
2022,Will Day,21,06/08/2022,Suns,Win 70-63,20,0,0
2022,Will Day,11,28/05/2022,Suns,Loss 54-121,19,0,0
2023,Jai Newcombe,15,25/06/2023,Suns,Loss 34-101,20,0,0
2022,Jai Newcombe,21,06/08/2022,Suns,Win 70-63,27,0,0
2022,Jai Newcombe,11,28/05/2022,Suns,Loss 54-121,12,0,0
2023,Dylan Moore,15,25/06/2023,Suns,Loss 34-101,17,1,1
2022,Dylan Moore,21,06/08/2022,Suns,Win 70-63,26,0,1
2022,Dylan Moore,11,28/05/2022,Suns,Loss 54-121,14,1,1
2021,Dylan Moore,11,29/05/2021,Suns,Loss 76-113,18,2,2
2023,Karl Amon,15,25/06/2023,Suns,Loss 34-101,18,0,0
2022,Karl Amon,15,26/06/2022,Suns,Win 93-91,26,0,1
2021,Karl Amon,14,19/06/2021,Suns,Win 81-31,26,1,1
2023,James Worpel,15,25/06/2023,Suns,Loss 34-101,28,0,0
2021,James Worpel,11,29/05/2021,Suns,Loss 76-113,20,1,1
2023,Conor Nash,15,25/06/2023,Suns,Loss 34-101,24,0,0
2022,Conor Nash,21,06/08/2022,Suns,Win 70-63,19,0,0
2022,Conor Nash,11,28/05/2022,Suns,Loss 54-121,11,0,0
2023,Blake Hardwick,15,25/06/2023,Suns,Loss 34-101,38,0,0
2022,Blake Hardwick,21,06/08/2022,Suns,Win 70-63,16,0,0
2022,Blake Hardwick,11,28/05/2022,Suns,Loss 54-121,9,0,0
2021,Blake Hardwick,11,29/05/2021,Suns,Loss 76-113,18,0,0
2023,Jarman Impey,15,25/06/2023,Suns,Loss 34-101,29,0,0
2022,Jarman Impey,21,06/08/2022,Suns,Win 70-63,10,0,1
2022,Jarman Impey,11,28/05/2022,Suns,Loss 54-121,12,0,0
2021,Jarman Impey,11,29/05/2021,Suns,Loss 76-113,15,0,0
2022,Harry Morrison,21,06/08/2022,Suns,Win 70-63,20,0,0
2022,Harry Morrison,11,28/05/2022,Suns,Loss 54-121,24,0,0
2022,Josh Ward,21,06/08/2022,Suns,Win 70-63,20,1,1
2023,Mitch Lewis,15,25/06/2023,Suns,Loss 34-101,15,2,0
2022,Mitch Lewis,11,28/05/2022,Suns,Loss 54-121,14,1,2
2021,Mitch Lewis,11,29/05/2021,Suns,Loss 76-113,7,2,1
2023,Connor Macdonald,15,25/06/2023,Suns,Loss 34-101,13,0,0
2022,Connor Macdonald,21,06/08/2022,Suns,Win 70-63,14,0,1
2022,Connor Macdonald,11,28/05/2022,Suns,Loss 54-121,14,0,0
2023,Jack Scrimshaw,15,25/06/2023,Suns,Loss 34-101,31,0,0
2022,Jack Scrimshaw,21,06/08/2022,Suns,Win 70-63,21,0,0
2022,Jack Scrimshaw,11,28/05/2022,Suns,Loss 54-121,16,0,0
2021,Jack Scrimshaw,11,29/05/2021,Suns,Loss 76-113,21,0,0
2023,Josh Weddle,15,25/06/2023,Suns,Loss 34-101,10,0,0
2023,Seamus Mitchell,15,25/06/2023,Suns,Loss 34-101,24,0,0
2023,Ned Reeves,15,25/06/2023,Suns,Loss 34-101,7,0,0
2021,Ned Reeves,11,29/05/2021,Suns,Loss 76-113,7,1,0
2022,Chad Wingard,11,28/05/2022,Suns,Loss 54-121,10,2,0
2021,Chad Wingard,11,29/05/2021,Suns,Loss 76-113,24,0,0
2023,Luke Breust,15,25/06/2023,Suns,Loss 34-101,8,2,0
2022,Luke Breust,21,06/08/2022,Suns,Win 70-63,15,1,2
2022,Luke Breust,11,28/05/2022,Suns,Loss 54-121,11,1,1
2021,Luke Breust,11,29/05/2021,Suns,Loss 76-113,9,1,0
2023,Lloyd Meek,15,25/06/2023,Suns,Loss 34-101,2,0,0
2022,Changkuoth Jiath,11,28/05/2022,Suns,Loss 54-121,13,0,0
2021,Changkuoth Jiath,11,29/05/2021,Suns,Loss 76-113,18,0,0
