Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Noah Anderson,15,25/06/2023,Hawks,Win 101-34,28,2,0
2022,Noah Anderson,21,06/08/2022,Hawks,Loss 63-70,26,0,2
2022,Noah Anderson,11,28/05/2022,Hawks,Win 121-54,17,1,0
2021,Noah Anderson,11,29/05/2021,Hawks,Win 113-76,15,0,0
2022,Touk Miller,21,06/08/2022,Hawks,Loss 63-70,21,0,0
2022,Touk Miller,11,28/05/2022,Hawks,Win 121-54,24,1,1
2021,Touk Miller,11,29/05/2021,Hawks,Win 113-76,37,1,0
2023,Matt Rowell,15,25/06/2023,Hawks,Win 101-34,20,0,0
2022,Matt Rowell,21,06/08/2022,Hawks,Loss 63-70,15,0,0
2022,Matt Rowell,11,28/05/2022,Hawks,Win 121-54,16,0,0
2023,Jarrod Witts,15,25/06/2023,Hawks,Win 101-34,14,1,0
2022,Jarrod Witts,21,06/08/2022,Hawks,Loss 63-70,14,1,0
2022,Jarrod Witts,11,28/05/2022,Hawks,Win 121-54,18,0,0
2023,Sam Flanders,15,25/06/2023,Hawks,Win 101-34,27,0,0
2021,Sam Flanders,11,29/05/2021,Hawks,Win 113-76,19,0,0
2023,Lachie Weller,15,25/06/2023,Hawks,Win 101-34,12,0,0
2022,Lachie Weller,11,28/05/2022,Hawks,Win 121-54,27,1,0
2021,Lachie Weller,11,29/05/2021,Hawks,Win 113-76,19,1,0
2023,Wil Powell,15,25/06/2023,Hawks,Win 101-34,19,0,0
2022,Wil Powell,11,28/05/2022,Hawks,Win 121-54,10,0,1
2021,Wil Powell,11,29/05/2021,Hawks,Win 113-76,19,0,0
2023,Darcy Macpherson,15,25/06/2023,Hawks,Win 101-34,25,0,0
2022,Darcy Macpherson,21,06/08/2022,Hawks,Loss 63-70,19,0,0
2023,Brandon Ellis,15,25/06/2023,Hawks,Win 101-34,16,1,1
2022,Brandon Ellis,21,06/08/2022,Hawks,Loss 63-70,30,0,0
2022,Brandon Ellis,11,28/05/2022,Hawks,Win 121-54,24,2,0
2021,Brandon Ellis,11,29/05/2021,Hawks,Win 113-76,28,1,0
2023,Rory Atkins,15,25/06/2023,Hawks,Win 101-34,7,0,0
2021,Rory Atkins,11,29/05/2021,Hawks,Win 113-76,13,0,0
2023,Ben Ainsworth,15,25/06/2023,Hawks,Win 101-34,27,1,0
2022,Ben Ainsworth,21,06/08/2022,Hawks,Loss 63-70,17,1,1
2022,Ben Ainsworth,11,28/05/2022,Hawks,Win 121-54,10,2,1
2022,Connor Budarick,11,28/05/2022,Hawks,Win 121-54,13,0,0
2023,David Swallow,15,25/06/2023,Hawks,Win 101-34,10,1,0
2022,David Swallow,21,06/08/2022,Hawks,Loss 63-70,33,0,1
2022,David Swallow,11,28/05/2022,Hawks,Win 121-54,21,1,0
2021,David Swallow,11,29/05/2021,Hawks,Win 113-76,25,0,0
2023,Jack Lukosius,15,25/06/2023,Hawks,Win 101-34,11,2,2
2022,Jack Lukosius,21,06/08/2022,Hawks,Loss 63-70,17,0,1
2021,Jack Lukosius,11,29/05/2021,Hawks,Win 113-76,27,1,1
2023,Brayden Fiorini,15,25/06/2023,Hawks,Win 101-34,35,0,0
2023,Charlie Ballard,15,25/06/2023,Hawks,Win 101-34,12,0,0
2022,Charlie Ballard,11,28/05/2022,Hawks,Win 121-54,18,0,0
2021,Charlie Ballard,11,29/05/2021,Hawks,Win 113-76,11,0,0
2023,Nick Holman,15,25/06/2023,Hawks,Win 101-34,10,1,0
2022,Nick Holman,21,06/08/2022,Hawks,Loss 63-70,12,2,1
2022,Nick Holman,11,28/05/2022,Hawks,Win 121-54,14,0,1
2021,Nick Holman,11,29/05/2021,Hawks,Win 113-76,12,1,1
2023,Levi Casboult,15,25/06/2023,Hawks,Win 101-34,11,0,3
2022,Levi Casboult,21,06/08/2022,Hawks,Loss 63-70,4,1,1
2022,Levi Casboult,11,28/05/2022,Hawks,Win 121-54,9,1,1
2022,Alex Davies,21,06/08/2022,Hawks,Loss 63-70,10,0,0
2022,Alex Davies,11,28/05/2022,Hawks,Win 121-54,10,1,0
