Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Stewart,23,19/08/2023,Saints,Loss 55-88,30,0,0
2022,Tom Stewart,21,06/08/2022,Saints,Win 110-65,18,0,0
2022,Tom Stewart,9,14/05/2022,Saints,Loss 80-90,27,0,0
2021,Tom Stewart,9,14/05/2021,Saints,Win 68-47,23,0,0
2023,Mitch Duncan,23,19/08/2023,Saints,Loss 55-88,27,1,0
2022,Mitch Duncan,21,06/08/2022,Saints,Win 110-65,23,1,0
2022,Mitch Duncan,9,14/05/2022,Saints,Loss 80-90,21,0,1
2021,Mitch Duncan,9,14/05/2021,Saints,Win 68-47,30,0,0
2022,Cameron Guthrie,21,06/08/2022,Saints,Win 110-65,22,0,0
2022,Cameron Guthrie,9,14/05/2022,Saints,Loss 80-90,23,1,0
2021,Cameron Guthrie,22,14/08/2021,Saints,Win 85-71,36,0,0
2021,Cameron Guthrie,9,14/05/2021,Saints,Win 68-47,36,1,0
2023,Jeremy Cameron,23,19/08/2023,Saints,Loss 55-88,23,0,0
2022,Jeremy Cameron,21,06/08/2022,Saints,Win 110-65,15,2,1
2022,Jeremy Cameron,9,14/05/2022,Saints,Loss 80-90,15,1,2
2021,Jeremy Cameron,22,14/08/2021,Saints,Win 85-71,13,4,0
2021,Jeremy Cameron,9,14/05/2021,Saints,Win 68-47,10,1,1
2022,Mark Blicavs,9,14/05/2022,Saints,Loss 80-90,16,0,0
2021,Mark Blicavs,22,14/08/2021,Saints,Win 85-71,11,0,0
2021,Mark Blicavs,9,14/05/2021,Saints,Win 68-47,11,0,0
2023,Patrick Dangerfield,23,19/08/2023,Saints,Loss 55-88,13,0,0
2022,Patrick Dangerfield,9,14/05/2022,Saints,Loss 80-90,21,0,0
2021,Patrick Dangerfield,22,14/08/2021,Saints,Win 85-71,31,1,1
2023,Tom Atkins,23,19/08/2023,Saints,Loss 55-88,23,1,0
2022,Tom Atkins,21,06/08/2022,Saints,Win 110-65,16,0,0
2022,Tom Atkins,9,14/05/2022,Saints,Loss 80-90,18,0,0
2021,Tom Atkins,9,14/05/2021,Saints,Win 68-47,23,0,0
2023,Max Holmes,23,19/08/2023,Saints,Loss 55-88,20,1,1
2022,Max Holmes,21,06/08/2022,Saints,Win 110-65,24,1,1
2021,Max Holmes,22,14/08/2021,Saints,Win 85-71,17,0,0
2023,Gryan Miers,23,19/08/2023,Saints,Loss 55-88,21,0,1
2022,Gryan Miers,21,06/08/2022,Saints,Win 110-65,15,0,1
2022,Gryan Miers,9,14/05/2022,Saints,Loss 80-90,11,1,0
2022,Rhys Stanley,21,06/08/2022,Saints,Win 110-65,16,0,0
2022,Rhys Stanley,9,14/05/2022,Saints,Loss 80-90,5,0,0
2021,Rhys Stanley,22,14/08/2021,Saints,Win 85-71,16,1,0
2023,Tanner Bruhn,23,19/08/2023,Saints,Loss 55-88,19,0,0
2022,Tanner Bruhn,6,22/04/2022,Saints,Loss 60-77,12,0,0
2021,Tanner Bruhn,1,21/03/2021,Saints,Loss 78-86,9,0,0
2023,Zach Guthrie,23,19/08/2023,Saints,Loss 55-88,21,1,1
2022,Zach Guthrie,21,06/08/2022,Saints,Win 110-65,22,1,0
2022,Zach Guthrie,9,14/05/2022,Saints,Loss 80-90,17,0,0
2021,Zach Guthrie,22,14/08/2021,Saints,Win 85-71,16,0,0
2021,Zach Guthrie,9,14/05/2021,Saints,Win 68-47,14,0,0
2023,Zach Tuohy,23,19/08/2023,Saints,Loss 55-88,25,1,0
2022,Zach Tuohy,21,06/08/2022,Saints,Win 110-65,22,1,1
2022,Zach Tuohy,9,14/05/2022,Saints,Loss 80-90,26,2,0
2021,Zach Tuohy,9,14/05/2021,Saints,Win 68-47,31,0,0
2023,Tom Hawkins,23,19/08/2023,Saints,Loss 55-88,6,2,2
2022,Tom Hawkins,21,06/08/2022,Saints,Win 110-65,14,3,1
2022,Tom Hawkins,9,14/05/2022,Saints,Loss 80-90,14,4,1
2021,Tom Hawkins,22,14/08/2021,Saints,Win 85-71,14,3,1
2021,Tom Hawkins,9,14/05/2021,Saints,Win 68-47,11,2,0
2023,Mark O'Connor,23,19/08/2023,Saints,Loss 55-88,18,0,0
2022,Mark O'Connor,21,06/08/2022,Saints,Win 110-65,13,0,0
2022,Mark O'Connor,9,14/05/2022,Saints,Loss 80-90,19,0,0
2021,Mark O'Connor,22,14/08/2021,Saints,Win 85-71,16,0,0
2023,Jack Bowes,23,19/08/2023,Saints,Loss 55-88,18,0,1
2021,Jack Bowes,8,08/05/2021,Saints,Loss 54-63,23,0,1
2023,Brad Close,23,19/08/2023,Saints,Loss 55-88,6,0,0
2022,Brad Close,21,06/08/2022,Saints,Win 110-65,14,1,2
2022,Brad Close,9,14/05/2022,Saints,Loss 80-90,10,0,1
2021,Brad Close,22,14/08/2021,Saints,Win 85-71,9,1,0
2021,Brad Close,9,14/05/2021,Saints,Win 68-47,12,2,1
2023,Oliver Henry,23,19/08/2023,Saints,Loss 55-88,5,0,0
2022,Oliver Henry,1,18/03/2022,Saints,Win 102-85,10,2,1
2023,Brandan Parfitt,23,19/08/2023,Saints,Loss 55-88,13,0,0
2022,Brandan Parfitt,21,06/08/2022,Saints,Win 110-65,25,0,0
2022,Brandan Parfitt,9,14/05/2022,Saints,Loss 80-90,19,0,0
2021,Brandan Parfitt,22,14/08/2021,Saints,Win 85-71,10,0,0
