Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Andrew Brayshaw,21,06/08/2023,Lions,Loss 74-77,29,0,0
2023,Andrew Brayshaw,7,29/04/2023,Lions,Loss 67-115,30,2,0
2022,Andrew Brayshaw,12,05/06/2022,Lions,Win 99-85,39,0,1
2021,Andrew Brayshaw,21,08/08/2021,Lions,Loss 54-118,25,0,0
2021,Andrew Brayshaw,8,09/05/2021,Lions,Loss 71-95,28,0,1
2023,Caleb Serong,21,06/08/2023,Lions,Loss 74-77,35,0,0
2023,Caleb Serong,7,29/04/2023,Lions,Loss 67-115,27,0,0
2022,Caleb Serong,12,05/06/2022,Lions,Win 99-85,31,1,0
2021,Caleb Serong,21,08/08/2021,Lions,Loss 54-118,30,0,0
2021,Caleb Serong,8,09/05/2021,Lions,Loss 71-95,19,2,0
2023,Luke Ryan,21,06/08/2023,Lions,Loss 74-77,21,0,0
2023,Luke Ryan,7,29/04/2023,Lions,Loss 67-115,18,0,0
2022,Luke Ryan,12,05/06/2022,Lions,Win 99-85,20,0,0
2021,Luke Ryan,21,08/08/2021,Lions,Loss 54-118,17,0,0
2023,Sean Darcy,7,29/04/2023,Lions,Loss 67-115,18,0,0
2022,Sean Darcy,12,05/06/2022,Lions,Win 99-85,10,0,0
2021,Sean Darcy,21,08/08/2021,Lions,Loss 54-118,17,1,1
2021,Sean Darcy,8,09/05/2021,Lions,Loss 71-95,17,1,0
2023,Hayden Young,21,06/08/2023,Lions,Loss 74-77,29,0,0
2023,Hayden Young,7,29/04/2023,Lions,Loss 67-115,33,0,1
2022,Hayden Young,12,05/06/2022,Lions,Win 99-85,23,0,0
2021,Hayden Young,21,08/08/2021,Lions,Loss 54-118,19,0,0
2023,Luke Jackson,21,06/08/2023,Lions,Loss 74-77,24,1,2
2023,Luke Jackson,7,29/04/2023,Lions,Loss 67-115,12,1,2
2022,Luke Jackson,Semi Final,09/09/2022,Lions,Loss 79-92,9,0,1
2022,Luke Jackson,23,19/08/2022,Lions,Win 115-57,13,1,0
2022,Luke Jackson,15,23/06/2022,Lions,Win 117-53,21,1,0
2021,Luke Jackson,Qualifying Final,28/08/2021,Lions,Win 93-60,9,0,2
2021,Luke Jackson,12,04/06/2021,Lions,Win 97-75,12,1,1
2023,Jordan Clark,21,06/08/2023,Lions,Loss 74-77,20,0,0
2023,Jordan Clark,7,29/04/2023,Lions,Loss 67-115,20,0,0
2022,Jordan Clark,12,05/06/2022,Lions,Win 99-85,15,0,0
2021,Jordan Clark,2,26/03/2021,Lions,Win 81-80,16,1,0
2023,Jaeger O'Meara,21,06/08/2023,Lions,Loss 74-77,17,0,0
2023,Jaeger O'Meara,7,29/04/2023,Lions,Loss 67-115,18,2,0
2022,Jaeger O'Meara,10,22/05/2022,Lions,Win 117-112,18,0,0
2021,Jaeger O'Meara,20,01/08/2021,Lions,Win 92-80,35,1,0
2023,James Aish,21,06/08/2023,Lions,Loss 74-77,18,0,0
2023,James Aish,7,29/04/2023,Lions,Loss 67-115,18,0,0
2022,James Aish,12,05/06/2022,Lions,Win 99-85,29,1,0
2021,James Aish,21,08/08/2021,Lions,Loss 54-118,20,0,0
2021,James Aish,8,09/05/2021,Lions,Loss 71-95,21,0,1
2023,Corey Wagner,21,06/08/2023,Lions,Loss 74-77,15,0,0
2023,Brennan Cox,21,06/08/2023,Lions,Loss 74-77,7,0,0
2023,Brennan Cox,7,29/04/2023,Lions,Loss 67-115,23,0,0
2022,Brennan Cox,12,05/06/2022,Lions,Win 99-85,16,0,0
2021,Brennan Cox,8,09/05/2021,Lions,Loss 71-95,10,0,0
2023,Will Brodie,7,29/04/2023,Lions,Loss 67-115,24,0,0
2022,Will Brodie,12,05/06/2022,Lions,Win 99-85,25,0,1
2021,Will Brodie,19,24/07/2021,Lions,Loss 71-120,20,0,0
2023,Sam Switkowski,21,06/08/2023,Lions,Loss 74-77,19,0,1
2023,Sam Switkowski,7,29/04/2023,Lions,Loss 67-115,11,2,0
2023,Michael Frederick,21,06/08/2023,Lions,Loss 74-77,13,2,1
2022,Michael Frederick,12,05/06/2022,Lions,Win 99-85,18,3,0
2021,Michael Frederick,8,09/05/2021,Lions,Loss 71-95,1,0,1
2023,Matthew Johnson,21,06/08/2023,Lions,Loss 74-77,5,0,0
2023,Matthew Johnson,7,29/04/2023,Lions,Loss 67-115,22,0,0
2023,Nathan O'Driscoll,7,29/04/2023,Lions,Loss 67-115,14,1,0
2023,Ethan Hughes,21,06/08/2023,Lions,Loss 74-77,5,0,0
2023,Ethan Hughes,7,29/04/2023,Lions,Loss 67-115,16,0,0
2022,Ethan Hughes,12,05/06/2022,Lions,Win 99-85,18,0,0
2023,Josh Treacy,21,06/08/2023,Lions,Loss 74-77,10,1,0
2021,Josh Treacy,21,08/08/2021,Lions,Loss 54-118,13,1,0
2023,Neil Erasmus,21,06/08/2023,Lions,Loss 74-77,18,0,0
2023,Neil Erasmus,7,29/04/2023,Lions,Loss 67-115,4,0,0
2023,Michael Walters,21,06/08/2023,Lions,Loss 74-77,12,0,0
2023,Michael Walters,7,29/04/2023,Lions,Loss 67-115,11,1,0
2021,Michael Walters,8,09/05/2021,Lions,Loss 71-95,8,1,0
2021,Nat Fyfe,8,09/05/2021,Lions,Loss 71-95,27,1,3
2023,Jye Amiss,21,06/08/2023,Lions,Loss 74-77,7,1,2
2023,Jye Amiss,7,29/04/2023,Lions,Loss 67-115,7,1,0
2023,Bailey Banfield,7,29/04/2023,Lions,Loss 67-115,8,0,1
2022,Bailey Banfield,12,05/06/2022,Lions,Win 99-85,12,4,1
2023,Alex Pearce,21,06/08/2023,Lions,Loss 74-77,6,0,0
2023,Alex Pearce,7,29/04/2023,Lions,Loss 67-115,10,0,0
2022,Alex Pearce,12,05/06/2022,Lions,Win 99-85,11,0,0
2021,Alex Pearce,21,08/08/2021,Lions,Loss 54-118,12,0,0
2023,Sam Sturt,21,06/08/2023,Lions,Loss 74-77,9,3,0
2023,Sam Sturt,7,29/04/2023,Lions,Loss 67-115,7,0,2
