Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Sam Docherty,Elimination Final,08/09/2023,Swans,Win 74-68,21,1,1
2023,Sam Docherty,11,26/05/2023,Swans,Loss 51-77,25,0,0
2022,Sam Docherty,10,20/05/2022,Swans,Win 102-87,21,0,1
2021,Sam Docherty,11,30/05/2021,Swans,Loss 78-100,21,0,0
2023,Nic Newman,Elimination Final,08/09/2023,Swans,Win 74-68,23,0,0
2023,Nic Newman,11,26/05/2023,Swans,Loss 51-77,6,0,0
2022,Nic Newman,10,20/05/2022,Swans,Win 102-87,23,0,0
2021,Nic Newman,11,30/05/2021,Swans,Loss 78-100,18,0,0
2023,Adam Cerra,Elimination Final,08/09/2023,Swans,Win 74-68,24,1,0
2023,Adam Cerra,11,26/05/2023,Swans,Loss 51-77,24,0,0
2022,Adam Cerra,10,20/05/2022,Swans,Win 102-87,13,0,1
2021,Adam Cerra,19,25/07/2021,Swans,Loss 58-98,30,2,0
2021,Adam Cerra,10,22/05/2021,Swans,Win 86-84,25,1,0
2023,Sam Walsh,Elimination Final,08/09/2023,Swans,Win 74-68,29,0,0
2023,Sam Walsh,11,26/05/2023,Swans,Loss 51-77,31,1,0
2022,Sam Walsh,10,20/05/2022,Swans,Win 102-87,34,0,0
2021,Sam Walsh,11,30/05/2021,Swans,Loss 78-100,33,0,0
2023,Patrick Cripps,Elimination Final,08/09/2023,Swans,Win 74-68,21,1,1
2023,Patrick Cripps,11,26/05/2023,Swans,Loss 51-77,19,0,1
2022,Patrick Cripps,10,20/05/2022,Swans,Win 102-87,19,1,0
2021,Patrick Cripps,11,30/05/2021,Swans,Loss 78-100,27,3,0
2023,Blake Acres,Elimination Final,08/09/2023,Swans,Win 74-68,26,1,1
2023,Blake Acres,11,26/05/2023,Swans,Loss 51-77,22,0,0
2022,Blake Acres,18,16/07/2022,Swans,Loss 65-82,19,0,0
2021,Blake Acres,10,22/05/2021,Swans,Win 86-84,18,0,0
2023,Charlie Curnow,Elimination Final,08/09/2023,Swans,Win 74-68,15,1,0
2023,Charlie Curnow,11,26/05/2023,Swans,Loss 51-77,18,1,3
2022,Charlie Curnow,10,20/05/2022,Swans,Win 102-87,11,6,1
2023,Matthew Kennedy,11,26/05/2023,Swans,Loss 51-77,16,0,0
2022,Matthew Kennedy,10,20/05/2022,Swans,Win 102-87,21,1,0
2023,George Hewett,Elimination Final,08/09/2023,Swans,Win 74-68,25,0,0
2023,George Hewett,11,26/05/2023,Swans,Loss 51-77,6,0,0
2022,George Hewett,10,20/05/2022,Swans,Win 102-87,32,0,0
2023,Adam Saad,Elimination Final,08/09/2023,Swans,Win 74-68,23,0,0
2023,Adam Saad,11,26/05/2023,Swans,Loss 51-77,18,0,0
2022,Adam Saad,10,20/05/2022,Swans,Win 102-87,21,0,0
2021,Adam Saad,11,30/05/2021,Swans,Loss 78-100,15,0,0
2023,Mitch McGovern,Elimination Final,08/09/2023,Swans,Win 74-68,16,0,0
2023,Mitch McGovern,11,26/05/2023,Swans,Loss 51-77,19,0,0
2023,Jacob Weitering,Elimination Final,08/09/2023,Swans,Win 74-68,15,0,0
2023,Jacob Weitering,11,26/05/2023,Swans,Loss 51-77,18,0,0
2022,Jacob Weitering,10,20/05/2022,Swans,Win 102-87,14,0,0
2021,Jacob Weitering,11,30/05/2021,Swans,Loss 78-100,12,0,0
2023,Brodie Kemp,Elimination Final,08/09/2023,Swans,Win 74-68,13,0,0
2023,Brodie Kemp,11,26/05/2023,Swans,Loss 51-77,16,0,0
2023,Harry McKay,Elimination Final,08/09/2023,Swans,Win 74-68,11,0,2
2023,Harry McKay,11,26/05/2023,Swans,Loss 51-77,8,0,3
2021,Harry McKay,11,30/05/2021,Swans,Loss 78-100,11,3,5
2023,Tom De Koning,Elimination Final,08/09/2023,Swans,Win 74-68,15,0,0
2023,Tom De Koning,11,26/05/2023,Swans,Loss 51-77,13,1,0
2022,Tom De Koning,10,20/05/2022,Swans,Win 102-87,12,1,0
2021,Tom De Koning,11,30/05/2021,Swans,Loss 78-100,7,1,1
2022,Jack Silvagni,10,20/05/2022,Swans,Win 102-87,10,0,0
2021,Jack Silvagni,11,30/05/2021,Swans,Loss 78-100,15,1,1
2023,Matthew Cottrell,Elimination Final,08/09/2023,Swans,Win 74-68,17,2,1
2023,Matthew Cottrell,11,26/05/2023,Swans,Loss 51-77,23,1,0
2022,Matthew Cottrell,10,20/05/2022,Swans,Win 102-87,18,0,0
2021,Matthew Cottrell,11,30/05/2021,Swans,Loss 78-100,10,0,0
