Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Nick Daicos,12,03/06/2023,Eagles,Win 120-57,30,3,1
2022,Nick Daicos,4,09/04/2022,Eagles,Loss 74-87,32,0,1
2023,Josh Daicos,12,03/06/2023,Eagles,Win 120-57,21,0,0
2022,Josh Daicos,4,09/04/2022,Eagles,Loss 74-87,28,1,0
2021,Josh Daicos,5,16/04/2021,Eagles,Loss 76-103,12,0,1
2023,Tom Mitchell,12,03/06/2023,Eagles,Win 120-57,30,1,0
2022,Tom Mitchell,18,17/07/2022,Eagles,Win 102-77,33,0,0
2021,Tom Mitchell,8,09/05/2021,Eagles,Loss 60-98,41,0,0
2023,Scott Pendlebury,12,03/06/2023,Eagles,Win 120-57,21,0,0
2022,Scott Pendlebury,4,09/04/2022,Eagles,Loss 74-87,23,0,1
2021,Scott Pendlebury,5,16/04/2021,Eagles,Loss 76-103,24,0,1
2023,Jordan De Goey,12,03/06/2023,Eagles,Win 120-57,19,0,1
2021,Jordan De Goey,20,31/07/2021,Eagles,Win 90-45,34,0,0
2021,Jordan De Goey,5,16/04/2021,Eagles,Loss 76-103,2,0,0
2023,Darcy Cameron,12,03/06/2023,Eagles,Win 120-57,23,0,1
2022,Darcy Cameron,4,09/04/2022,Eagles,Loss 74-87,8,1,1
2021,Darcy Cameron,20,31/07/2021,Eagles,Win 90-45,9,1,0
2021,Darcy Cameron,5,16/04/2021,Eagles,Loss 76-103,10,1,0
2023,Jack Crisp,12,03/06/2023,Eagles,Win 120-57,16,1,0
2022,Jack Crisp,4,09/04/2022,Eagles,Loss 74-87,29,0,1
2021,Jack Crisp,20,31/07/2021,Eagles,Win 90-45,36,0,0
2021,Jack Crisp,5,16/04/2021,Eagles,Loss 76-103,32,0,0
2023,John Noble,12,03/06/2023,Eagles,Win 120-57,17,0,0
2022,John Noble,4,09/04/2022,Eagles,Loss 74-87,13,0,0
2021,John Noble,20,31/07/2021,Eagles,Win 90-45,22,1,0
2021,John Noble,5,16/04/2021,Eagles,Loss 76-103,14,0,0
2022,Steele Sidebottom,4,09/04/2022,Eagles,Loss 74-87,14,0,0
2021,Steele Sidebottom,20,31/07/2021,Eagles,Win 90-45,33,1,0
2021,Steele Sidebottom,5,16/04/2021,Eagles,Loss 76-103,22,0,1
2023,Lachie Schultz,22,12/08/2023,Eagles,Win 134-33,24,5,3
2023,Lachie Schultz,3,02/04/2023,Eagles,Win 108-67,19,1,0
2022,Lachie Schultz,22,13/08/2022,Eagles,Win 71-47,14,1,2
2022,Lachie Schultz,3,03/04/2022,Eagles,Win 102-47,23,2,0
2021,Lachie Schultz,22,15/08/2021,Eagles,Win 79-64,10,2,2
2021,Lachie Schultz,7,02/05/2021,Eagles,Loss 73-132,12,0,2
2023,Brayden Maynard,12,03/06/2023,Eagles,Win 120-57,10,0,0
2022,Brayden Maynard,4,09/04/2022,Eagles,Loss 74-87,22,1,0
2021,Brayden Maynard,20,31/07/2021,Eagles,Win 90-45,30,0,0
2021,Brayden Maynard,5,16/04/2021,Eagles,Loss 76-103,27,0,0
2022,Patrick Lipinski,4,09/04/2022,Eagles,Loss 74-87,21,0,0
2021,Patrick Lipinski,2,28/03/2021,Eagles,Win 100-93,20,0,0
2023,Isaac Quaynor,12,03/06/2023,Eagles,Win 120-57,18,0,0
2022,Isaac Quaynor,4,09/04/2022,Eagles,Loss 74-87,11,0,0
2021,Isaac Quaynor,20,31/07/2021,Eagles,Win 90-45,19,1,0
2021,Isaac Quaynor,5,16/04/2021,Eagles,Loss 76-103,16,0,0
2022,Jamie Elliott,4,09/04/2022,Eagles,Loss 74-87,12,0,0
2021,Jamie Elliott,20,31/07/2021,Eagles,Win 90-45,14,2,2
2023,Darcy Moore,12,03/06/2023,Eagles,Win 120-57,16,0,0
2022,Darcy Moore,4,09/04/2022,Eagles,Loss 74-87,14,0,0
2021,Darcy Moore,5,16/04/2021,Eagles,Loss 76-103,9,3,0
2022,Jeremy Howe,4,09/04/2022,Eagles,Loss 74-87,14,0,0
2021,Jeremy Howe,20,31/07/2021,Eagles,Win 90-45,24,0,0
2021,Jeremy Howe,5,16/04/2021,Eagles,Loss 76-103,2,0,0
2023,Brody Mihocek,12,03/06/2023,Eagles,Win 120-57,15,3,2
2022,Brody Mihocek,4,09/04/2022,Eagles,Loss 74-87,13,2,1
2021,Brody Mihocek,20,31/07/2021,Eagles,Win 90-45,15,2,0
2021,Brody Mihocek,5,16/04/2021,Eagles,Loss 76-103,11,2,5
2023,Mason Cox,12,03/06/2023,Eagles,Win 120-57,14,2,1
2023,Will Hoskin-Elliott,12,03/06/2023,Eagles,Win 120-57,4,0,0
2022,Will Hoskin-Elliott,4,09/04/2022,Eagles,Loss 74-87,10,1,0
2021,Will Hoskin-Elliott,20,31/07/2021,Eagles,Win 90-45,23,1,0
2022,Daniel McStay,8,07/05/2022,Eagles,Win 105-30,2,0,0
2021,Daniel McStay,23,21/08/2021,Eagles,Win 125-87,15,2,1
2023,Beau McCreery,12,03/06/2023,Eagles,Win 120-57,6,0,0
2021,Beau McCreery,5,16/04/2021,Eagles,Loss 76-103,11,2,0
2023,Billy Frampton,12,03/06/2023,Eagles,Win 120-57,9,0,0
2021,Billy Frampton,9,16/05/2021,Eagles,Loss 76-106,5,0,1
2023,Bobby Hill,12,03/06/2023,Eagles,Win 120-57,6,3,1
2022,Bobby Hill,10,22/05/2022,Eagles,Win 138-86,10,1,1
2021,Bobby Hill,10,23/05/2021,Eagles,Win 93-77,15,2,2
2023,Oleg Markov,12,03/06/2023,Eagles,Win 120-57,1,0,0
2022,Oleg Markov,20,31/07/2022,Eagles,Win 107-104,13,0,0
2021,Oleg Markov,1,21/03/2021,Eagles,Loss 58-83,20,0,0
2021,Finlay Macrae,20,31/07/2021,Eagles,Win 90-45,16,0,0
2021,Finlay Macrae,5,16/04/2021,Eagles,Loss 76-103,18,0,0
2023,Ash Johnson,12,03/06/2023,Eagles,Win 120-57,9,3,0
2023,Nathan Murphy,12,03/06/2023,Eagles,Win 120-57,14,0,0
2023,Harvey Harrison,12,03/06/2023,Eagles,Win 120-57,8,1,1
2022,Reef McInnes,4,09/04/2022,Eagles,Loss 74-87,6,0,1
