Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Nick Daicos,18,15/07/2023,Dockers,Win 113-67,36,1,2
2022,Nick Daicos,Semi Final,10/09/2022,Dockers,Win 79-59,25,0,0
2022,Nick Daicos,10,22/05/2022,Dockers,Win 80-44,23,0,0
2023,Josh Daicos,18,15/07/2023,Dockers,Win 113-67,31,1,0
2022,Josh Daicos,Semi Final,10/09/2022,Dockers,Win 79-59,17,0,0
2022,Josh Daicos,10,22/05/2022,Dockers,Win 80-44,20,0,0
2021,Josh Daicos,15,26/06/2021,Dockers,Loss 79-91,18,0,0
2023,Tom Mitchell,18,15/07/2023,Dockers,Win 113-67,14,0,0
2022,Tom Mitchell,13,11/06/2022,Dockers,Loss 82-95,28,0,0
2021,Tom Mitchell,17,10/07/2021,Dockers,Loss 46-108,39,0,0
2021,Tom Mitchell,4,11/04/2021,Dockers,Loss 81-96,38,1,0
2023,Scott Pendlebury,18,15/07/2023,Dockers,Win 113-67,14,1,0
2022,Scott Pendlebury,Semi Final,10/09/2022,Dockers,Win 79-59,24,0,0
2022,Scott Pendlebury,10,22/05/2022,Dockers,Win 80-44,16,0,0
2021,Scott Pendlebury,15,26/06/2021,Dockers,Loss 79-91,29,0,0
2023,Jordan De Goey,18,15/07/2023,Dockers,Win 113-67,26,0,0
2022,Jordan De Goey,Semi Final,10/09/2022,Dockers,Win 79-59,24,1,0
2022,Jordan De Goey,10,22/05/2022,Dockers,Win 80-44,19,0,2
2022,Darcy Cameron,Semi Final,10/09/2022,Dockers,Win 79-59,10,0,0
2022,Darcy Cameron,10,22/05/2022,Dockers,Win 80-44,12,1,0
2021,Darcy Cameron,15,26/06/2021,Dockers,Loss 79-91,15,1,0
2023,Jack Crisp,18,15/07/2023,Dockers,Win 113-67,25,1,0
2022,Jack Crisp,Semi Final,10/09/2022,Dockers,Win 79-59,24,2,0
2022,Jack Crisp,10,22/05/2022,Dockers,Win 80-44,27,1,0
2021,Jack Crisp,15,26/06/2021,Dockers,Loss 79-91,30,0,0
2023,John Noble,18,15/07/2023,Dockers,Win 113-67,20,0,0
2022,John Noble,Semi Final,10/09/2022,Dockers,Win 79-59,21,0,0
2022,John Noble,10,22/05/2022,Dockers,Win 80-44,18,0,0
2021,John Noble,15,26/06/2021,Dockers,Loss 79-91,18,0,0
2023,Steele Sidebottom,18,15/07/2023,Dockers,Win 113-67,18,0,0
2022,Steele Sidebottom,Semi Final,10/09/2022,Dockers,Win 79-59,19,0,0
2022,Steele Sidebottom,10,22/05/2022,Dockers,Win 80-44,23,0,0
2021,Steele Sidebottom,15,26/06/2021,Dockers,Loss 79-91,25,1,0
2023,Brayden Maynard,18,15/07/2023,Dockers,Win 113-67,20,0,0
2022,Brayden Maynard,Semi Final,10/09/2022,Dockers,Win 79-59,10,0,0
2022,Brayden Maynard,10,22/05/2022,Dockers,Win 80-44,13,0,0
2021,Brayden Maynard,15,26/06/2021,Dockers,Loss 79-91,27,0,0
2023,Patrick Lipinski,18,15/07/2023,Dockers,Win 113-67,14,0,0
2022,Patrick Lipinski,Semi Final,10/09/2022,Dockers,Win 79-59,21,0,0
2022,Patrick Lipinski,10,22/05/2022,Dockers,Win 80-44,29,0,0
2023,Isaac Quaynor,18,15/07/2023,Dockers,Win 113-67,22,0,0
2022,Isaac Quaynor,Semi Final,10/09/2022,Dockers,Win 79-59,9,0,1
2022,Isaac Quaynor,10,22/05/2022,Dockers,Win 80-44,13,0,0
2021,Isaac Quaynor,15,26/06/2021,Dockers,Loss 79-91,13,0,0
2023,Jamie Elliott,18,15/07/2023,Dockers,Win 113-67,10,4,0
2022,Jamie Elliott,Semi Final,10/09/2022,Dockers,Win 79-59,15,2,2
2022,Jamie Elliott,10,22/05/2022,Dockers,Win 80-44,13,0,0
2021,Jamie Elliott,15,26/06/2021,Dockers,Loss 79-91,15,1,0
2023,Darcy Moore,18,15/07/2023,Dockers,Win 113-67,19,0,0
2022,Darcy Moore,Semi Final,10/09/2022,Dockers,Win 79-59,15,0,0
2022,Darcy Moore,10,22/05/2022,Dockers,Win 80-44,12,0,0
2023,Jeremy Howe,18,15/07/2023,Dockers,Win 113-67,17,0,0
2022,Jeremy Howe,Semi Final,10/09/2022,Dockers,Win 79-59,17,0,0
2022,Jeremy Howe,10,22/05/2022,Dockers,Win 80-44,13,0,0
2022,Brody Mihocek,Semi Final,10/09/2022,Dockers,Win 79-59,9,2,1
2022,Brody Mihocek,10,22/05/2022,Dockers,Win 80-44,6,2,0
2021,Brody Mihocek,15,26/06/2021,Dockers,Loss 79-91,13,1,4
2023,Mason Cox,18,15/07/2023,Dockers,Win 113-67,8,1,1
2022,Mason Cox,Semi Final,10/09/2022,Dockers,Win 79-59,10,1,0
2022,Mason Cox,10,22/05/2022,Dockers,Win 80-44,2,0,0
2021,Mason Cox,15,26/06/2021,Dockers,Loss 79-91,6,0,2
2022,Will Hoskin-Elliott,Semi Final,10/09/2022,Dockers,Win 79-59,12,0,3
2022,Will Hoskin-Elliott,10,22/05/2022,Dockers,Win 80-44,14,2,0
2021,Will Hoskin-Elliott,15,26/06/2021,Dockers,Loss 79-91,17,1,0
2023,Daniel McStay,18,15/07/2023,Dockers,Win 113-67,7,2,0
2022,Daniel McStay,12,05/06/2022,Dockers,Loss 85-99,13,2,2
2021,Daniel McStay,21,08/08/2021,Dockers,Win 118-54,15,2,1
2021,Daniel McStay,8,09/05/2021,Dockers,Win 95-71,8,1,0
2023,Beau McCreery,18,15/07/2023,Dockers,Win 113-67,8,0,0
2022,Beau McCreery,Semi Final,10/09/2022,Dockers,Win 79-59,6,0,0
2022,Beau McCreery,10,22/05/2022,Dockers,Win 80-44,12,0,0
2021,Beau McCreery,15,26/06/2021,Dockers,Loss 79-91,0,0,0
2023,Billy Frampton,18,15/07/2023,Dockers,Win 113-67,3,1,0
2021,Billy Frampton,5,18/04/2021,Dockers,Loss 72-84,10,0,1
2023,Bobby Hill,18,15/07/2023,Dockers,Win 113-67,3,1,0
2022,Bobby Hill,4,09/04/2022,Dockers,Loss 54-88,7,0,1
2021,Bobby Hill,2,28/03/2021,Dockers,Loss 56-87,12,0,2
2023,Oleg Markov,18,15/07/2023,Dockers,Win 113-67,15,0,0
2021,Oleg Markov,13,12/06/2021,Dockers,Loss 49-76,15,0,0
2023,Ash Johnson,18,15/07/2023,Dockers,Win 113-67,7,3,0
2022,Ash Johnson,Semi Final,10/09/2022,Dockers,Win 79-59,8,0,3
2023,Nathan Murphy,18,15/07/2023,Dockers,Win 113-67,9,0,0
2022,Nathan Murphy,Semi Final,10/09/2022,Dockers,Win 79-59,8,0,0
2022,Nathan Murphy,10,22/05/2022,Dockers,Win 80-44,7,0,0
2021,Nathan Murphy,15,26/06/2021,Dockers,Loss 79-91,15,0,0
