Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Jye Caldwell,1,19/03/2022,Cats,Loss 72-138,23,2,1
2023,Jade Gresham,23,19/08/2023,Cats,Win 88-55,21,0,2
2022,Jade Gresham,9,14/05/2022,Cats,Win 90-80,30,0,1
2022,Todd Goldstein,16,02/07/2022,Cats,Loss 32-144,7,0,0
2022,Todd Goldstein,6,24/04/2022,Cats,Loss 61-121,13,0,0
2021,Todd Goldstein,20,31/07/2021,Cats,Loss 42-62,12,0,0
2021,Todd Goldstein,5,18/04/2021,Cats,Loss 47-77,10,0,0
2023,Kyle Langford,18,15/07/2023,Cats,Loss 45-122,9,1,0
2023,Kyle Langford,7,30/04/2023,Cats,Loss 104-132,11,0,0
2022,Kyle Langford,1,19/03/2022,Cats,Loss 72-138,0,0,0
2021,Kyle Langford,16,02/07/2021,Cats,Loss 57-98,17,0,0
2023,Nick Hind,18,15/07/2023,Cats,Loss 45-122,10,0,0
2023,Nick Hind,7,30/04/2023,Cats,Loss 104-132,15,0,1
2022,Nick Hind,1,19/03/2022,Cats,Loss 72-138,23,0,0
2021,Nick Hind,16,02/07/2021,Cats,Loss 57-98,21,0,0
2023,Dylan Shiel,7,30/04/2023,Cats,Loss 104-132,22,2,0
2022,Dylan Shiel,1,19/03/2022,Cats,Loss 72-138,23,0,0
2023,Jayden Laverde,18,15/07/2023,Cats,Loss 45-122,16,0,0
2022,Jayden Laverde,1,19/03/2022,Cats,Loss 72-138,6,0,0
2021,Jayden Laverde,16,02/07/2021,Cats,Loss 57-98,12,0,0
2023,Archie Perkins,18,15/07/2023,Cats,Loss 45-122,19,0,0
2023,Archie Perkins,7,30/04/2023,Cats,Loss 104-132,17,0,0
2022,Archie Perkins,1,19/03/2022,Cats,Loss 72-138,20,0,0
2021,Archie Perkins,16,02/07/2021,Cats,Loss 57-98,8,0,0
2023,Sam Draper,7,30/04/2023,Cats,Loss 104-132,7,1,0
2022,Sam Draper,1,19/03/2022,Cats,Loss 72-138,12,0,0
2021,Sam Draper,16,02/07/2021,Cats,Loss 57-98,7,0,0
2023,Xavier Duursma,21,05/08/2023,Cats,Loss 85-97,13,0,0
2021,Xavier Duursma,Qualifying Final,27/08/2021,Cats,Win 86-43,24,0,0
2023,Sam Durham,18,15/07/2023,Cats,Loss 45-122,18,0,0
2023,Sam Durham,7,30/04/2023,Cats,Loss 104-132,14,0,1
2023,Jake Stringer,18,15/07/2023,Cats,Loss 45-122,8,1,0
2023,Jake Stringer,7,30/04/2023,Cats,Loss 104-132,26,4,1
2021,Jake Stringer,16,02/07/2021,Cats,Loss 57-98,25,3,1
2023,Jake Kelly,18,15/07/2023,Cats,Loss 45-122,15,0,0
2023,Jake Kelly,7,30/04/2023,Cats,Loss 104-132,11,0,0
2022,Jake Kelly,1,19/03/2022,Cats,Loss 72-138,13,0,0
2021,Jake Kelly,1,20/03/2021,Cats,Win 103-91,4,0,0
2023,Peter Wright,18,15/07/2023,Cats,Loss 45-122,7,1,0
2022,Peter Wright,1,19/03/2022,Cats,Loss 72-138,8,2,0
2021,Peter Wright,16,02/07/2021,Cats,Loss 57-98,12,0,1
2023,Nick Bryan,18,15/07/2023,Cats,Loss 45-122,14,1,0
2023,Ben McKay,17,09/07/2023,Cats,Loss 63-125,16,0,0
2022,Ben McKay,16,02/07/2022,Cats,Loss 32-144,3,0,0
2022,Ben McKay,6,24/04/2022,Cats,Loss 61-121,12,0,0
2021,Ben McKay,20,31/07/2021,Cats,Loss 42-62,13,0,0
2021,Ben McKay,5,18/04/2021,Cats,Loss 47-77,7,0,0
2023,Matt Guelfi,18,15/07/2023,Cats,Loss 45-122,9,1,0
2022,Matt Guelfi,1,19/03/2022,Cats,Loss 72-138,13,0,1
2023,Sam Weideman,18,15/07/2023,Cats,Loss 45-122,10,0,0
2023,Sam Weideman,7,30/04/2023,Cats,Loss 104-132,14,5,1
2022,Nik Cox,1,19/03/2022,Cats,Loss 72-138,15,0,0
2021,Nik Cox,16,02/07/2021,Cats,Loss 57-98,8,0,0
2023,Jye Menzie,18,15/07/2023,Cats,Loss 45-122,10,1,0
2021,Harrison Jones,16,02/07/2021,Cats,Loss 57-98,5,1,0
2022,Kaine Baldwin,1,19/03/2022,Cats,Loss 72-138,7,0,1
