Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Luke Davies-Uniacke,9,13/05/2023,Power,Loss 65-135,29,0,0
2022,Luke Davies-Uniacke,9,13/05/2022,Power,Loss 65-135,29,0,0
2021,Luke Davies-Uniacke,9,13/05/2021,Power,Loss 65-135,29,0,0
2023,Harry Sheezel,9,13/05/2023,Power,Loss 65-135,22,0,0
2022,Harry Sheezel,9,13/05/2022,Power,Loss 65-135,22,0,0
2021,Harry Sheezel,9,13/05/2021,Power,Loss 65-135,22,0,0
2023,Bailey Scott,9,13/05/2023,Power,Loss 65-135,20,0,0
2022,Bailey Scott,9,13/05/2022,Power,Loss 65-135,20,0,0
2021,Bailey Scott,9,13/05/2021,Power,Loss 65-135,20,0,0
2023,Liam Shiels,9,13/05/2023,Power,Loss 65-135,17,0,0
2022,Liam Shiels,9,13/05/2022,Power,Loss 65-135,17,0,0
2021,Liam Shiels,9,13/05/2021,Power,Loss 65-135,17,0,0
2023,Jy Simpkin,9,13/05/2023,Power,Loss 65-135,26,0,0
2022,Jy Simpkin,9,13/05/2022,Power,Loss 65-135,26,0,0
2021,Jy Simpkin,9,13/05/2021,Power,Loss 65-135,26,0,0
2023,Luke McDonald,9,13/05/2023,Power,Loss 65-135,17,0,0
2022,Luke McDonald,9,13/05/2022,Power,Loss 65-135,17,0,0
2021,Luke McDonald,9,13/05/2021,Power,Loss 65-135,17,0,0
2023,Cameron Zurhaar,9,13/05/2023,Power,Loss 65-135,18,2,0
2022,Cameron Zurhaar,9,13/05/2022,Power,Loss 65-135,18,2,0
2021,Cameron Zurhaar,9,13/05/2021,Power,Loss 65-135,18,2,0
2023,Curtis Taylor,9,13/05/2023,Power,Loss 65-135,11,0,0
2022,Curtis Taylor,9,13/05/2022,Power,Loss 65-135,11,0,0
2021,Curtis Taylor,9,13/05/2021,Power,Loss 65-135,11,0,0
2023,Darcy Tucker,9,13/05/2023,Power,Loss 65-135,3,0,0
2022,Darcy Tucker,9,13/05/2022,Power,Loss 65-135,3,0,0
2021,Darcy Tucker,9,13/05/2021,Power,Loss 65-135,3,0,0
2023,Nick Larkey,9,13/05/2023,Power,Loss 65-135,9,4,1
2022,Nick Larkey,9,13/05/2022,Power,Loss 65-135,9,4,1
2021,Nick Larkey,9,13/05/2021,Power,Loss 65-135,9,4,1
2023,Hugh Greenwood,9,13/05/2023,Power,Loss 65-135,17,0,0
2022,Hugh Greenwood,9,13/05/2022,Power,Loss 65-135,17,0,0
2021,Hugh Greenwood,9,13/05/2021,Power,Loss 65-135,17,0,0
2023,Aidan Corr,9,13/05/2023,Power,Loss 65-135,14,0,0
2022,Aidan Corr,9,13/05/2022,Power,Loss 65-135,14,0,0
2021,Aidan Corr,9,13/05/2021,Power,Loss 65-135,14,0,0
2023,Dylan Stephens,4,08/04/2023,Power,Loss 64-66,18,0,0
2022,Dylan Stephens,4,08/04/2022,Power,Loss 64-66,18,0,0
2021,Dylan Stephens,4,08/04/2021,Power,Loss 64-66,18,0,0
2023,Jaidyn Stephenson,9,13/05/2023,Power,Loss 65-135,14,2,1
2022,Jaidyn Stephenson,9,13/05/2022,Power,Loss 65-135,14,2,1
2021,Jaidyn Stephenson,9,13/05/2021,Power,Loss 65-135,14,2,1
2023,Griffin Logue,9,13/05/2023,Power,Loss 65-135,12,1,0
2022,Griffin Logue,9,13/05/2022,Power,Loss 65-135,12,1,0
2021,Griffin Logue,9,13/05/2021,Power,Loss 65-135,12,1,0
2023,Miller Bergman,9,13/05/2023,Power,Loss 65-135,10,0,0
2022,Miller Bergman,9,13/05/2022,Power,Loss 65-135,10,0,0
2021,Miller Bergman,9,13/05/2021,Power,Loss 65-135,10,0,0
2023,Paul Curtis,9,13/05/2023,Power,Loss 65-135,17,1,0
2022,Paul Curtis,9,13/05/2022,Power,Loss 65-135,17,1,0
2021,Paul Curtis,9,13/05/2021,Power,Loss 65-135,17,1,0
2023,Blake Drury,9,13/05/2023,Power,Loss 65-135,7,0,0
2022,Blake Drury,9,13/05/2022,Power,Loss 65-135,7,0,0
2021,Blake Drury,9,13/05/2021,Power,Loss 65-135,7,0,0
