Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Rowan Marshall,18,15/07/2023,Suns,Loss 51-77,19,1,0
2023,Rowan Marshall,4,08/04/2023,Suns,Win 113-60,21,0,0
2022,Rowan Marshall,5,16/04/2022,Suns,Win 87-61,15,0,0
2021,Rowan Marshall,8,08/05/2021,Suns,Win 63-54,14,0,0
2023,Brad Crouch,18,15/07/2023,Suns,Loss 51-77,28,0,0
2023,Brad Crouch,4,08/04/2023,Suns,Win 113-60,34,0,0
2022,Brad Crouch,5,16/04/2022,Suns,Win 87-61,27,0,0
2021,Brad Crouch,8,08/05/2021,Suns,Win 63-54,30,1,0
2023,Jack Sinclair,18,15/07/2023,Suns,Loss 51-77,23,0,0
2023,Jack Sinclair,4,08/04/2023,Suns,Win 113-60,31,1,0
2022,Jack Sinclair,5,16/04/2022,Suns,Win 87-61,27,0,1
2021,Jack Sinclair,8,08/05/2021,Suns,Win 63-54,20,0,0
2023,Jack Steele,18,15/07/2023,Suns,Loss 51-77,22,0,0
2022,Jack Steele,5,16/04/2022,Suns,Win 87-61,27,0,0
2021,Jack Steele,8,08/05/2021,Suns,Win 63-54,27,2,1
2023,Mason Wood,18,15/07/2023,Suns,Loss 51-77,14,1,0
2023,Mason Wood,4,08/04/2023,Suns,Win 113-60,24,0,0
2022,Mason Wood,5,16/04/2022,Suns,Win 87-61,12,0,1
2021,Mason Wood,8,08/05/2021,Suns,Win 63-54,5,0,0
2023,Nasiah Wanganeen-Milera,18,15/07/2023,Suns,Loss 51-77,28,0,0
2023,Nasiah Wanganeen-Milera,4,08/04/2023,Suns,Win 113-60,24,0,0
2022,Nasiah Wanganeen-Milera,5,16/04/2022,Suns,Win 87-61,15,0,0
2023,Callum Wilkie,18,15/07/2023,Suns,Loss 51-77,22,0,0
2023,Callum Wilkie,4,08/04/2023,Suns,Win 113-60,24,0,0
2022,Callum Wilkie,5,16/04/2022,Suns,Win 87-61,18,0,0
2021,Callum Wilkie,8,08/05/2021,Suns,Win 63-54,25,0,0
2021,Liam Henry,13,12/06/2021,Suns,Win 76-49,8,1,0
2023,Bradley Hill,18,15/07/2023,Suns,Loss 51-77,20,0,0
2023,Bradley Hill,4,08/04/2023,Suns,Win 113-60,22,2,0
2022,Bradley Hill,5,16/04/2022,Suns,Win 87-61,19,0,1
2021,Bradley Hill,8,08/05/2021,Suns,Win 63-54,21,0,0
2023,Mitch Owens,18,15/07/2023,Suns,Loss 51-77,14,0,1
2023,Mitch Owens,4,08/04/2023,Suns,Win 113-60,27,2,2
2023,Liam Stocker,18,15/07/2023,Suns,Loss 51-77,13,0,0
2023,Liam Stocker,4,08/04/2023,Suns,Win 113-60,26,0,0
2021,Liam Stocker,21,07/08/2021,Suns,Loss 57-76,14,0,0
2023,Sebastian Ross,4,08/04/2023,Suns,Win 113-60,30,1,0
2022,Sebastian Ross,5,16/04/2022,Suns,Win 87-61,27,1,0
2023,Hunter Clark,18,15/07/2023,Suns,Loss 51-77,12,0,0
2023,Hunter Clark,4,08/04/2023,Suns,Win 113-60,27,0,0
2021,Hunter Clark,8,08/05/2021,Suns,Win 63-54,22,0,0
2023,Jack Higgins,4,08/04/2023,Suns,Win 113-60,22,5,1
2022,Jack Higgins,5,16/04/2022,Suns,Win 87-61,16,5,2
2021,Jack Higgins,8,08/05/2021,Suns,Win 63-54,18,1,3
