Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Sam Docherty,Preliminary Final,23/09/2023,Lions,Loss 63-79,19,1,0
2023,Sam Docherty,8,05/05/2023,Lions,Loss 74-100,29,1,0
2022,Sam Docherty,21,07/08/2022,Lions,Loss 81-114,28,0,0
2021,Sam Docherty,6,24/04/2021,Lions,Loss 85-103,28,0,0
2023,Nic Newman,Preliminary Final,23/09/2023,Lions,Loss 63-79,23,0,0
2023,Nic Newman,8,05/05/2023,Lions,Loss 74-100,19,0,0
2023,Adam Cerra,Preliminary Final,23/09/2023,Lions,Loss 63-79,20,0,1
2023,Adam Cerra,8,05/05/2023,Lions,Loss 74-100,33,1,0
2022,Adam Cerra,21,07/08/2022,Lions,Loss 81-114,22,0,0
2021,Adam Cerra,21,08/08/2021,Lions,Loss 54-118,24,0,0
2023,Sam Walsh,Preliminary Final,23/09/2023,Lions,Loss 63-79,33,0,0
2023,Sam Walsh,8,05/05/2023,Lions,Loss 74-100,28,0,0
2022,Sam Walsh,21,07/08/2022,Lions,Loss 81-114,27,0,0
2021,Sam Walsh,6,24/04/2021,Lions,Loss 85-103,33,1,1
2023,Patrick Cripps,Preliminary Final,23/09/2023,Lions,Loss 63-79,13,2,0
2023,Patrick Cripps,8,05/05/2023,Lions,Loss 74-100,17,0,0
2022,Patrick Cripps,21,07/08/2022,Lions,Loss 81-114,24,1,1
2021,Patrick Cripps,6,24/04/2021,Lions,Loss 85-103,25,0,2
2023,Blake Acres,Preliminary Final,23/09/2023,Lions,Loss 63-79,18,0,0
2023,Blake Acres,8,05/05/2023,Lions,Loss 74-100,29,0,0
2022,Blake Acres,12,05/06/2022,Lions,Win 99-85,19,0,0
2021,Blake Acres,8,09/05/2021,Lions,Loss 71-95,13,0,0
2023,Charlie Curnow,Preliminary Final,23/09/2023,Lions,Loss 63-79,8,1,1
2023,Charlie Curnow,8,05/05/2023,Lions,Loss 74-100,10,1,2
2022,Charlie Curnow,21,07/08/2022,Lions,Loss 81-114,12,2,0
2023,Matthew Kennedy,Preliminary Final,23/09/2023,Lions,Loss 63-79,6,0,0
