Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Clayton Oliver,Semi Final,15/09/2023,Blues,Loss 71-73,27,0,1
2023,Clayton Oliver,22,12/08/2023,Blues,Loss 56-60,27,0,0
2022,Clayton Oliver,22,13/08/2022,Blues,Win 79-74,29,0,0
2021,Clayton Oliver,9,16/05/2021,Blues,Win 94-68,28,1,2
2023,Christian Petracca,Semi Final,15/09/2023,Blues,Loss 71-73,24,1,0
2023,Christian Petracca,22,12/08/2023,Blues,Loss 56-60,24,2,2
2023,Christian Petracca,12,02/06/2023,Blues,Win 61-44,32,1,0
2022,Christian Petracca,22,13/08/2022,Blues,Win 79-74,24,1,1
2021,Christian Petracca,9,16/05/2021,Blues,Win 94-68,27,0,0
2023,Jack Viney,Semi Final,15/09/2023,Blues,Loss 71-73,31,0,1
2023,Jack Viney,22,12/08/2023,Blues,Loss 56-60,31,0,0
2023,Jack Viney,12,02/06/2023,Blues,Win 61-44,20,0,0
2022,Jack Viney,22,13/08/2022,Blues,Win 79-74,26,0,0
2023,Max Gawn,Semi Final,15/09/2023,Blues,Loss 71-73,17,0,2
2023,Max Gawn,22,12/08/2023,Blues,Loss 56-60,11,0,0
2023,Max Gawn,12,02/06/2023,Blues,Win 61-44,16,1,2
2022,Max Gawn,22,13/08/2022,Blues,Win 79-74,20,1,1
2021,Max Gawn,9,16/05/2021,Blues,Win 94-68,15,0,0
2023,Lachie Hunter,Semi Final,15/09/2023,Blues,Loss 71-73,25,0,0
2023,Lachie Hunter,22,12/08/2023,Blues,Loss 56-60,27,0,0
2023,Lachie Hunter,12,02/06/2023,Blues,Win 61-44,22,0,0
2022,Lachie Hunter,2,24/03/2022,Blues,Loss 90-102,18,0,0
2021,Lachie Hunter,8,09/05/2021,Blues,Win 107-91,14,2,1
2023,Christian Salem,Semi Final,15/09/2023,Blues,Loss 71-73,22,0,0
2023,Christian Salem,22,12/08/2023,Blues,Loss 56-60,24,0,0
