Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Sam Docherty,Semi Final,15/09/2023,Demons,Win 73-71,19,0,0
2023,Sam Docherty,22,12/08/2023,Demons,Win 60-56,22,1,1
2023,Sam Docherty,12,02/06/2023,Demons,Loss 44-61,26,0,1
2022,Sam Docherty,22,13/08/2022,Demons,Loss 74-79,28,0,0
2021,Sam Docherty,9,16/05/2021,Demons,Loss 68-94,27,0,0
2023,Nic Newman,Semi Final,15/09/2023,Demons,Win 73-71,30,0,0
2023,Nic Newman,22,12/08/2023,Demons,Win 60-56,33,0,0
2021,Nic Newman,9,16/05/2021,Demons,Loss 68-94,20,0,0
2023,Adam Cerra,Semi Final,15/09/2023,Demons,Win 73-71,20,0,0
2023,Adam Cerra,12,02/06/2023,Demons,Loss 44-61,30,0,0
2021,Adam Cerra,1,20/03/2021,Demons,Loss 58-80,24,0,1
2023,Sam Walsh,Semi Final,15/09/2023,Demons,Win 73-71,34,2,0
2023,Sam Walsh,12,02/06/2023,Demons,Loss 44-61,22,0,0
2022,Sam Walsh,22,13/08/2022,Demons,Loss 74-79,27,0,0
2021,Sam Walsh,9,16/05/2021,Demons,Loss 68-94,30,0,0
2023,Patrick Cripps,Semi Final,15/09/2023,Demons,Win 73-71,27,0,0
2023,Patrick Cripps,22,12/08/2023,Demons,Win 60-56,29,1,0
2023,Patrick Cripps,12,02/06/2023,Demons,Loss 44-61,23,0,0
2022,Patrick Cripps,22,13/08/2022,Demons,Loss 74-79,26,0,0
2021,Patrick Cripps,9,16/05/2021,Demons,Loss 68-94,27,0,0
2023,Blake Acres,Semi Final,15/09/2023,Demons,Win 73-71,17,2,0
2023,Blake Acres,22,12/08/2023,Demons,Win 60-56,25,1,0
2023,Blake Acres,12,02/06/2023,Demons,Loss 44-61,18,1,0
2022,Blake Acres,20,29/07/2022,Demons,Loss 39-85,19,0,0
2022,Blake Acres,11,28/05/2022,Demons,Win 94-56,18,0,1
2021,Blake Acres,1,20/03/2021,Demons,Loss 58-80,12,0,0
2023,Charlie Curnow,Semi Final,15/09/2023,Demons,Win 73-71,9,1,2
2023,Charlie Curnow,22,12/08/2023,Demons,Win 60-56,10,2,0
2023,Charlie Curnow,12,02/06/2023,Demons,Loss 44-61,11,1,0
