Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Chayce Jones,19,24/07/2021,Hawks,Win 102-83,18,0,0
2023,Lachlan Murphy,6,23/04/2023,Hawks,Win 79-76,15,0,0
2021,Lachlan Murphy,19,24/07/2021,Hawks,Win 102-83,13,2,1
2021,Lachlan Murphy,6,25/04/2021,Hawks,Loss 99-102,10,0,1
2023,Darcy Fogarty,6,23/04/2023,Hawks,Win 79-76,11,3,1
2022,Darcy Fogarty,17,10/07/2022,Hawks,Loss 54-86,10,2,1
2021,Darcy Fogarty,19,24/07/2021,Hawks,Win 102-83,13,2,1
2021,Darcy Fogarty,6,25/04/2021,Hawks,Loss 99-102,9,0,0
2023,Luke Pedlar,6,23/04/2023,Hawks,Win 79-76,15,1,0
2023,Riley Thilthorpe,6,23/04/2023,Hawks,Win 79-76,12,0,1
2022,Riley Thilthorpe,17,10/07/2022,Hawks,Loss 54-86,13,2,0
2021,Riley Thilthorpe,6,25/04/2021,Hawks,Loss 99-102,16,5,0
2023,Max Michalanney,6,23/04/2023,Hawks,Win 79-76,6,0,0
2022,Harry Schoenberg,17,10/07/2022,Hawks,Loss 54-86,25,0,0
2021,Harry Schoenberg,19,24/07/2021,Hawks,Win 102-83,24,0,0
2021,Harry Schoenberg,6,25/04/2021,Hawks,Loss 99-102,11,1,0
2022,Sam Berry,17,10/07/2022,Hawks,Loss 54-86,18,0,0
2021,Sam Berry,19,24/07/2021,Hawks,Win 102-83,3,0,0
2021,Elliott Himmelberg,19,24/07/2021,Hawks,Win 102-83,11,2,1
2021,Elliott Himmelberg,6,25/04/2021,Hawks,Loss 99-102,9,2,0
2023,Ned McHenry,6,23/04/2023,Hawks,Win 79-76,2,0,0
2022,Ned McHenry,17,10/07/2022,Hawks,Loss 54-86,14,1,0
2021,Ned McHenry,19,24/07/2021,Hawks,Win 102-83,12,1,0
2021,Ned McHenry,6,25/04/2021,Hawks,Loss 99-102,8,1,0
2022,Patrick Parnell,17,10/07/2022,Hawks,Loss 54-86,15,0,0
2023,Nick Murray,6,23/04/2023,Hawks,Win 79-76,8,0,0
2022,Nick Murray,17,10/07/2022,Hawks,Loss 54-86,11,0,0
2023,Jordon Butts,6,23/04/2023,Hawks,Win 79-76,9,0,0
2022,Jordon Butts,17,10/07/2022,Hawks,Loss 54-86,10,0,0
2021,Jordon Butts,19,24/07/2021,Hawks,Win 102-83,9,0,0
2021,Jordon Butts,6,25/04/2021,Hawks,Loss 99-102,11,0,0
2021,Chris Burgess,11,29/05/2021,Hawks,Win 113-76,8,1,1
2022,Will Hamill,17,10/07/2022,Hawks,Loss 54-86,15,0,0
2021,Will Hamill,19,24/07/2021,Hawks,Win 102-83,12,0,0
2021,Will Hamill,6,25/04/2021,Hawks,Loss 99-102,16,0,0
