Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Zach Merrett,20,29/07/2023,Swans,Loss 99-101,39,0,0
2022,Zach Merrett,16,02/07/2022,Swans,Win 95-86,24,3,0
2022,Zach Merrett,9,14/05/2022,Swans,Loss 47-105,14,0,0
2021,Zach Merrett,20,01/08/2021,Swans,Loss 102-109,35,2,0
2021,Zach Merrett,4,08/04/2021,Swans,Loss 80-83,27,0,0
2023,Darcy Parish,20,29/07/2023,Swans,Loss 99-101,27,0,0
2022,Darcy Parish,16,02/07/2022,Swans,Win 95-86,21,0,0
2022,Darcy Parish,9,14/05/2022,Swans,Loss 47-105,31,0,0
2021,Darcy Parish,20,01/08/2021,Swans,Loss 102-109,34,0,0
2021,Darcy Parish,4,08/04/2021,Swans,Loss 80-83,25,1,0
2021,Will Setterfield,11,30/05/2021,Swans,Loss 78-100,16,0,0
2023,Mason Redman,20,29/07/2023,Swans,Loss 99-101,21,0,0
2022,Mason Redman,16,02/07/2022,Swans,Win 95-86,22,1,0
2022,Mason Redman,9,14/05/2022,Swans,Loss 47-105,19,0,0
2021,Mason Redman,20,01/08/2021,Swans,Loss 102-109,8,0,0
2023,Nic Martin,20,29/07/2023,Swans,Loss 99-101,16,1,0
2022,Nic Martin,16,02/07/2022,Swans,Win 95-86,18,0,0
2022,Nic Martin,9,14/05/2022,Swans,Loss 47-105,15,1,1
2023,Andrew McGrath,20,29/07/2023,Swans,Loss 99-101,16,0,0
2022,Andrew McGrath,9,14/05/2022,Swans,Loss 47-105,22,0,1
2021,Andrew McGrath,4,08/04/2021,Swans,Loss 80-83,20,0,0
2023,Dyson Heppell,20,29/07/2023,Swans,Loss 99-101,25,0,0
2022,Dyson Heppell,16,02/07/2022,Swans,Win 95-86,25,1,0
2022,Dyson Heppell,9,14/05/2022,Swans,Loss 47-105,23,0,0
2021,Dyson Heppell,20,01/08/2021,Swans,Loss 102-109,25,0,0
2021,Dyson Heppell,4,08/04/2021,Swans,Loss 80-83,23,0,0
2022,Jordan Ridley,16,02/07/2022,Swans,Win 95-86,17,0,0
2022,Jordan Ridley,9,14/05/2022,Swans,Loss 47-105,22,0,2
2021,Jordan Ridley,20,01/08/2021,Swans,Loss 102-109,10,0,0
2021,Jordan Ridley,4,08/04/2021,Swans,Loss 80-83,28,0,0
2023,Ben Hobbs,20,29/07/2023,Swans,Loss 99-101,20,0,1
2022,Ben Hobbs,16,02/07/2022,Swans,Win 95-86,19,1,0
2022,Ben Hobbs,9,14/05/2022,Swans,Loss 47-105,17,1,1
2023,Jye Caldwell,20,29/07/2023,Swans,Loss 99-101,27,1,1
2022,Jye Caldwell,16,02/07/2022,Swans,Win 95-86,18,0,0
2022,Jye Caldwell,9,14/05/2022,Swans,Loss 47-105,10,0,0
2023,Jade Gresham,13,08/06/2023,Swans,Win 80-66,18,0,2
2022,Jade Gresham,15,25/06/2022,Swans,Loss 32-83,18,0,0
2023,Todd Goldstein,10,20/05/2023,Swans,Loss 90-93,17,1,0
2022,Todd Goldstein,21,07/08/2022,Swans,Loss 88-126,19,0,1
2022,Todd Goldstein,4,09/04/2022,Swans,Loss 75-86,16,2,0
2021,Todd Goldstein,22,14/08/2021,Swans,Loss 77-91,14,0,0
2023,Kyle Langford,20,29/07/2023,Swans,Loss 99-101,10,5,0
2022,Kyle Langford,16,02/07/2022,Swans,Win 95-86,13,1,0
2021,Kyle Langford,20,01/08/2021,Swans,Loss 102-109,17,3,0
2021,Kyle Langford,4,08/04/2021,Swans,Loss 80-83,19,0,0
2023,Nick Hind,20,29/07/2023,Swans,Loss 99-101,23,1,0
2022,Nick Hind,16,02/07/2022,Swans,Win 95-86,25,1,1
2022,Nick Hind,9,14/05/2022,Swans,Loss 47-105,18,0,1
2021,Nick Hind,20,01/08/2021,Swans,Loss 102-109,15,1,0
2021,Nick Hind,4,08/04/2021,Swans,Loss 80-83,19,0,0
2022,Dylan Shiel,16,02/07/2022,Swans,Win 95-86,20,0,0
2022,Dylan Shiel,9,14/05/2022,Swans,Loss 47-105,20,0,0
2021,Dylan Shiel,20,01/08/2021,Swans,Loss 102-109,22,1,1
2023,Jayden Laverde,20,29/07/2023,Swans,Loss 99-101,10,0,0
2022,Jayden Laverde,16,02/07/2022,Swans,Win 95-86,11,0,0
2022,Jayden Laverde,9,14/05/2022,Swans,Loss 47-105,18,0,0
2021,Jayden Laverde,20,01/08/2021,Swans,Loss 102-109,5,0,0
2021,Jayden Laverde,4,08/04/2021,Swans,Loss 80-83,12,0,0
2023,Archie Perkins,20,29/07/2023,Swans,Loss 99-101,14,1,1
2022,Archie Perkins,9,14/05/2022,Swans,Loss 47-105,9,1,0
2021,Archie Perkins,20,01/08/2021,Swans,Loss 102-109,4,0,0
2021,Archie Perkins,4,08/04/2021,Swans,Loss 80-83,11,0,0
2022,Sam Draper,16,02/07/2022,Swans,Win 95-86,8,0,0
2022,Sam Draper,9,14/05/2022,Swans,Loss 47-105,4,0,0
2021,Sam Draper,20,01/08/2021,Swans,Loss 102-109,11,0,1
2023,Xavier Duursma,4,08/04/2023,Swans,Win 66-64,22,0,0
2022,Xavier Duursma,14,18/06/2022,Swans,Win 82-59,16,0,1
2023,Sam Durham,20,29/07/2023,Swans,Loss 99-101,13,1,0
2022,Sam Durham,16,02/07/2022,Swans,Win 95-86,16,1,0
2022,Sam Durham,9,14/05/2022,Swans,Loss 47-105,10,0,1
2021,Sam Durham,20,01/08/2021,Swans,Loss 102-109,11,0,0
2022,Jake Stringer,16,02/07/2022,Swans,Win 95-86,17,2,0
2021,Jake Stringer,20,01/08/2021,Swans,Loss 102-109,19,2,0
2021,Jake Stringer,4,08/04/2021,Swans,Loss 80-83,10,3,1
2023,Jake Kelly,20,29/07/2023,Swans,Loss 99-101,15,0,0
2022,Jake Kelly,16,02/07/2022,Swans,Win 95-86,20,1,0
2022,Jake Kelly,9,14/05/2022,Swans,Loss 47-105,9,0,0
2023,Peter Wright,20,29/07/2023,Swans,Loss 99-101,8,4,1
2022,Peter Wright,16,02/07/2022,Swans,Win 95-86,16,2,1
2022,Peter Wright,9,14/05/2022,Swans,Loss 47-105,8,2,0
