Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Errol Gulden,20,29/07/2023,Bombers,Win 101-99,37,1,0
2022,Errol Gulden,16,02/07/2022,Bombers,Loss 86-95,23,0,0
2022,Errol Gulden,9,14/05/2022,Bombers,Win 105-47,26,1,0
2021,Errol Gulden,20,01/08/2021,Bombers,Win 109-102,14,1,0
2021,Errol Gulden,4,08/04/2021,Bombers,Win 83-80,17,0,3
2023,Chad Warner,20,29/07/2023,Bombers,Win 101-99,26,1,0
2022,Chad Warner,16,02/07/2022,Bombers,Loss 86-95,25,3,1
2022,Chad Warner,9,14/05/2022,Bombers,Win 105-47,32,0,1
2021,Chad Warner,4,08/04/2021,Bombers,Win 83-80,23,0,1
2023,Luke Parker,20,29/07/2023,Bombers,Win 101-99,12,0,0
2022,Luke Parker,16,02/07/2022,Bombers,Loss 86-95,26,0,0
2022,Luke Parker,9,14/05/2022,Bombers,Win 105-47,23,1,0
2021,Luke Parker,20,01/08/2021,Bombers,Win 109-102,26,2,0
2021,Luke Parker,4,08/04/2021,Bombers,Win 83-80,32,1,1
2023,Jake Lloyd,20,29/07/2023,Bombers,Win 101-99,31,0,0
2022,Jake Lloyd,16,02/07/2022,Bombers,Loss 86-95,19,0,0
2022,Jake Lloyd,9,14/05/2022,Bombers,Win 105-47,24,0,0
2021,Jake Lloyd,20,01/08/2021,Bombers,Win 109-102,27,0,0
2021,Jake Lloyd,4,08/04/2021,Bombers,Win 83-80,25,0,0
2023,Callum Mills,20,29/07/2023,Bombers,Win 101-99,14,0,2
2022,Callum Mills,16,02/07/2022,Bombers,Loss 86-95,13,1,0
2022,Callum Mills,9,14/05/2022,Bombers,Win 105-47,29,0,0
2021,Callum Mills,20,01/08/2021,Bombers,Win 109-102,33,1,0
2021,Callum Mills,4,08/04/2021,Bombers,Win 83-80,25,1,1
2023,Isaac Heeney,20,29/07/2023,Bombers,Win 101-99,17,2,0
2022,Isaac Heeney,16,02/07/2022,Bombers,Loss 86-95,9,2,1
2022,Isaac Heeney,9,14/05/2022,Bombers,Win 105-47,13,1,2
2021,Isaac Heeney,20,01/08/2021,Bombers,Win 109-102,17,0,0
2021,Isaac Heeney,4,08/04/2021,Bombers,Win 83-80,9,0,2
2023,James Rowbottom,20,29/07/2023,Bombers,Win 101-99,19,0,0
2022,James Rowbottom,16,02/07/2022,Bombers,Loss 86-95,14,0,0
2022,James Rowbottom,9,14/05/2022,Bombers,Win 105-47,22,0,0
2023,Taylor Adams,24,25/08/2023,Bombers,Win 101-31,19,0,0
2022,Taylor Adams,19,24/07/2022,Bombers,Win 80-76,28,0,0
2022,Taylor Adams,6,25/04/2022,Bombers,Win 93-82,18,1,0
2021,Taylor Adams,23,22/08/2021,Bombers,Loss 64-102,31,0,0
2022,Peter Ladhams,9,14/05/2022,Bombers,Win 105-47,12,0,2
2021,Peter Ladhams,2,27/03/2021,Bombers,Win 119-65,11,2,0
2023,Brodie Grundy,5,15/04/2023,Bombers,Loss 77-104,18,0,0
2022,Brodie Grundy,6,25/04/2022,Bombers,Win 93-82,16,1,0
2021,Brodie Grundy,23,22/08/2021,Bombers,Loss 64-102,11,0,0
2021,Brodie Grundy,6,25/04/2021,Bombers,Loss 85-109,19,1,1
2023,Nick Blakey,20,29/07/2023,Bombers,Win 101-99,19,0,0
2022,Nick Blakey,16,02/07/2022,Bombers,Loss 86-95,15,0,0
2022,Nick Blakey,9,14/05/2022,Bombers,Win 105-47,26,0,0
2021,Nick Blakey,20,01/08/2021,Bombers,Win 109-102,15,1,0
2021,Nick Blakey,4,08/04/2021,Bombers,Win 83-80,13,0,2
2023,Oliver Florent,20,29/07/2023,Bombers,Win 101-99,21,0,0
2022,Oliver Florent,16,02/07/2022,Bombers,Loss 86-95,8,0,0
2022,Oliver Florent,9,14/05/2022,Bombers,Win 105-47,20,0,0
2021,Oliver Florent,20,01/08/2021,Bombers,Win 109-102,13,0,0
2021,Oliver Florent,4,08/04/2021,Bombers,Win 83-80,20,1,0
2023,Justin McInerney,20,29/07/2023,Bombers,Win 101-99,20,1,0
2022,Justin McInerney,16,02/07/2022,Bombers,Loss 86-95,14,0,0
2022,Justin McInerney,9,14/05/2022,Bombers,Win 105-47,17,0,0
2021,Justin McInerney,20,01/08/2021,Bombers,Win 109-102,28,0,0
2021,Justin McInerney,4,08/04/2021,Bombers,Win 83-80,14,2,0
2023,Tom Papley,20,29/07/2023,Bombers,Win 101-99,19,2,1
2022,Tom Papley,16,02/07/2022,Bombers,Loss 86-95,18,1,3
2022,Tom Papley,9,14/05/2022,Bombers,Win 105-47,21,2,3
2021,Tom Papley,20,01/08/2021,Bombers,Win 109-102,17,4,1
2021,Tom Papley,4,08/04/2021,Bombers,Win 83-80,12,1,2
2023,Hayden McLean,20,29/07/2023,Bombers,Win 101-99,16,0,1
2023,Braeden Campbell,20,29/07/2023,Bombers,Win 101-99,26,0,1
2022,Braeden Campbell,16,02/07/2022,Bombers,Loss 86-95,6,0,2
2021,Braeden Campbell,4,08/04/2021,Bombers,Win 83-80,19,0,0
2023,Will Hayward,20,29/07/2023,Bombers,Win 101-99,9,0,1
2022,Will Hayward,16,02/07/2022,Bombers,Loss 86-95,8,1,1
2022,Will Hayward,9,14/05/2022,Bombers,Win 105-47,12,2,2
2021,Will Hayward,20,01/08/2021,Bombers,Win 109-102,11,2,0
2023,Dane Rampe,20,29/07/2023,Bombers,Win 101-99,10,0,0
2022,Dane Rampe,16,02/07/2022,Bombers,Loss 86-95,11,0,0
2022,Dane Rampe,9,14/05/2022,Bombers,Win 105-47,12,0,0
2021,Dane Rampe,20,01/08/2021,Bombers,Win 109-102,20,0,0
2021,Dane Rampe,4,08/04/2021,Bombers,Win 83-80,15,0,0
2023,Sam Wicks,20,29/07/2023,Bombers,Win 101-99,14,3,1
2022,Sam Wicks,9,14/05/2022,Bombers,Win 105-47,19,2,0
2021,Sam Wicks,20,01/08/2021,Bombers,Win 109-102,10,1,0
2021,Sam Wicks,4,08/04/2021,Bombers,Win 83-80,13,0,1
2023,Robbie Fox,20,29/07/2023,Bombers,Win 101-99,13,0,0
2022,Robbie Fox,16,02/07/2022,Bombers,Loss 86-95,14,0,0
2021,Robbie Fox,20,01/08/2021,Bombers,Win 109-102,13,0,0
2023,Harry Cunningham,20,29/07/2023,Bombers,Win 101-99,21,0,0
2021,Harry Cunningham,20,01/08/2021,Bombers,Win 109-102,14,0,0
2021,Harry Cunningham,4,08/04/2021,Bombers,Win 83-80,14,0,0
2023,Logan McDonald,20,29/07/2023,Bombers,Win 101-99,12,1,1
2022,Logan McDonald,16,02/07/2022,Bombers,Loss 86-95,6,0,1
2022,Logan McDonald,9,14/05/2022,Bombers,Win 105-47,6,0,1
2021,Logan McDonald,4,08/04/2021,Bombers,Win 83-80,7,0,0
2023,Joel Amartey,20,29/07/2023,Bombers,Win 101-99,11,4,1
2023,James Jordon,5,15/04/2023,Bombers,Loss 77-104,6,1,0
2022,James Jordon,3,01/04/2022,Bombers,Win 99-70,16,0,0
2021,James Jordon,15,26/06/2021,Bombers,Win 68-57,21,2,1
2023,Tom McCartin,20,29/07/2023,Bombers,Win 101-99,16,0,0
2022,Tom McCartin,16,02/07/2022,Bombers,Loss 86-95,9,0,0
2022,Tom McCartin,9,14/05/2022,Bombers,Win 105-47,12,0,0
2021,Tom McCartin,20,01/08/2021,Bombers,Win 109-102,14,0,0
2021,Tom McCartin,4,08/04/2021,Bombers,Win 83-80,13,0,0
2022,Sam Reid,16,02/07/2022,Bombers,Loss 86-95,7,2,2
2021,Sam Reid,20,01/08/2021,Bombers,Win 109-102,14,1,1
2021,Sam Reid,4,08/04/2021,Bombers,Win 83-80,15,2,1
