Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim English,20,29/07/2023,Giants,Loss 73-78,25,2,0
2023,Tim English,8,06/05/2023,Giants,Win 86-71,23,0,0
2022,Tim English,22,13/08/2022,Giants,Win 62-57,10,1,0
2022,Tim English,14,18/06/2022,Giants,Win 125-105,23,0,0
2021,Tim English,6,23/04/2021,Giants,Win 104-65,12,0,0
2023,Marcus Bontempelli,20,29/07/2023,Giants,Loss 73-78,27,0,0
2023,Marcus Bontempelli,8,06/05/2023,Giants,Win 86-71,32,1,1
2022,Marcus Bontempelli,22,13/08/2022,Giants,Win 62-57,26,0,2
2022,Marcus Bontempelli,14,18/06/2022,Giants,Win 125-105,28,1,0
2021,Marcus Bontempelli,6,23/04/2021,Giants,Win 104-65,26,1,0
2023,Adam Treloar,20,29/07/2023,Giants,Loss 73-78,34,2,0
2023,Adam Treloar,8,06/05/2023,Giants,Win 86-71,24,0,0
2022,Adam Treloar,22,13/08/2022,Giants,Win 62-57,24,0,0
2022,Adam Treloar,14,18/06/2022,Giants,Win 125-105,31,0,2
2021,Adam Treloar,6,23/04/2021,Giants,Win 104-65,35,1,0
2023,Tom Liberatore,20,29/07/2023,Giants,Loss 73-78,35,0,0
2023,Tom Liberatore,8,06/05/2023,Giants,Win 86-71,29,1,1
2022,Tom Liberatore,22,13/08/2022,Giants,Win 62-57,20,1,0
2022,Tom Liberatore,14,18/06/2022,Giants,Win 125-105,26,0,1
2021,Tom Liberatore,6,23/04/2021,Giants,Win 104-65,27,2,0
2023,Jack Macrae,20,29/07/2023,Giants,Loss 73-78,32,0,0
2023,Jack Macrae,8,06/05/2023,Giants,Win 86-71,29,0,0
2022,Jack Macrae,22,13/08/2022,Giants,Win 62-57,31,0,0
2022,Jack Macrae,14,18/06/2022,Giants,Win 125-105,37,1,0
2021,Jack Macrae,6,23/04/2021,Giants,Win 104-65,40,1,1
2023,Caleb Daniel,20,29/07/2023,Giants,Loss 73-78,12,0,0
2023,Caleb Daniel,8,06/05/2023,Giants,Win 86-71,20,0,0
2022,Caleb Daniel,22,13/08/2022,Giants,Win 62-57,29,0,0
2022,Caleb Daniel,14,18/06/2022,Giants,Win 125-105,25,0,0
2021,Caleb Daniel,6,23/04/2021,Giants,Win 104-65,19,0,0
2023,Bailey Dale,20,29/07/2023,Giants,Loss 73-78,37,1,0
2023,Bailey Dale,8,06/05/2023,Giants,Win 86-71,15,0,0
2022,Bailey Dale,22,13/08/2022,Giants,Win 62-57,26,1,0
2022,Bailey Dale,14,18/06/2022,Giants,Win 125-105,25,0,1
2021,Bailey Dale,6,23/04/2021,Giants,Win 104-65,22,2,0
2023,Bailey Smith,20,29/07/2023,Giants,Loss 73-78,22,1,0
2023,Bailey Smith,8,06/05/2023,Giants,Win 86-71,32,0,0
2022,Bailey Smith,22,13/08/2022,Giants,Win 62-57,26,1,0
2021,Bailey Smith,6,23/04/2021,Giants,Win 104-65,20,0,1
2023,Ed Richards,8,06/05/2023,Giants,Win 86-71,21,0,0
2022,Ed Richards,22,13/08/2022,Giants,Win 62-57,24,0,0
2022,Ed Richards,14,18/06/2022,Giants,Win 125-105,12,0,0
2023,Jason Johannisen,20,29/07/2023,Giants,Loss 73-78,17,1,0
2023,Jason Johannisen,8,06/05/2023,Giants,Win 86-71,18,1,0
2022,Jason Johannisen,14,18/06/2022,Giants,Win 125-105,8,0,0
2021,Jason Johannisen,6,23/04/2021,Giants,Win 104-65,11,1,0
2023,Bailey Williams,20,29/07/2023,Giants,Loss 73-78,14,0,0
2023,Bailey Williams,8,06/05/2023,Giants,Win 86-71,16,0,0
