Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Green,8,06/05/2023,Bulldogs,Loss 71-86,38,3,1
2022,Tom Green,22,13/08/2022,Bulldogs,Loss 57-62,29,0,0
2022,Tom Green,14,18/06/2022,Bulldogs,Loss 105-125,32,0,0
2021,Tom Green,6,23/04/2021,Bulldogs,Loss 65-104,17,0,0
2023,Stephen Coniglio,20,29/07/2023,Bulldogs,Win 78-73,34,0,1
2023,Stephen Coniglio,8,06/05/2023,Bulldogs,Loss 71-86,26,0,2
2022,Stephen Coniglio,22,13/08/2022,Bulldogs,Loss 57-62,31,0,1
2022,Stephen Coniglio,14,18/06/2022,Bulldogs,Loss 105-125,32,2,1
2023,Josh Kelly,20,29/07/2023,Bulldogs,Win 78-73,25,1,0
2023,Josh Kelly,8,06/05/2023,Bulldogs,Loss 71-86,34,0,1
2022,Josh Kelly,22,13/08/2022,Bulldogs,Loss 57-62,35,0,0
2022,Josh Kelly,14,18/06/2022,Bulldogs,Loss 105-125,17,0,0
2021,Josh Kelly,6,23/04/2021,Bulldogs,Loss 65-104,17,0,1
2023,Lachie Whitfield,20,29/07/2023,Bulldogs,Win 78-73,36,0,0
2023,Lachie Whitfield,8,06/05/2023,Bulldogs,Loss 71-86,31,0,0
2022,Lachie Whitfield,22,13/08/2022,Bulldogs,Loss 57-62,29,0,0
2022,Lachie Whitfield,14,18/06/2022,Bulldogs,Loss 105-125,30,0,0
2023,Kieren Briggs,20,29/07/2023,Bulldogs,Win 78-73,24,0,0
2022,Kieren Briggs,22,13/08/2022,Bulldogs,Loss 57-62,8,0,0
2023,Toby Greene,20,29/07/2023,Bulldogs,Win 78-73,19,5,2
2022,Toby Greene,14,18/06/2022,Bulldogs,Loss 105-125,21,7,2
2021,Toby Greene,6,23/04/2021,Bulldogs,Loss 65-104,19,4,1
2023,Lachie Ash,20,29/07/2023,Bulldogs,Win 78-73,30,0,0
2023,Lachie Ash,8,06/05/2023,Bulldogs,Loss 71-86,28,0,0
2022,Lachie Ash,22,13/08/2022,Bulldogs,Loss 57-62,15,0,2
2022,Lachie Ash,14,18/06/2022,Bulldogs,Loss 105-125,19,1,0
2021,Lachie Ash,6,23/04/2021,Bulldogs,Loss 65-104,35,0,0
2023,Finn Callaghan,20,29/07/2023,Bulldogs,Win 78-73,22,0,0
2023,Finn Callaghan,8,06/05/2023,Bulldogs,Loss 71-86,24,0,0
2023,Jesse Hogan,8,06/05/2023,Bulldogs,Loss 71-86,17,2,3
2022,Jesse Hogan,22,13/08/2022,Bulldogs,Loss 57-62,12,2,0
2022,Jesse Hogan,14,18/06/2022,Bulldogs,Loss 105-125,8,3,1
2023,Harry Himmelberg,20,29/07/2023,Bulldogs,Win 78-73,21,0,0
2023,Harry Himmelberg,8,06/05/2023,Bulldogs,Loss 71-86,17,1,0
2022,Harry Himmelberg,22,13/08/2022,Bulldogs,Loss 57-62,30,0,0
2022,Harry Himmelberg,14,18/06/2022,Bulldogs,Loss 105-125,23,0,0
2021,Harry Himmelberg,6,23/04/2021,Bulldogs,Loss 65-104,9,1,0
2023,Callan Ward,20,29/07/2023,Bulldogs,Win 78-73,22,0,1
2023,Callan Ward,8,06/05/2023,Bulldogs,Loss 71-86,9,2,0
