Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim Kelly,4,09/04/2023,Demons,Loss 63-126,36,2,0
2022,Tim Kelly,9,15/05/2022,Demons,Loss 38-112,32,0,1
2021,Tim Kelly,21,09/08/2021,Demons,Loss 63-72,26,0,1
2023,Liam Duggan,4,09/04/2023,Demons,Loss 63-126,19,0,0
2022,Liam Duggan,9,15/05/2022,Demons,Loss 38-112,26,0,0
2021,Dom Sheed,21,09/08/2021,Demons,Loss 63-72,27,0,0
2022,Alex Witherden,9,15/05/2022,Demons,Loss 38-112,24,0,0
2021,Alex Witherden,21,09/08/2021,Demons,Loss 63-72,20,0,0
2023,Jayden Hunt,4,09/04/2023,Demons,Loss 63-126,20,1,1
2023,Bailey J. Williams,4,09/04/2023,Demons,Loss 63-126,17,0,0
2022,Bailey J. Williams,9,15/05/2022,Demons,Loss 38-112,8,1,0
2023,Jake Waterman,4,09/04/2023,Demons,Loss 63-126,13,0,1
2022,Jake Waterman,9,15/05/2022,Demons,Loss 38-112,9,1,0
2022,Matt Flynn,5,16/04/2022,Demons,Loss 53-120,11,1,0
2021,Matt Flynn,16,03/07/2021,Demons,Win 64-55,7,0,0
2021,Matt Flynn,3,04/04/2021,Demons,Loss 68-102,13,0,0
2022,Liam Ryan,9,15/05/2022,Demons,Loss 38-112,5,0,0
2023,Andrew Gaff,4,09/04/2023,Demons,Loss 63-126,24,0,0
2021,Andrew Gaff,21,09/08/2021,Demons,Loss 63-72,23,0,0
2022,Jeremy McGovern,9,15/05/2022,Demons,Loss 38-112,23,1,0
2021,Jeremy McGovern,21,09/08/2021,Demons,Loss 63-72,17,0,0
2023,Elliot Yeo,4,09/04/2023,Demons,Loss 63-126,12,0,0
2021,Elliot Yeo,21,09/08/2021,Demons,Loss 63-72,31,0,0
2022,Jamie Cripps,9,15/05/2022,Demons,Loss 38-112,13,1,0
2021,Jamie Cripps,21,09/08/2021,Demons,Loss 63-72,12,2,2
2023,Jamaine Jones,4,09/04/2023,Demons,Loss 63-126,22,0,0
2022,Jamaine Jones,9,15/05/2022,Demons,Loss 38-112,15,0,0
2023,Tom Cole,4,09/04/2023,Demons,Loss 63-126,14,0,0
2021,Tom Cole,21,09/08/2021,Demons,Loss 63-72,12,0,0
2023,Oscar Allen,4,09/04/2023,Demons,Loss 63-126,14,3,1
2021,Oscar Allen,21,09/08/2021,Demons,Loss 63-72,14,0,2
2023,Brady Hough,4,09/04/2023,Demons,Loss 63-126,7,0,0
2023,Jack Darling,4,09/04/2023,Demons,Loss 63-126,10,0,2
2022,Jack Darling,9,15/05/2022,Demons,Loss 38-112,11,1,1
2021,Jack Darling,21,09/08/2021,Demons,Loss 63-72,13,2,1
2023,Reuben Ginbey,4,09/04/2023,Demons,Loss 63-126,14,0,0
2023,Tom Barrass,4,09/04/2023,Demons,Loss 63-126,17,0,0
2022,Tom Barrass,9,15/05/2022,Demons,Loss 38-112,19,0,0
2021,Jack Petruccelle,21,09/08/2021,Demons,Loss 63-72,8,0,1
2021,Tyler Brockman,18,17/07/2021,Demons,Draw 79-79,7,0,1
2023,Luke Edwards,4,09/04/2023,Demons,Loss 63-126,16,0,0
2021,Luke Edwards,21,09/08/2021,Demons,Loss 63-72,9,0,0
2023,Noah Long,4,09/04/2023,Demons,Loss 63-126,11,1,0
2023,Josh Rotham,4,09/04/2023,Demons,Loss 63-126,2,0,0
2022,Josh Rotham,9,15/05/2022,Demons,Loss 38-112,19,0,0
2023,Elijah Hewett,4,09/04/2023,Demons,Loss 63-126,8,0,0
2023,Jai Culley,4,09/04/2023,Demons,Loss 63-126,12,0,0
2022,Callum Jamieson,9,15/05/2022,Demons,Loss 38-112,8,0,0
2022,Harry Edwards,9,15/05/2022,Demons,Loss 38-112,15,0,0
2021,Harry Edwards,21,09/08/2021,Demons,Loss 63-72,9,0,0
