Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Clayton Oliver,4,09/04/2023,Eagles,Win 126-63,34,0,0
2022,Clayton Oliver,9,15/05/2022,Eagles,Win 112-38,29,0,1
2021,Clayton Oliver,21,09/08/2021,Eagles,Win 72-63,28,0,0
2023,Christian Petracca,4,09/04/2023,Eagles,Win 126-63,29,3,0
2022,Christian Petracca,9,15/05/2022,Eagles,Win 112-38,28,2,4
2021,Christian Petracca,21,09/08/2021,Eagles,Win 72-63,28,1,1
2023,Jack Viney,4,09/04/2023,Eagles,Win 126-63,22,1,0
2022,Jack Viney,9,15/05/2022,Eagles,Win 112-38,27,0,0
2022,Max Gawn,9,15/05/2022,Eagles,Win 112-38,17,0,1
2021,Max Gawn,21,09/08/2021,Eagles,Win 72-63,14,0,1
2023,Lachie Hunter,4,09/04/2023,Eagles,Win 126-63,27,0,0
2021,Lachie Hunter,15,27/06/2021,Eagles,Win 98-43,27,0,0
2021,Lachie Hunter,2,28/03/2021,Eagles,Win 100-93,21,0,0
2021,Christian Salem,21,09/08/2021,Eagles,Win 72-63,23,0,0
2023,Trent Rivers,4,09/04/2023,Eagles,Win 126-63,27,0,0
2022,Trent Rivers,9,15/05/2022,Eagles,Win 112-38,13,0,0
2021,Trent Rivers,21,09/08/2021,Eagles,Win 72-63,15,0,1
2023,Alex Neal-Bullen,4,09/04/2023,Eagles,Win 126-63,15,1,0
2022,Alex Neal-Bullen,9,15/05/2022,Eagles,Win 112-38,17,1,0
2021,Alex Neal-Bullen,21,09/08/2021,Eagles,Win 72-63,20,2,1
2023,Ed Langdon,4,09/04/2023,Eagles,Win 126-63,22,0,1
2022,Ed Langdon,9,15/05/2022,Eagles,Win 112-38,24,0,0
2021,Ed Langdon,21,09/08/2021,Eagles,Win 72-63,16,0,0
2023,Steven May,4,09/04/2023,Eagles,Win 126-63,19,0,0
2022,Steven May,9,15/05/2022,Eagles,Win 112-38,19,0,0
2021,Steven May,21,09/08/2021,Eagles,Win 72-63,21,0,0
2023,Tom Sparrow,4,09/04/2023,Eagles,Win 126-63,20,0,0
2022,Tom Sparrow,9,15/05/2022,Eagles,Win 112-38,19,0,0
2021,Tom Sparrow,21,09/08/2021,Eagles,Win 72-63,12,0,1
2023,Kysaiah Pickett,4,09/04/2023,Eagles,Win 126-63,15,2,5
2022,Kysaiah Pickett,9,15/05/2022,Eagles,Win 112-38,20,3,2
2021,Kysaiah Pickett,21,09/08/2021,Eagles,Win 72-63,9,1,0
2023,Bayley Fritsch,4,09/04/2023,Eagles,Win 126-63,17,3,1
2022,Bayley Fritsch,9,15/05/2022,Eagles,Win 112-38,11,3,1
2021,Bayley Fritsch,21,09/08/2021,Eagles,Win 72-63,8,0,1
2023,Jake Bowey,4,09/04/2023,Eagles,Win 126-63,18,0,0
2022,Jake Bowey,9,15/05/2022,Eagles,Win 112-38,17,0,0
2021,Jake Bowey,21,09/08/2021,Eagles,Win 72-63,21,0,0
2022,Jack Billings,19,24/07/2022,Eagles,Win 90-62,0,0,0
2021,Jack Billings,19,24/07/2021,Eagles,Loss 86-94,15,1,1
2021,Jack Billings,4,10/04/2021,Eagles,Win 102-82,26,2,2
2022,Shane McAdam,21,07/08/2022,Eagles,Win 102-86,16,3,1
2022,Shane McAdam,12,04/06/2022,Eagles,Win 88-57,12,3,1
2021,Shane McAdam,9,16/05/2021,Eagles,Loss 76-106,10,3,2
2023,Kade Chandler,4,09/04/2023,Eagles,Win 126-63,15,1,0
2022,Kade Chandler,9,15/05/2022,Eagles,Win 112-38,3,0,1
2023,Jake Lever,4,09/04/2023,Eagles,Win 126-63,16,0,0
2022,Jake Lever,9,15/05/2022,Eagles,Win 112-38,12,0,0
2021,Jake Lever,21,09/08/2021,Eagles,Win 72-63,11,0,0
2023,Tom McDonald,4,09/04/2023,Eagles,Win 126-63,16,4,1
2022,Tom McDonald,9,15/05/2022,Eagles,Win 112-38,14,4,1
2023,Harrison Petty,4,09/04/2023,Eagles,Win 126-63,10,0,0
2022,Harrison Petty,9,15/05/2022,Eagles,Win 112-38,13,0,0
2021,Harrison Petty,21,09/08/2021,Eagles,Win 72-63,10,0,0
2023,Jacob van Rooyen,4,09/04/2023,Eagles,Win 126-63,9,2,1
2022,Ben Brown,9,15/05/2022,Eagles,Win 112-38,6,2,0
2021,Ben Brown,21,09/08/2021,Eagles,Win 72-63,8,3,0
2021,Jake Melksham,21,09/08/2021,Eagles,Win 72-63,8,2,0
2023,Judd McVee,4,09/04/2023,Eagles,Win 126-63,16,0,0
2023,Charlie Spargo,4,09/04/2023,Eagles,Win 126-63,13,2,1
2022,Charlie Spargo,9,15/05/2022,Eagles,Win 112-38,15,1,1
2021,Charlie Spargo,21,09/08/2021,Eagles,Win 72-63,9,0,0
2021,Tom Fullarton,23,21/08/2021,Eagles,Win 125-87,6,0,0
