Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Andrew Brayshaw,4,08/04/2023,Crows,Loss 72-111,31,0,0
2022,Andrew Brayshaw,1,20/03/2022,Crows,Win 83-82,28,0,1
2021,Andrew Brayshaw,5,18/04/2021,Crows,Win 84-72,33,0,0
2023,Caleb Serong,4,08/04/2023,Crows,Loss 72-111,28,0,1
2022,Caleb Serong,1,20/03/2022,Crows,Win 83-82,23,0,1
2021,Caleb Serong,5,18/04/2021,Crows,Win 84-72,20,0,0
2023,Luke Ryan,4,08/04/2023,Crows,Loss 72-111,22,0,0
2022,Luke Ryan,1,20/03/2022,Crows,Win 83-82,15,0,1
2021,Luke Ryan,5,18/04/2021,Crows,Win 84-72,24,0,0
2023,Sean Darcy,4,08/04/2023,Crows,Loss 72-111,17,0,0
2021,Sean Darcy,5,18/04/2021,Crows,Win 84-72,14,1,0
2023,Hayden Young,4,08/04/2023,Crows,Loss 72-111,17,0,0
2022,Hayden Young,1,20/03/2022,Crows,Win 83-82,17,0,0
2023,Luke Jackson,4,08/04/2023,Crows,Loss 72-111,14,1,1
2021,Luke Jackson,22,15/08/2021,Crows,Win 104-63,16,2,0
2021,Luke Jackson,10,22/05/2021,Crows,Loss 95-96,12,0,0
2023,Jordan Clark,4,08/04/2023,Crows,Loss 72-111,18,0,0
2022,Jordan Clark,1,20/03/2022,Crows,Win 83-82,20,1,0
2021,Jordan Clark,1,20/03/2021,Crows,Loss 91-103,18,0,0
2023,Jaeger O'Meara,4,08/04/2023,Crows,Loss 72-111,19,0,0
2022,Jaeger O'Meara,17,10/07/2022,Crows,Win 86-54,20,1,0
2021,Jaeger O'Meara,19,24/07/2021,Crows,Loss 83-102,24,0,0
2021,Jaeger O'Meara,6,25/04/2021,Crows,Win 102-99,31,1,1
2023,James Aish,4,08/04/2023,Crows,Loss 72-111,17,0,0
2021,James Aish,5,18/04/2021,Crows,Win 84-72,22,1,1
2023,Brennan Cox,4,08/04/2023,Crows,Loss 72-111,14,0,0
2022,Brennan Cox,1,20/03/2022,Crows,Win 83-82,10,0,0
2021,Brennan Cox,5,18/04/2021,Crows,Win 84-72,11,0,0
2022,Will Brodie,1,20/03/2022,Crows,Win 83-82,22,0,1
2021,Will Brodie,3,02/04/2021,Crows,Loss 85-95,8,0,0
2023,Sam Switkowski,4,08/04/2023,Crows,Loss 72-111,11,0,0
2022,Sam Switkowski,1,20/03/2022,Crows,Win 83-82,18,1,0
2022,Heath Chapman,1,20/03/2022,Crows,Win 83-82,14,0,0
2021,Heath Chapman,5,18/04/2021,Crows,Win 84-72,15,0,0
2022,Michael Frederick,1,20/03/2022,Crows,Win 83-82,8,1,1
2021,Michael Frederick,5,18/04/2021,Crows,Win 84-72,12,1,2
2023,Matthew Johnson,4,08/04/2023,Crows,Loss 72-111,5,0,0
2023,Nathan O'Driscoll,4,08/04/2023,Crows,Loss 72-111,5,0,0
2023,Ethan Hughes,4,08/04/2023,Crows,Loss 72-111,19,1,0
2021,Ethan Hughes,5,18/04/2021,Crows,Win 84-72,16,0,0
2022,Josh Treacy,1,20/03/2022,Crows,Win 83-82,8,1,1
2021,Josh Treacy,5,18/04/2021,Crows,Win 84-72,5,0,0
2023,Michael Walters,4,08/04/2023,Crows,Loss 72-111,9,0,2
2022,Michael Walters,1,20/03/2022,Crows,Win 83-82,7,0,0
2021,Michael Walters,5,18/04/2021,Crows,Win 84-72,14,0,0
2021,Nat Fyfe,5,18/04/2021,Crows,Win 84-72,24,0,0
2023,Jye Amiss,4,08/04/2023,Crows,Loss 72-111,8,1,2
2023,Bailey Banfield,4,08/04/2023,Crows,Loss 72-111,13,2,1
2022,Bailey Banfield,1,20/03/2022,Crows,Win 83-82,10,1,2
2023,Alex Pearce,4,08/04/2023,Crows,Loss 72-111,11,0,0
2022,Alex Pearce,1,20/03/2022,Crows,Win 83-82,6,0,0
2023,Matt Taberner,4,08/04/2023,Crows,Loss 72-111,9,2,0
2021,Matt Taberner,5,18/04/2021,Crows,Win 84-72,15,4,1
2023,Brandon Walker,4,08/04/2023,Crows,Loss 72-111,12,0,0
