Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim Taranto,16,29/06/2023,Lions,Loss 53-134,21,0,1
2022,Tim Taranto,18,16/07/2022,Lions,Loss 59-99,29,1,0
2021,Tim Taranto,11,29/05/2021,Lions,Loss 65-129,36,0,0
2023,Toby Nankervis,16,29/06/2023,Lions,Loss 53-134,12,0,0
2022,Toby Nankervis,Elimination Final,01/09/2022,Lions,Loss 104-106,26,0,1
2022,Toby Nankervis,20,31/07/2022,Lions,Win 104-97,19,0,0
2021,Toby Nankervis,18,16/07/2021,Lions,Win 106-86,22,0,0
2021,Toby Nankervis,10,21/05/2021,Lions,Loss 74-102,18,0,0
2023,Jayden Short,16,29/06/2023,Lions,Loss 53-134,4,1,0
2022,Jayden Short,Elimination Final,01/09/2022,Lions,Loss 104-106,20,0,0
2022,Jayden Short,20,31/07/2022,Lions,Win 104-97,17,1,0
2021,Jayden Short,18,16/07/2021,Lions,Win 106-86,27,0,0
2021,Jayden Short,10,21/05/2021,Lions,Loss 74-102,20,0,0
2022,Dustin Martin,Elimination Final,01/09/2022,Lions,Loss 104-106,15,1,1
2021,Dustin Martin,18,16/07/2021,Lions,Win 106-86,15,1,0
2021,Dustin Martin,10,21/05/2021,Lions,Loss 74-102,17,0,0
2023,Shai Bolton,16,29/06/2023,Lions,Loss 53-134,18,0,0
2022,Shai Bolton,Elimination Final,01/09/2022,Lions,Loss 104-106,10,2,0
2022,Shai Bolton,20,31/07/2022,Lions,Win 104-97,24,2,5
2021,Shai Bolton,18,16/07/2021,Lions,Win 106-86,22,1,1
2023,Nick Vlastuin,16,29/06/2023,Lions,Loss 53-134,20,0,0
2022,Nick Vlastuin,Elimination Final,01/09/2022,Lions,Loss 104-106,21,0,0
2022,Nick Vlastuin,20,31/07/2022,Lions,Win 104-97,19,0,0
2021,Nick Vlastuin,10,21/05/2021,Lions,Loss 74-102,14,0,0
2023,Jacob Hopper,16,29/06/2023,Lions,Loss 53-134,22,2,1
2022,Jacob Hopper,18,16/07/2022,Lions,Loss 59-99,14,0,0
2021,Jacob Hopper,11,29/05/2021,Lions,Loss 65-129,31,1,0
2023,Daniel Rioli,16,29/06/2023,Lions,Loss 53-134,18,1,0
2022,Daniel Rioli,Elimination Final,01/09/2022,Lions,Loss 104-106,17,1,0
2022,Daniel Rioli,20,31/07/2022,Lions,Win 104-97,16,1,0
2021,Daniel Rioli,18,16/07/2021,Lions,Win 106-86,19,0,0
2021,Daniel Rioli,10,21/05/2021,Lions,Loss 74-102,7,0,0
2022,Dion Prestia,Elimination Final,01/09/2022,Lions,Loss 104-106,12,0,0
2022,Dion Prestia,20,31/07/2022,Lions,Win 104-97,26,0,0
2023,Jack Ross,16,29/06/2023,Lions,Loss 53-134,21,1,0
2022,Jack Ross,Elimination Final,01/09/2022,Lions,Loss 104-106,23,1,0
2022,Jack Ross,20,31/07/2022,Lions,Win 104-97,13,0,0
2021,Jack Ross,18,16/07/2021,Lions,Win 106-86,16,0,0
2021,Jack Ross,10,21/05/2021,Lions,Loss 74-102,11,2,0
2023,Liam Baker,16,29/06/2023,Lions,Loss 53-134,15,0,2
