Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Eric Hipwood,20,31/07/2022,Tigers,Loss 97-104,10,4,3
2021,Eric Hipwood,10,21/05/2021,Tigers,Win 102-74,13,4,0
2023,Tom Doedee,2,25/03/2023,Tigers,Loss 76-108,13,0,0
2022,Tom Doedee,5,16/04/2022,Tigers,Win 101-82,22,0,0
2021,Tom Doedee,11,30/05/2021,Tigers,Loss 83-111,18,0,0
2023,Lincoln McCarthy,16,29/06/2023,Tigers,Win 134-53,13,3,0
2022,Lincoln McCarthy,Elimination Final,01/09/2022,Tigers,Win 106-104,10,1,1
2022,Lincoln McCarthy,20,31/07/2022,Tigers,Loss 97-104,13,2,0
2021,Lincoln McCarthy,18,16/07/2021,Tigers,Loss 86-106,9,2,0
2021,Lincoln McCarthy,10,21/05/2021,Tigers,Win 102-74,10,0,0
2023,Callum Ah Chee,16,29/06/2023,Tigers,Win 134-53,10,1,1
2022,Callum Ah Chee,Elimination Final,01/09/2022,Tigers,Win 106-104,7,1,2
2022,Callum Ah Chee,20,31/07/2022,Tigers,Loss 97-104,15,0,0
2021,Callum Ah Chee,10,21/05/2021,Tigers,Win 102-74,10,0,0
2022,Jarryd Lyons,20,31/07/2022,Tigers,Loss 97-104,21,0,1
2021,Jarryd Lyons,18,16/07/2021,Tigers,Loss 86-106,27,0,0
2021,Jarryd Lyons,10,21/05/2021,Tigers,Win 102-74,26,1,0
2023,Jaspa Fletcher,16,29/06/2023,Tigers,Win 134-53,18,0,1
2023,Brandon Starcevich,16,29/06/2023,Tigers,Win 134-53,17,0,0
2022,Brandon Starcevich,Elimination Final,01/09/2022,Tigers,Win 106-104,13,0,0
2021,Brandon Starcevich,18,16/07/2021,Tigers,Loss 86-106,17,0,0
2021,Brandon Starcevich,10,21/05/2021,Tigers,Win 102-74,17,0,0
2023,Jack Payne,16,29/06/2023,Tigers,Win 134-53,4,0,0
2022,Jack Payne,Elimination Final,01/09/2022,Tigers,Win 106-104,11,0,1
2021,Jack Payne,18,16/07/2021,Tigers,Loss 86-106,16,0,0
2023,Darcy Fort,16,29/06/2023,Tigers,Win 134-53,3,0,0
2022,Darcy Fort,20,31/07/2022,Tigers,Loss 97-104,5,0,0
2022,Jaxon Prior,Elimination Final,01/09/2022,Tigers,Win 106-104,12,0,0
2021,Jaxon Prior,18,16/07/2021,Tigers,Loss 86-106,10,0,0
2021,Jaxon Prior,10,21/05/2021,Tigers,Win 102-74,6,0,0
2022,Darcy Gardiner,Elimination Final,01/09/2022,Tigers,Win 106-104,8,0,0
2022,Darcy Gardiner,20,31/07/2022,Tigers,Loss 97-104,15,0,0
2023,Deven Robertson,16,29/06/2023,Tigers,Win 134-53,15,0,0
2022,Deven Robertson,Elimination Final,01/09/2022,Tigers,Win 106-104,12,1,0
2021,Deven Robertson,18,16/07/2021,Tigers,Loss 86-106,9,1,0
2021,Deven Robertson,10,21/05/2021,Tigers,Win 102-74,16,0,0
2022,Noah Answerth,20,31/07/2022,Tigers,Loss 97-104,10,0,0
2021,James Madden,18,16/07/2021,Tigers,Loss 86-106,8,0,0
2021,James Madden,10,21/05/2021,Tigers,Win 102-74,13,1,0
